t,x_plan,y_plan,psi_plan,u_plan,v_plan,r_plan,tau_u_plan,tau_r_plan,T1_plan,T2_plan,x_real,y_real,psi_real,u_real,v_real,r_real,tau_u_applied,tau_r_applied,T1_applied,T2_applied
97.033333,28.427384,5.131916,-2.682864,0.654116,0.012416,-0.025079,24.915110,-0.162556,6.088643,6.368912,5.698233,14.587043,-5.096510,0.853084,0.045220,-0.072556,24.915110,-0.162556,6.088643,6.368912
97.066667,28.407995,5.121891,-2.683696,0.655320,0.012324,-0.024832,24.957175,-0.160838,6.100640,6.377947,5.707535,14.613977,-5.098921,0.854244,0.045006,-0.072082,24.957175,-0.160838,6.100640,6.377947
97.100000,28.388560,5.111866,-2.684519,0.656521,0.012233,-0.024588,24.999075,-0.159134,6.112585,6.386953,5.716923,14.640922,-5.101316,0.855399,0.044791,-0.071611,24.999075,-0.159134,6.112585,6.386953
97.133333,28.369080,5.101843,-2.685335,0.657718,0.012143,-0.024345,25.040807,-0.157443,6.124475,6.395928,5.726396,14.667877,-5.103695,0.856550,0.044577,-0.071141,25.040807,-0.157443,6.124475,6.395928
97.166667,28.349554,5.091821,-2.686142,0.658912,0.012052,-0.024104,25.082368,-0.155766,6.136311,6.404873,5.735955,14.694843,-5.106058,0.857697,0.044363,-0.070674,25.082368,-0.155766,6.136311,6.404873
97.200000,28.329984,5.081799,-2.686942,0.660102,0.011962,-0.023864,25.123756,-0.154102,6.148092,6.413786,5.745598,14.721818,-5.108406,0.858840,0.044149,-0.070209,25.123756,-0.154102,6.148092,6.413786
97.233333,28.310368,5.071779,-2.687733,0.661289,0.011873,-0.023627,25.164969,-0.152452,6.159818,6.422666,5.755325,14.748803,-5.110739,0.859978,0.043935,-0.069746,25.164969,-0.152452,6.159818,6.422666
97.266667,28.290708,5.061759,-2.688517,0.662473,0.011783,-0.023391,25.206002,-0.150815,6.171488,6.431514,5.765137,14.775797,-5.113056,0.861112,0.043722,-0.069285,25.206002,-0.150815,6.171488,6.431514
97.300000,28.271003,5.051740,-2.689293,0.663652,0.011694,-0.023157,25.246855,-0.149192,6.183100,6.440327,5.775032,14.802801,-5.115358,0.862242,0.043509,-0.068827,25.246855,-0.149192,6.183100,6.440327
97.333333,28.251254,5.041722,-2.690061,0.664828,0.011606,-0.022925,25.287524,-0.147581,6.194656,6.449106,5.785011,14.829813,-5.117645,0.863367,0.043296,-0.068371,25.287524,-0.147581,6.194656,6.449106
97.366667,28.231461,5.031704,-2.690821,0.666000,0.011517,-0.022695,25.328006,-0.145984,6.206153,6.457850,5.795072,14.856835,-5.119916,0.864488,0.043084,-0.067916,25.328006,-0.145984,6.206153,6.457850
97.400000,28.211624,5.021687,-2.691574,0.667169,0.011429,-0.022466,25.368299,-0.144400,6.217592,6.466558,5.805216,14.883865,-5.122172,0.865604,0.042871,-0.067464,25.368299,-0.144400,6.217592,6.466558
97.433333,28.191743,5.011671,-2.692319,0.668333,0.011341,-0.022239,25.408400,-0.142829,6.228972,6.475228,5.815441,14.910903,-5.124414,0.866715,0.042659,-0.067014,25.408400,-0.142829,6.228972,6.475228
97.466667,28.171818,5.001655,-2.693056,0.669493,0.011254,-0.022014,25.448307,-0.141271,6.240292,6.483862,5.825749,14.937949,-5.126640,0.867822,0.042448,-0.066566,25.448307,-0.141271,6.240292,6.483862
97.500000,28.151850,4.991640,-2.693786,0.670650,0.011167,-0.021790,25.488016,-0.139725,6.251551,6.492457,5.836138,14.965003,-5.128851,0.868924,0.042236,-0.066121,25.488016,-0.139725,6.251551,6.492457
97.533333,28.131839,4.981625,-2.694509,0.671802,0.011080,-0.021569,25.527526,-0.138193,6.262750,6.501013,5.846607,14.992065,-5.131048,0.870021,0.042025,-0.065677,25.527526,-0.138193,6.262750,6.501013
97.566667,28.111785,4.971611,-2.695224,0.672950,0.010994,-0.021349,25.566833,-0.136673,6.273887,6.509530,5.857158,15.019135,-5.133230,0.871113,0.041814,-0.065236,25.566833,-0.136673,6.273887,6.509530
97.600000,28.091688,4.961597,-2.695932,0.674093,0.010908,-0.021130,25.605934,-0.135166,6.284961,6.518006,5.867788,15.046211,-5.135397,0.872201,0.041604,-0.064797,25.605934,-0.135166,6.284961,6.518006
97.633333,28.071548,4.951583,-2.696633,0.675232,0.010822,-0.020914,25.644827,-0.133671,6.295973,6.526441,5.878498,15.073295,-5.137550,0.873283,0.041393,-0.064359,25.644827,-0.133671,6.295973,6.526441
97.666667,28.051366,4.941570,-2.697326,0.676367,0.010737,-0.020699,25.683510,-0.132189,6.306921,6.534834,5.889287,15.100385,-5.139688,0.874360,0.041183,-0.063924,25.683510,-0.132189,6.306921,6.534834
97.700000,28.031142,4.931557,-2.698013,0.677497,0.010651,-0.020485,25.721979,-0.130719,6.317806,6.543184,5.900156,15.127483,-5.141811,0.875432,0.040974,-0.063491,25.721979,-0.130719,6.317806,6.543184
97.733333,28.010876,4.921544,-2.698692,0.678623,0.010567,-0.020274,25.760232,-0.129262,6.328625,6.551491,5.911103,15.154586,-5.143920,0.876500,0.040764,-0.063060,25.760232,-0.129262,6.328625,6.551491
97.766667,27.990568,4.911532,-2.699364,0.679744,0.010482,-0.020064,25.798266,-0.127817,6.339380,6.559754,5.922128,15.181696,-5.146015,0.877561,0.040555,-0.062631,25.798266,-0.127817,6.339380,6.559754
97.800000,27.970218,4.901519,-2.700030,0.680860,0.010398,-0.019855,25.836079,-0.126384,6.350068,6.567971,5.933231,15.208812,-5.148096,0.878618,0.040346,-0.062205,25.836079,-0.126384,6.350068,6.567971
97.833333,27.949827,4.891507,-2.700688,0.681972,0.010314,-0.019649,25.873667,-0.124963,6.360690,6.576144,5.944411,15.235933,-5.150162,0.879669,0.040138,-0.061780,25.873667,-0.124963,6.360690,6.576144
97.866667,27.929395,4.881495,-2.701340,0.683078,0.010231,-0.019444,25.911028,-0.123555,6.371244,6.584270,5.955668,15.263061,-5.152214,0.880715,0.039930,-0.061357,25.911028,-0.123555,6.371244,6.584270
97.900000,27.908922,4.871483,-2.701984,0.684180,0.010148,-0.019240,25.948160,-0.122158,6.381731,6.592348,5.967002,15.290193,-5.154253,0.881756,0.039722,-0.060937,25.948160,-0.122158,6.381731,6.592348
97.933333,27.888408,4.861471,-2.702622,0.685277,0.010065,-0.019039,25.985058,-0.120773,6.392150,6.600379,5.978411,15.317331,-5.156277,0.882791,0.039514,-0.060518,25.985058,-0.120773,6.392150,6.600379
97.966667,27.867853,4.851459,-2.703254,0.686368,0.009983,-0.018838,26.021722,-0.119400,6.402499,6.608362,5.989897,15.344474,-5.158287,0.883820,0.039307,-0.060102,26.021722,-0.119400,6.402499,6.608362
98.000000,27.847258,4.841447,-2.703878,0.687454,0.009901,-0.018640,26.058148,-0.118039,6.412779,6.616295,6.001458,15.371622,-5.160284,0.884844,0.039100,-0.059687,26.058148,-0.118039,6.412779,6.616295
98.033333,27.826624,4.831435,-2.704496,0.688535,0.009819,-0.018443,26.094333,-0.116690,6.422988,6.624178,6.013094,15.398774,-5.162266,0.885862,0.038894,-0.059275,26.094333,-0.116690,6.422988,6.624178
98.066667,27.805949,4.821423,-2.705108,0.689611,0.009738,-0.018247,26.130274,-0.115352,6.433127,6.632010,6.024805,15.425931,-5.164235,0.886875,0.038687,-0.058865,26.130274,-0.115352,6.433127,6.632010
98.100000,27.785234,4.811411,-2.705713,0.690682,0.009657,-0.018053,26.165969,-0.114026,6.443194,6.639791,6.036589,15.453091,-5.166191,0.887881,0.038481,-0.058456,26.165969,-0.114026,6.443194,6.639791
98.133333,27.764481,4.801399,-2.706311,0.691747,0.009576,-0.017861,26.201416,-0.112712,6.453189,6.647519,6.048448,15.480256,-5.168132,0.888882,0.038276,-0.058050,26.201416,-0.112712,6.453189,6.647519
98.166667,27.743688,4.791386,-2.706903,0.692806,0.009496,-0.017670,26.236610,-0.111409,6.463111,6.655195,6.060379,15.507425,-5.170061,0.889877,0.038071,-0.057646,26.236610,-0.111409,6.463111,6.655195
98.200000,27.722856,4.781374,-2.707489,0.693860,0.009416,-0.017481,26.271550,-0.110117,6.472959,6.662816,6.072384,15.534598,-5.171975,0.890867,0.037866,-0.057243,26.271550,-0.110117,6.472959,6.662816
98.233333,27.701985,4.771361,-2.708069,0.694908,0.009337,-0.017293,26.306233,-0.108837,6.482733,6.670383,6.084462,15.561774,-5.173877,0.891850,0.037661,-0.056843,26.306233,-0.108837,6.482733,6.670383
98.266667,27.681076,4.761348,-2.708642,0.695950,0.009258,-0.017107,26.340655,-0.107568,6.492433,6.677895,6.096611,15.588953,-5.175765,0.892827,0.037457,-0.056445,26.340655,-0.107568,6.492433,6.677895
98.300000,27.660128,4.751335,-2.709209,0.696987,0.009179,-0.016923,26.374815,-0.106310,6.502057,6.685350,6.108832,15.616135,-5.177640,0.893798,0.037253,-0.056048,26.374815,-0.106310,6.502057,6.685350
98.333333,27.639143,4.741322,-2.709770,0.698017,0.009100,-0.016740,26.408709,-0.105063,6.511605,6.692749,6.121125,15.643320,-5.179501,0.894763,0.037050,-0.055654,26.408709,-0.105063,6.511605,6.692749
98.366667,27.618119,4.731308,-2.710325,0.699042,0.009022,-0.016558,26.442335,-0.103828,6.521077,6.700091,6.133488,15.670508,-5.181350,0.895722,0.036847,-0.055261,26.442335,-0.103828,6.521077,6.700091
98.400000,27.597058,4.721294,-2.710874,0.700061,0.008944,-0.016378,26.475690,-0.102603,6.530471,6.707374,6.145922,15.697698,-5.183185,0.896674,0.036644,-0.054871,26.475690,-0.102603,6.530471,6.707374
98.433333,27.575960,4.711280,-2.711417,0.701073,0.008867,-0.016199,26.508771,-0.101390,6.539788,6.714598,6.158426,15.724891,-5.185008,0.897620,0.036442,-0.054482,26.508771,-0.101390,6.539788,6.714598
98.466667,27.554825,4.701266,-2.711954,0.702080,0.008790,-0.016022,26.541574,-0.100187,6.549025,6.721762,6.171000,15.752086,-5.186818,0.898560,0.036240,-0.054096,26.541574,-0.100187,6.549025,6.721762
98.500000,27.533653,4.691251,-2.712485,0.703080,0.008713,-0.015846,26.574099,-0.098996,6.558184,6.728866,6.183643,15.779283,-5.188614,0.899494,0.036038,-0.053711,26.574099,-0.098996,6.558184,6.728866
98.533333,27.512444,4.681236,-2.713011,0.704074,0.008637,-0.015672,26.606340,-0.097815,6.567262,6.735908,6.196355,15.806481,-5.190398,0.900421,0.035837,-0.053329,26.606340,-0.097815,6.567262,6.735908
98.566667,27.491199,4.671221,-2.713530,0.705061,0.008561,-0.015499,26.638297,-0.096645,6.576260,6.742889,6.209135,15.833682,-5.192170,0.901341,0.035636,-0.052948,26.638297,-0.096645,6.576260,6.742889
98.600000,27.469918,4.661205,-2.714044,0.706042,0.008485,-0.015328,26.669966,-0.095485,6.585177,6.749806,6.221984,15.860883,-5.193928,0.902255,0.035436,-0.052569,26.669966,-0.095485,6.585177,6.749806
98.633333,27.448601,4.651189,-2.714552,0.707016,0.008410,-0.015158,26.701343,-0.094336,6.594012,6.756660,6.234900,15.888086,-5.195674,0.903162,0.035236,-0.052192,26.701343,-0.094336,6.594012,6.756660
98.666667,27.427249,4.641173,-2.715054,0.707984,0.008335,-0.014990,26.732427,-0.093198,6.602764,6.763450,6.247883,15.915290,-5.197408,0.904063,0.035036,-0.051817,26.732427,-0.093198,6.602764,6.763450
98.700000,27.405861,4.631156,-2.715551,0.708945,0.008260,-0.014823,26.763215,-0.092070,6.611433,6.770175,6.260933,15.942495,-5.199129,0.904957,0.034837,-0.051444,26.763215,-0.092070,6.611433,6.770175
98.733333,27.384439,4.621139,-2.716043,0.709899,0.008186,-0.014657,26.793703,-0.090953,6.620018,6.776833,6.274050,15.969700,-5.200837,0.905844,0.034638,-0.051073,26.793703,-0.090953,6.620018,6.776833
98.766667,27.362981,4.611121,-2.716528,0.710846,0.008112,-0.014493,26.823889,-0.089846,6.628519,6.783426,6.287232,15.996906,-5.202533,0.906724,0.034440,-0.050704,26.823889,-0.089846,6.628519,6.783426
98.800000,27.341489,4.601104,-2.717009,0.711786,0.008039,-0.014330,26.853770,-0.088749,6.636934,6.789951,6.300480,16.024113,-5.204217,0.907597,0.034241,-0.050336,26.853770,-0.088749,6.636934,6.789951
98.833333,27.319963,4.591085,-2.717484,0.712720,0.007966,-0.014169,26.883343,-0.087663,6.645264,6.796407,6.313793,16.051319,-5.205889,0.908464,0.034044,-0.049971,26.883343,-0.087663,6.645264,6.796407
98.866667,27.298403,4.581067,-2.717953,0.713646,0.007893,-0.014009,26.912605,-0.086587,6.653507,6.802795,6.327171,16.078526,-5.207549,0.909323,0.033847,-0.049607,26.912605,-0.086587,6.653507,6.802795
98.900000,27.276809,4.571048,-2.718418,0.714565,0.007821,-0.013850,26.941554,-0.085521,6.661663,6.809114,6.340613,16.105732,-5.209196,0.910175,0.033650,-0.049246,26.941554,-0.085521,6.661663,6.809114
98.933333,27.255181,4.561029,-2.718877,0.715477,0.007749,-0.013693,26.970186,-0.084466,6.669731,6.815362,6.354120,16.132938,-5.210832,0.911021,0.033453,-0.048886,26.970186,-0.084466,6.669731,6.815362
98.966667,27.233521,4.551009,-2.719331,0.716381,0.007677,-0.013537,26.998499,-0.083420,6.677711,6.821539,6.367689,16.160143,-5.212455,0.911859,0.033257,-0.048528,26.998499,-0.083420,6.677711,6.821539
99.000000,27.211827,4.540989,-2.719779,0.717279,0.007606,-0.013383,27.026489,-0.082385,6.685601,6.827643,6.381322,16.187348,-5.214067,0.912689,0.033062,-0.048172,27.026489,-0.082385,6.685601,6.827643
99.033333,27.190101,4.530969,-2.720223,0.718168,0.007535,-0.013230,27.054155,-0.081359,6.693402,6.833676,6.395017,16.214552,-5.215667,0.913513,0.032867,-0.047817,27.054155,-0.081359,6.693402,6.833676
99.066667,27.168343,4.520948,-2.720661,0.719051,0.007465,-0.013078,27.081492,-0.080343,6.701111,6.839635,6.408775,16.241754,-5.217255,0.914329,0.032672,-0.047465,27.081492,-0.080343,6.701111,6.839635
99.100000,27.146552,4.510927,-2.721095,0.719925,0.007395,-0.012927,27.108498,-0.079338,6.708730,6.845519,6.422594,16.268956,-5.218831,0.915138,0.032478,-0.047114,27.108498,-0.079338,6.708730,6.845519
99.133333,27.124730,4.500906,-2.721523,0.720792,0.007325,-0.012778,27.135171,-0.078342,6.716257,6.851329,6.436475,16.296156,-5.220396,0.915939,0.032284,-0.046766,27.135171,-0.078342,6.716257,6.851329
99.166667,27.102877,4.490884,-2.721947,0.721651,0.007256,-0.012630,27.161507,-0.077356,6.723691,6.857063,6.450417,16.323354,-5.221949,0.916733,0.032090,-0.046419,27.161507,-0.077356,6.723691,6.857063
99.200000,27.080992,4.480862,-2.722365,0.722502,0.007187,-0.012484,27.187503,-0.076380,6.731031,6.862720,6.464419,16.350551,-5.223490,0.917520,0.031897,-0.046074,27.187503,-0.076380,6.731031,6.862720
99.233333,27.059076,4.470840,-2.722779,0.723346,0.007118,-0.012339,27.213157,-0.075413,6.738278,6.868300,6.478482,16.377745,-5.225020,0.918298,0.031705,-0.045730,27.213157,-0.075413,6.738278,6.868300
99.266667,27.037130,4.460817,-2.723188,0.724181,0.007050,-0.012195,27.238465,-0.074456,6.745430,6.873803,6.492604,16.404938,-5.226539,0.919069,0.031513,-0.045389,27.238465,-0.074456,6.745430,6.873803
99.300000,27.015153,4.450795,-2.723592,0.725008,0.006982,-0.012052,27.263425,-0.073509,6.752487,6.879226,6.506785,16.432128,-5.228046,0.919833,0.031321,-0.045049,27.263425,-0.073509,6.752487,6.879226
99.333333,26.993146,4.440772,-2.723991,0.725828,0.006915,-0.011911,27.288034,-0.072571,6.759447,6.884570,6.521026,16.459316,-5.229542,0.920588,0.031130,-0.044711,27.288034,-0.072571,6.759447,6.884570
99.366667,26.971110,4.430748,-2.724386,0.726638,0.006848,-0.011771,27.312288,-0.071643,6.766311,6.889833,6.535325,16.486501,-5.231027,0.921336,0.030939,-0.044375,27.312288,-0.071643,6.766311,6.889833
99.400000,26.949044,4.420725,-2.724776,0.727441,0.006781,-0.011632,27.336185,-0.070724,6.773077,6.895015,6.549681,16.513684,-5.232501,0.922076,0.030749,-0.044041,27.336185,-0.070724,6.773077,6.895015
99.433333,26.926949,4.410701,-2.725161,0.728235,0.006714,-0.011495,27.359722,-0.069815,6.779745,6.900116,6.564096,16.540863,-5.233963,0.922808,0.030559,-0.043709,27.359722,-0.069815,6.779745,6.900116
99.466667,26.904825,4.400678,-2.725542,0.729021,0.006649,-0.011358,27.382896,-0.068915,6.786314,6.905133,6.578567,16.568039,-5.235415,0.923532,0.030369,-0.043378,27.382896,-0.068915,6.786314,6.905133
99.500000,26.882673,4.390654,-2.725919,0.729798,0.006583,-0.011223,27.405703,-0.068024,6.792784,6.910068,6.593096,16.595212,-5.236855,0.924248,0.030181,-0.043049,27.405703,-0.068024,6.792784,6.910068
99.533333,26.860492,4.380630,-2.726290,0.730567,0.006518,-0.011090,27.428142,-0.067143,6.799153,6.914918,6.607680,16.622382,-5.238285,0.924956,0.029992,-0.042722,27.428142,-0.067143,6.799153,6.914918
99.566667,26.838284,4.370605,-2.726658,0.731327,0.006453,-0.010957,27.450208,-0.066271,6.805422,6.919683,6.622321,16.649547,-5.239703,0.925656,0.029804,-0.042397,27.450208,-0.066271,6.805422,6.919683
99.600000,26.816048,4.360581,-2.727021,0.732078,0.006389,-0.010826,27.471900,-0.065409,6.811588,6.924362,6.637017,16.676709,-5.241111,0.926347,0.029617,-0.042073,27.471900,-0.065409,6.811588,6.924362
99.633333,26.793785,4.350557,-2.727380,0.732820,0.006325,-0.010696,27.493214,-0.064555,6.817652,6.928954,6.651768,16.703867,-5.242508,0.927030,0.029430,-0.041751,27.493214,-0.064555,6.817652,6.928954
99.666667,26.771495,4.340533,-2.727734,0.733554,0.006261,-0.010567,27.514146,-0.063711,6.823613,6.933460,6.666573,16.731021,-5.243894,0.927705,0.029243,-0.041431,27.514146,-0.063711,6.823613,6.933460
99.700000,26.749178,4.330509,-2.728084,0.734278,0.006198,-0.010440,27.534695,-0.062876,6.829470,6.937877,6.681433,16.758170,-5.245270,0.928372,0.029057,-0.041113,27.534695,-0.062876,6.829470,6.937877
99.733333,26.726835,4.320484,-2.728430,0.734993,0.006135,-0.010313,27.554857,-0.062050,6.835223,6.942205,6.696346,16.785315,-5.246635,0.929030,0.028872,-0.040797,27.554857,-0.062050,6.835223,6.942205
99.766667,26.704466,4.310460,-2.728772,0.735700,0.006072,-0.010188,27.574628,-0.061233,6.840870,6.946444,6.711313,16.812455,-5.247990,0.929679,0.028687,-0.040482,27.574628,-0.061233,6.840870,6.946444
99.800000,26.682071,4.300436,-2.729109,0.736396,0.006010,-0.010064,27.594007,-0.060425,6.846411,6.950592,6.726333,16.839590,-5.249334,0.930320,0.028502,-0.040169,27.594007,-0.060425,6.846411,6.950592
99.833333,26.659651,4.290412,-2.729443,0.737084,0.005948,-0.009941,27.612990,-0.059626,6.851846,6.954649,6.741405,16.866721,-5.250668,0.930953,0.028318,-0.039858,27.612990,-0.059626,6.851846,6.954649
99.866667,26.637206,4.280389,-2.729772,0.737762,0.005887,-0.009820,27.631573,-0.058836,6.857173,6.958614,6.756529,16.893846,-5.251991,0.931576,0.028135,-0.039548,27.631573,-0.058836,6.857173,6.958614
99.900000,26.614736,4.270365,-2.730097,0.738431,0.005826,-0.009700,27.649755,-0.058055,6.862391,6.962486,6.771705,16.920965,-5.253304,0.932192,0.027952,-0.039240,27.649755,-0.058055,6.862391,6.962486
99.933333,26.592242,4.260342,-2.730419,0.739090,0.005766,-0.009580,27.667531,-0.057283,6.867501,6.966264,6.786932,16.948079,-5.254607,0.932798,0.027769,-0.038934,27.667531,-0.057283,6.867501,6.966264
99.966667,26.569724,4.250320,-2.730736,0.739740,0.005705,-0.009462,27.684899,-0.056519,6.872501,6.969948,6.802210,16.975187,-5.255900,0.933395,0.027587,-0.038630,27.684899,-0.056519,6.872501,6.969948
100.000000,26.547182,4.240297,-2.731049,0.740380,0.005646,-0.009346,27.701856,-0.055765,6.877391,6.973537,6.817538,17.002290,-5.257183,0.933984,0.027406,-0.038327,27.701856,-0.055765,6.877391,6.973537
100.033333,26.524617,4.230275,-2.731359,0.741010,0.005586,-0.009230,27.718399,-0.055019,6.882169,6.977030,6.832916,17.029386,-5.258455,0.934564,0.027225,-0.038026,27.718399,-0.055019,6.882169,6.977030
100.066667,26.502029,4.220253,-2.731665,0.741630,0.005527,-0.009115,27.734524,-0.054282,6.886836,6.980426,6.848343,17.056476,-5.259718,0.935134,0.027044,-0.037727,27.734524,-0.054282,6.886836,6.980426
100.100000,26.479418,4.210232,-2.731967,0.742240,0.005469,-0.009002,27.750229,-0.053554,6.891390,6.983725,6.863820,17.083559,-5.260970,0.935696,0.026864,-0.037430,27.750229,-0.053554,6.891390,6.983725
100.133333,26.456785,4.200212,-2.732265,0.742840,0.005410,-0.008890,27.765511,-0.052835,6.895830,6.986925,6.879345,17.110636,-5.262213,0.936248,0.026685,-0.037134,27.765511,-0.052835,6.895830,6.986925
100.166667,26.434130,4.190192,-2.732559,0.743430,0.005353,-0.008779,27.780366,-0.052124,6.900157,6.990026,6.894918,17.137706,-5.263446,0.936791,0.026506,-0.036840,27.780366,-0.052124,6.900157,6.990026
100.200000,26.411454,4.180172,-2.732850,0.744010,0.005295,-0.008669,27.794791,-0.051422,6.904368,6.993027,6.910539,17.164770,-5.264669,0.937326,0.026328,-0.036548,27.794791,-0.051422,6.904368,6.993027
100.233333,26.388756,4.170154,-2.733137,0.744579,0.005238,-0.008560,27.808783,-0.050729,6.908464,6.995927,6.926207,17.191826,-5.265882,0.937850,0.026150,-0.036257,27.808783,-0.050729,6.908464,6.995927
100.266667,26.366038,4.160136,-2.733421,0.745139,0.005182,-0.008452,27.822340,-0.050044,6.912444,6.998726,6.941922,17.218874,-5.267086,0.938366,0.025973,-0.035968,27.822340,-0.050044,6.912444,6.998726
100.300000,26.343298,4.150119,-2.733701,0.745687,0.005125,-0.008346,27.835458,-0.049368,6.916306,7.001423,6.957683,17.245915,-5.268280,0.938872,0.025796,-0.035681,27.835458,-0.049368,6.916306,7.001423
100.333333,26.320539,4.140103,-2.733977,0.746226,0.005070,-0.008240,27.848133,-0.048700,6.920050,7.004016,6.973490,17.272949,-5.269465,0.939368,0.025620,-0.035396,27.848133,-0.048700,6.920050,7.004016
