t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
112.600000,14.445086,25.570320,-0.216846,0.308811,0.002913,-0.006135,0.308811,-0.002913,0.006135,20.137248,1.557113,-2.746447,0.125854,-0.000120,0.001113,3.071785,0.009632,3.071792,0.009632,0.020710,0.018059,0.020710,0.018059,-5.692162,24.013207,24.678631,2.529601,0.182957,0.003033,-0.007248
112.632000,14.445086,25.570320,-0.216846,0.308811,0.002913,-0.006135,0.308811,-0.002913,0.006135,20.133410,1.555517,-2.746410,0.123544,-0.000118,0.001114,2.997088,0.009617,2.997085,0.009616,0.017723,0.015021,0.017723,0.015021,-5.688324,24.014803,24.679299,2.529564,0.185267,0.003031,-0.007249
112.668000,14.455785,25.572780,-0.216631,0.305141,0.002827,-0.005968,0.305141,-0.002827,0.005968,20.129644,1.553950,-2.746372,0.121249,-0.000117,0.001115,2.923123,0.009598,2.923132,0.009597,0.014704,0.011950,0.014704,0.011950,-5.673859,24.018830,24.679888,2.529741,0.183892,0.002944,-0.007083
112.700000,14.466356,25.575206,-0.216423,0.301472,0.002743,-0.005803,0.301472,-0.002743,0.005803,20.125947,1.552412,-2.746335,0.118970,-0.000115,0.001116,2.849898,0.009575,1.441464,0.418025,0.011651,0.008843,0.011651,0.008843,-5.659591,24.022794,24.680470,2.529912,0.182502,0.002858,-0.006919
112.732000,14.476799,25.577599,-0.216221,0.297793,0.002657,-0.005607,0.297793,-0.002657,0.005607,20.122321,1.550903,-2.746298,0.116707,-0.000114,0.001116,2.777423,0.009549,0.000000,0.000000,0.008563,0.005702,0.008563,0.005702,-5.645522,24.026696,24.681046,2.530077,0.181086,0.002771,-0.006723
112.768000,14.487068,25.579942,-0.216072,0.292880,0.002424,-0.004247,0.292880,-0.002424,0.004247,20.118764,1.549423,-2.746261,0.114461,-0.000112,0.001117,2.705707,0.009517,0.000000,0.000000,0.005440,0.002525,0.005440,0.002525,-5.631696,24.030519,24.681610,2.530189,0.178419,0.002536,-0.005364
112.800000,14.497091,25.582229,-0.215947,0.285988,0.002351,-0.003484,0.285988,-0.002351,0.003484,20.115275,1.547971,-2.746224,0.112231,-0.000111,0.001117,2.634760,0.009481,0.000000,0.000000,0.002280,0.000000,0.002280,0.000000,-5.618184,24.034258,24.682170,2.530277,0.173757,0.002462,-0.004601
112.832000,14.506860,25.584459,-0.215830,0.278712,0.002396,-0.003266,0.278712,-0.002396,0.003266,20.111856,1.546548,-2.746186,0.110017,-0.000109,0.001117,2.564590,0.009439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.604996,24.037911,24.682730,2.530356,0.168695,0.002505,-0.004383
112.868000,14.516381,25.586634,-0.215719,0.271676,0.002402,-0.003097,0.271676,-0.002402,0.003097,20.108504,1.545152,-2.746149,0.107821,-0.000108,0.001117,2.495209,0.009390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.592123,24.041482,24.683288,2.530430,0.163855,0.002510,-0.004214
112.900000,14.525664,25.588754,-0.215610,0.264865,0.002341,-0.003018,0.264865,-0.002341,0.003018,20.105219,1.543785,-2.746112,0.105641,-0.000106,0.001117,2.426624,0.009335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.579555,24.044969,24.683840,2.530502,0.159224,0.002447,-0.004135
112.932000,14.534717,25.590818,-0.215501,0.258264,0.002217,-0.003026,0.258264,-0.002217,0.003026,20.102002,1.542446,-2.746075,0.103480,-0.000105,0.001116,2.358846,0.009271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.567285,24.048372,24.684385,2.530574,0.154784,0.002322,-0.004142
112.968000,14.543546,25.592825,-0.215390,0.251855,0.002059,-0.003081,0.251855,-0.002059,0.003081,20.098850,1.541134,-2.746037,0.101335,-0.000103,0.001115,2.291884,0.009199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.555304,24.051691,24.684920,2.530647,0.150520,0.002162,-0.004196
113.000000,14.552157,25.594779,-0.215277,0.245627,0.001905,-0.003137,0.245627,-0.001905,0.003137,20.095765,1.539849,-2.746000,0.099209,-0.000102,0.001114,2.225748,0.009118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.543608,24.054930,24.685446,2.530723,0.146418,0.002007,-0.004251
113.032000,14.560558,25.596681,-0.215163,0.239577,0.001784,-0.003152,0.239577,-0.001784,0.003152,20.092745,1.538591,-2.745963,0.097101,-0.000100,0.001112,2.160447,0.009025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.532187,24.058090,24.685963,2.530800,0.142476,0.001884,-0.004264
113.068000,14.568753,25.598534,-0.215052,0.233703,0.001708,-0.003111,0.233703,-0.001708,0.003111,20.089789,1.537360,-2.745926,0.095012,-0.000099,0.001110,2.095991,0.008920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.521036,24.061174,24.686473,2.530874,0.138691,0.001807,-0.004221
113.100000,14.568753,25.598534,-0.215052,0.233703,0.001708,-0.003111,0.233703,-0.001708,0.003111,20.086897,1.536156,-2.745889,0.092941,-0.000097,0.001107,2.032390,0.008801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.518144,24.062378,24.686999,2.530837,0.140762,0.001805,-0.004218
113.132000,14.576748,25.600341,-0.214943,0.228006,0.001668,-0.003022,0.228006,-0.001668,0.003022,20.084069,1.534978,-2.745852,0.090889,-0.000095,0.001104,1.969653,0.008668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.507321,24.065363,24.687493,2.530909,0.137117,0.001763,-0.004126
113.168000,14.584550,25.602105,-0.214838,0.222486,0.001646,-0.002911,0.222486,-0.001646,0.002911,20.081303,1.533826,-2.745816,0.088856,-0.000094,0.001101,1.907791,0.008516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.496753,24.068279,24.687979,2.530978,0.133630,0.001740,-0.004012
113.200000,14.592165,25.603825,-0.214738,0.217136,0.001622,-0.002804,0.217136,-0.001622,0.002804,20.078600,1.532700,-2.745779,0.086842,-0.000092,0.001096,1.846813,0.008346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.486435,24.071125,24.688460,2.531041,0.130294,0.001714,-0.003900
113.232000,14.599597,25.605504,-0.214640,0.211943,0.001579,-0.002724,0.211943,-0.001579,0.002724,20.075959,1.531599,-2.745743,0.084849,-0.000091,0.001091,1.786728,0.008154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.476362,24.073905,24.688934,2.531103,0.127094,0.001670,-0.003815
113.268000,14.606853,25.607141,-0.214544,0.206894,0.001516,-0.002673,0.206894,-0.001516,0.002673,20.073379,1.530524,-2.745706,0.082875,-0.000089,0.001086,1.727548,0.007937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.466526,24.076617,24.689398,2.531162,0.124019,0.001605,-0.003759
113.300000,14.613938,25.608737,-0.214448,0.201979,0.001437,-0.002646,0.201979,-0.001437,0.002646,20.070859,1.529474,-2.745670,0.080921,-0.000088,0.001079,1.669281,0.007693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.456921,24.079263,24.689854,2.531222,0.121058,0.001525,-0.003725
113.332000,14.620854,25.610293,-0.214354,0.197191,0.001355,-0.002626,0.197191,-0.001355,0.002626,20.068399,1.528449,-2.745634,0.078988,-0.000086,0.001071,1.611937,0.007418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.447545,24.081844,24.690301,2.531280,0.118203,0.001441,-0.003697
113.368000,14.627608,25.611810,-0.214260,0.192530,0.001282,-0.002600,0.192530,-0.001282,0.002600,20.065998,1.527448,-2.745599,0.077075,-0.000084,0.001062,1.555528,0.007107,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.438390,24.084362,24.690739,2.531339,0.115455,0.001366,-0.003662
113.400000,14.634203,25.613290,-0.214168,0.187999,0.001222,-0.002556,0.187999,-0.001222,0.002556,20.063656,1.526472,-2.745564,0.075184,-0.000083,0.001052,1.500061,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.429453,24.086818,24.691167,2.531396,0.112815,0.001305,-0.003608
113.432000,14.640644,25.614734,-0.214079,0.183600,0.001178,-0.002496,0.183600,-0.001178,0.002496,20.061371,1.525520,-2.745529,0.073313,-0.000081,0.001041,1.445549,0.006361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.420727,24.089214,24.691587,2.531450,0.110287,0.001259,-0.003537
113.468000,14.646936,25.616143,-0.213992,0.179329,0.001144,-0.002424,0.179329,-0.001144,0.002424,20.059144,1.524591,-2.745494,0.071464,-0.000079,0.001028,1.392000,0.005914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.412208,24.091552,24.692000,2.531502,0.107865,0.001223,-0.003452
113.500000,14.653082,25.617520,-0.213907,0.175182,0.001112,-0.002351,0.175182,-0.001112,0.002351,20.056974,1.523686,-2.745460,0.069637,-0.000078,0.001013,1.339424,-1.689140,1.339406,-1.689142,-0.133738,0.131369,-0.133738,0.131369,-5.403892,24.093834,24.692405,2.531553,0.105545,0.001190,-0.003364
113.532000,14.653082,25.617520,-0.213907,0.175182,0.001112,-0.002351,0.175182,-0.001112,0.002351,20.054859,1.522805,-2.745427,0.067832,-0.000076,-0.015929,1.287833,-1.839873,1.287835,-1.839875,-0.143918,0.140513,-0.143918,0.140513,-5.401777,24.094715,24.692802,2.531520,0.107350,0.001188,0.013578
113.568000,14.659114,25.618882,-0.213673,0.171910,0.001406,-0.006089,0.171910,-0.001406,0.006089,20.052800,1.521946,-2.746522,0.066049,-0.000000,-0.016018,1.237235,1.541633,1.237230,1.541629,0.118705,-0.126295,0.118705,-0.126295,-5.393686,24.096936,24.693201,2.532849,0.105861,0.001406,0.009929
113.600000,14.665068,25.620245,-0.213099,0.169772,0.001957,-0.015370,0.169772,-0.001957,0.015370,20.050795,1.521110,-2.746494,0.064288,-0.000000,0.000822,1.187642,1.691957,1.187629,1.691960,0.128502,-0.136648,0.128502,-0.136648,-5.385727,24.099135,24.693610,2.533395,0.105484,0.001957,-0.016192
113.632000,14.670953,25.621563,-0.212546,0.167623,0.001330,-0.015859,0.167623,-0.001330,0.015859,20.048844,1.520296,-2.746467,0.062550,-0.000000,0.000812,1.139063,0.004743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.377891,24.101267,24.693982,2.533921,0.105073,0.001330,-0.016671
113.668000,14.676768,25.622819,-0.212280,0.165384,0.000123,-0.007826,0.165384,-0.000123,0.007826,20.046946,1.519505,-2.746440,0.060835,-0.000000,0.000801,1.091509,0.004502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.370178,24.103314,24.694302,2.534160,0.104549,0.000123,-0.008627
113.700000,14.682463,25.624049,-0.212104,0.162073,0.000070,-0.004912,0.162073,-0.000070,0.004912,20.045100,1.518735,-2.746414,0.059144,-0.000000,0.000789,1.044990,0.004244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.362637,24.105314,24.694616,2.534310,0.102929,0.000070,-0.005701
113.732000,14.688024,25.625271,-0.211960,0.158352,0.000625,-0.004041,0.158352,-0.000625,0.004041,20.043307,1.517987,-2.746388,0.057475,-0.000000,0.000777,0.999516,0.003968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.355283,24.107284,24.694942,2.534428,0.100877,0.000625,-0.004818
113.768000,14.693454,25.626484,-0.211850,0.154746,0.001213,-0.003108,0.154746,-0.001213,0.003108,20.041564,1.517260,-2.746362,0.055831,-0.000000,0.000763,0.955098,0.003673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.348110,24.109224,24.695283,2.534512,0.098915,0.001213,-0.003871
113.800000,14.698759,25.627684,-0.211762,0.151252,0.001594,-0.002447,0.151252,-0.001594,0.002447,20.039871,1.516553,-2.746337,0.054211,-0.000000,0.000749,0.911746,0.003356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.341112,24.111131,24.695630,2.534575,0.097041,0.001594,-0.003196
113.832000,14.703944,25.628859,-0.211683,0.147860,0.001649,-0.002219,0.147860,-0.001649,0.002219,20.038228,1.515868,-2.746312,0.052615,-0.000000,0.000734,0.869471,-0.032456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.334284,24.112991,24.695970,2.534629,0.095245,0.001649,-0.002953
113.868000,14.709014,25.630000,-0.211596,0.144552,0.001416,-0.002378,0.144552,-0.001416,0.002378,20.036634,1.515203,-2.746288,0.051044,-0.000000,0.000363,0.828283,-0.070377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.327620,24.114797,24.696295,2.534692,0.093508,0.001416,-0.002741
113.900000,14.713974,25.631103,-0.211497,0.141313,0.001038,-0.002743,0.141313,-0.001038,0.002743,20.035087,1.514557,-2.746288,0.049497,0.000001,0.000000,0.788192,-0.036325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.321113,24.116546,24.696599,2.534791,0.091816,0.001037,-0.002743
113.932000,14.718825,25.632168,-0.211384,0.138138,0.000677,-0.003098,0.138138,-0.000677,0.003098,20.033588,1.513932,-2.746288,0.047976,0.000002,0.000000,0.749209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.314763,24.118236,24.696883,2.534904,0.090162,0.000675,-0.003098
113.968000,14.723569,25.633203,-0.211266,0.135030,0.000457,-0.003277,0.135030,-0.000457,0.003277,20.032135,1.513325,-2.746288,0.046480,0.000003,0.000000,0.711345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.308566,24.119878,24.697153,2.535022,0.088550,0.000454,-0.003277
114.000000,14.723569,25.633203,-0.211266,0.135030,0.000457,-0.003277,0.135030,-0.000457,0.003277,20.030728,1.512738,-2.746288,0.045010,0.000004,0.000000,0.674610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.307159,24.120465,24.697424,2.535022,0.090020,0.000453,-0.003277
114.032000,14.728206,25.634212,-0.211151,0.132000,0.000421,-0.003213,0.132000,-0.000421,0.003213,20.029366,1.512170,-2.746288,0.043566,0.000005,0.000000,0.639014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.301160,24.122042,24.697676,2.535137,0.088434,0.000416,-0.003213
114.068000,14.732739,25.635204,-0.211045,0.129056,0.000531,-0.002953,0.129056,-0.000531,0.002953,20.028048,1.511619,-2.746288,0.042148,0.000006,0.000000,0.604570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.295309,24.123585,24.697927,2.535243,0.086908,0.000525,-0.002953
114.100000,14.737171,25.636179,-0.210951,0.126204,0.000701,-0.002612,0.126204,-0.000701,0.002612,20.026773,1.511087,-2.746288,0.040756,0.000006,0.000000,0.571286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.289602,24.125092,24.698177,2.535337,0.085448,0.000695,-0.002612
114.132000,14.741505,25.637138,-0.210869,0.123438,0.000841,-0.002311,0.123438,-0.000841,0.002311,20.025540,1.510572,-2.746288,0.039392,0.000007,0.000000,0.539174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.284035,24.126566,24.698425,2.535419,0.084046,0.000834,-0.002311
114.168000,14.745743,25.638078,-0.210792,0.120744,0.000894,-0.002127,0.120744,-0.000894,0.002127,20.024349,1.510075,-2.746288,0.038054,0.000007,0.000000,0.508245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.278606,24.128003,24.698668,2.535496,0.082690,0.000887,-0.002127
114.200000,14.749890,25.638996,-0.210718,0.118109,0.000845,-0.002080,0.118109,-0.000845,0.002080,20.023199,1.509595,-2.746288,0.036744,0.000007,0.000000,0.478509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.273309,24.129401,24.698902,2.535570,0.081365,0.000838,-0.002080
114.232000,14.753946,25.639890,-0.210641,0.115522,0.000727,-0.002132,0.115522,-0.000727,0.002132,20.022088,1.509131,-2.746288,0.035461,0.000008,0.000000,0.449977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.268142,24.130759,24.699126,2.535647,0.080061,0.000719,-0.002132
114.268000,14.757914,25.640759,-0.210561,0.112982,0.000589,-0.002215,0.112982,-0.000589,0.002215,20.021017,1.508684,-2.746288,0.034206,0.000008,0.000000,0.422660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.263103,24.132075,24.699338,2.535727,0.078776,0.000581,-0.002215
114.300000,14.761796,25.641606,-0.210479,0.110496,0.000481,-0.002264,0.110496,-0.000481,0.002264,20.019984,1.508253,-2.746288,0.032979,0.000008,0.000000,0.396570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.258188,24.133353,24.699540,2.535809,0.077517,0.000473,-0.002264
114.332000,14.765593,25.642433,-0.210398,0.108074,0.000429,-0.002243,0.108074,-0.000429,0.002243,20.018988,1.507837,-2.746288,0.031781,0.000008,0.000000,0.371716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.253395,24.134596,24.699735,2.535890,0.076293,0.000421,-0.002243
114.368000,14.769307,25.643242,-0.210321,0.105724,0.000433,-0.002148,0.105724,-0.000433,0.002148,20.018028,1.507436,-2.746288,0.030611,0.000008,0.000000,0.348110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.248721,24.135806,24.699923,2.535967,0.075113,0.000425,-0.002148
114.400000,14.772941,25.644035,-0.210249,0.103446,0.000471,-0.002011,0.103446,-0.000471,0.002011,20.017104,1.507050,-2.746288,0.029471,0.000008,0.000000,0.325763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.244163,24.136985,24.700107,2.536039,0.073975,0.000463,-0.002011
114.432000,14.772941,25.644035,-0.210249,0.103446,0.000471,-0.002011,0.103446,-0.000471,0.002011,20.016215,1.506679,-2.746288,0.028360,0.000008,0.000000,0.304686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.243274,24.137356,24.700281,2.536039,0.075086,0.000463,-0.002011
114.468000,14.776497,25.644813,-0.210182,0.101233,0.000512,-0.001869,0.101233,-0.000512,0.001869,20.015359,1.506322,-2.746288,0.027278,0.000008,0.000000,0.284889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.238862,24.138491,24.700454,2.536106,0.073955,0.000504,-0.001869
114.500000,14.779977,25.645575,-0.210119,0.099071,0.000533,-0.001756,0.099071,-0.000533,0.001756,20.014537,1.505978,-2.746288,0.026226,0.000008,0.000000,0.266385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.234560,24.139597,24.700622,2.536169,0.072845,0.000525,-0.001756
114.532000,14.783383,25.646320,-0.210059,0.096950,0.000522,-0.001689,0.096950,-0.000522,0.001689,20.013746,1.505648,-2.746288,0.025204,0.000007,0.000000,0.249183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.230363,24.140672,24.700784,2.536229,0.071746,0.000515,-0.001689
114.568000,14.786715,25.647048,-0.209999,0.094863,0.000482,-0.001662,0.094863,-0.000482,0.001662,20.012986,1.505330,-2.746288,0.024213,0.000007,0.000000,0.233296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.226271,24.141718,24.700941,2.536289,0.070650,0.000475,-0.001662
114.600000,14.789976,25.647759,-0.209939,0.092813,0.000428,-0.001656,0.092813,-0.000428,0.001656,20.012256,1.505025,-2.746288,0.023252,0.000007,0.000000,0.218735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.222280,24.142734,24.701089,2.536349,0.069561,0.000421,-0.001656
114.632000,14.793166,25.648452,-0.209880,0.090808,0.000378,-0.001650,0.090808,-0.000378,0.001650,20.011555,1.504733,-2.746288,0.022323,0.000006,0.000000,0.205510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.218389,24.143719,24.701230,2.536408,0.068485,0.000372,-0.001650
114.668000,14.796289,25.649130,-0.209821,0.088858,0.000343,-0.001626,0.088858,-0.000343,0.001626,20.010882,1.504452,-2.746288,0.021425,0.000006,0.000000,0.193633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.214593,24.144678,24.701365,2.536467,0.067433,0.000337,-0.001626
114.700000,14.799345,25.649793,-0.209765,0.086968,0.000328,-0.001578,0.086968,-0.000328,0.001578,20.010237,1.504182,-2.746288,0.020558,0.000005,0.000000,0.183115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.210892,24.145611,24.701496,2.536523,0.066410,0.000323,-0.001578
114.732000,14.802336,25.650441,-0.209710,0.085135,0.000328,-0.001511,0.085135,-0.000328,0.001511,20.009617,1.503924,-2.746288,0.019723,0.000005,0.000000,0.173967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.207281,24.146517,24.701621,2.536578,0.065412,0.000323,-0.001511
114.768000,14.805265,25.651077,-0.209659,0.083349,0.000335,-0.001438,0.083349,-0.000335,0.001438,20.009023,1.503676,-2.746288,0.018920,0.000004,0.000000,0.166202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.203758,24.147401,24.701742,2.536629,0.064429,0.000331,-0.001438
114.800000,14.808133,25.651700,-0.209610,0.081599,0.000338,-0.001370,0.081599,-0.000338,0.001370,20.008453,1.503437,-2.746288,0.018150,0.000004,0.000000,0.159830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.200320,24.148263,24.701861,2.536678,0.063449,0.000334,-0.001370
114.832000,14.810939,25.652309,-0.209562,0.079876,0.000332,-0.001317,0.079876,-0.000332,0.001317,20.007906,1.503209,-2.746288,0.017413,0.000003,0.000000,0.154862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.196967,24.149100,24.701973,2.536726,0.062463,0.000329,-0.001317
114.868000,14.813687,25.652905,-0.209516,0.078180,0.000316,-0.001279,0.078180,-0.000316,0.001279,20.007381,1.502990,-2.746288,0.016708,0.000003,0.000000,0.151310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.193694,24.149915,24.702082,2.536772,0.061472,0.000313,-0.001279
