t,x_real,y_real,psi_real,u_real,v_real,r_real,vx,vy,wz,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,u_left,u_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
2.800000,0.532425,-0.011528,0.035503,0.337476,0.001142,-0.003080,0.337476,-0.001142,0.003080,0.397850,-0.008532,-0.042154,0.218305,0.000973,-0.005324,6.138063,0.013111,6.138068,0.013108,0.161074,0.159472,0.161074,0.159472,0.134575,-0.002996,0.134608,0.077657,0.119171,0.000169,0.002244
2.836000,0.544683,-0.011924,0.035607,0.340510,0.001112,-0.002893,0.340510,-0.001112,0.002893,0.405163,-0.008808,-0.042325,0.220765,0.000961,-0.005124,6.205862,0.013362,6.205871,0.013367,0.162164,0.160534,0.162164,0.160534,0.139520,-0.003116,0.139555,0.077932,0.119745,0.000151,0.002231
2.868000,0.557050,-0.012326,0.035704,0.343544,0.001082,-0.002711,0.343544,-0.001082,0.002711,0.412558,-0.009090,-0.042489,0.223242,0.000948,-0.004928,6.273977,0.013611,6.273953,0.013611,0.163255,0.161599,0.163255,0.161599,0.144492,-0.003236,0.144528,0.078193,0.120302,0.000134,0.002217
2.900000,0.569526,-0.012735,0.035795,0.346570,0.001052,-0.002532,0.346570,-0.001052,0.002532,0.420035,-0.009377,-0.042647,0.225734,0.000935,-0.004736,6.342403,0.013859,6.342409,0.013864,0.164350,0.162667,0.164350,0.162667,0.149491,-0.003358,0.149529,0.078442,0.120836,0.000117,0.002204
2.936000,0.582111,-0.013149,0.035879,0.349593,0.001021,-0.002358,0.349593,-0.001021,0.002358,0.427596,-0.009670,-0.042799,0.228243,0.000922,-0.004548,6.411141,0.014106,6.411146,0.014102,0.165446,0.163738,0.165446,0.163738,0.154515,-0.003479,0.154554,0.078678,0.121350,0.000099,0.002190
2.968000,0.594803,-0.013570,0.035958,0.352600,0.000990,-0.002187,0.352600,-0.000990,0.002187,0.435240,-0.009967,-0.042944,0.230767,0.000909,-0.004363,6.480188,0.014352,6.480197,0.014349,0.166545,0.164811,0.166545,0.164811,0.159563,-0.003603,0.159604,0.078902,0.121833,0.000081,0.002176
3.000000,0.607604,-0.013996,0.036030,0.355591,0.000959,-0.002019,0.355591,-0.000959,0.002019,0.442969,-0.010270,-0.043083,0.233307,0.000895,-0.004181,6.549543,0.014597,6.549532,0.014597,0.167646,0.165886,0.167646,0.165886,0.164635,-0.003726,0.164677,0.079113,0.122284,0.000064,0.002162
3.036000,0.620511,-0.014428,0.036097,0.358572,0.000928,-0.001855,0.358572,-0.000928,0.001855,0.450782,-0.010577,-0.043217,0.235862,0.000881,-0.004003,6.619204,0.014841,6.619215,0.014846,0.168750,0.166964,0.168750,0.166964,0.169729,-0.003851,0.169773,0.079314,0.122710,0.000047,0.002148
3.068000,0.633525,-0.014867,0.036157,0.361542,0.000896,-0.001694,0.361542,-0.000896,0.001694,0.458681,-0.010890,-0.043344,0.238431,0.000867,-0.003828,6.689170,0.015085,6.689153,0.015088,0.169855,0.168044,0.169855,0.168044,0.174844,-0.003977,0.174889,0.079501,0.123111,0.000029,0.002134
3.100000,0.646646,-0.015311,0.036212,0.364512,0.000865,-0.001536,0.364512,-0.000865,0.001536,0.466666,-0.011208,-0.043466,0.241015,0.000853,-0.003656,6.759437,0.015328,6.759443,0.015331,0.170963,0.169127,0.170963,0.169127,0.179980,-0.004103,0.180027,0.079678,0.123497,0.000012,0.002120
3.136000,0.659874,-0.015760,0.036262,0.367488,0.000833,-0.001381,0.367488,-0.000833,0.001381,0.474736,-0.011532,-0.043583,0.243614,0.000838,-0.003488,6.830006,0.015571,6.829989,0.015567,0.172072,0.170212,0.172072,0.170212,0.185138,-0.004228,0.185186,0.079845,0.123874,-0.000005,0.002107
3.168000,0.659874,-0.015760,0.036262,0.367488,0.000833,-0.001381,0.367488,-0.000833,0.001381,0.482894,-0.011860,-0.043693,0.246226,0.000824,-0.003322,6.900873,0.015813,6.900858,0.015813,0.173184,0.171299,0.173184,0.171299,0.176980,-0.003900,0.177023,0.079955,0.121262,0.000009,0.001941
3.200000,0.673209,-0.016216,0.036306,0.370463,0.000800,-0.001229,0.370463,-0.000800,0.001229,0.491138,-0.012194,-0.043799,0.248853,0.000809,-0.003159,6.972037,0.016055,6.972051,0.016051,0.174298,0.172389,0.174298,0.172389,0.182071,-0.004022,0.182115,0.080105,0.121610,-0.000009,0.001930
3.236000,0.686651,-0.016677,0.036344,0.373441,0.000768,-0.001079,0.373441,-0.000768,0.001079,0.499470,-0.012533,-0.043899,0.251492,0.000794,-0.002999,7.043496,0.016296,7.043504,0.016298,0.175414,0.173480,0.175414,0.173480,0.187181,-0.004144,0.187227,0.080243,0.121949,-0.000026,0.001920
3.268000,0.700200,-0.017143,0.036377,0.376417,0.000736,-0.000933,0.376417,-0.000736,0.000933,0.507891,-0.012877,-0.043993,0.254145,0.000778,-0.002842,7.115249,0.016537,7.115252,0.016530,0.176531,0.174574,0.176531,0.174574,0.192309,-0.004266,0.192356,0.080370,0.122272,-0.000042,0.001909
3.300000,0.713855,-0.017615,0.036405,0.379379,0.000703,-0.000789,0.379379,-0.000703,0.000789,0.516399,-0.013226,-0.044083,0.256812,0.000763,-0.002688,7.187292,0.016778,7.187294,0.016780,0.177651,0.175669,0.177651,0.175669,0.197456,-0.004389,0.197505,0.080488,0.122567,-0.000060,0.001899
3.336000,0.727617,-0.018092,0.036428,0.382336,0.000670,-0.000647,0.382336,-0.000670,0.000647,0.524997,-0.013580,-0.044167,0.259491,0.000747,-0.002536,7.259624,0.017019,7.259633,0.017014,0.178772,0.176767,0.178772,0.176767,0.202620,-0.004512,0.202670,0.080595,0.122845,-0.000077,0.001889
3.368000,0.741485,-0.018575,0.036446,0.385286,0.000637,-0.000409,0.385286,-0.000637,0.000409,0.533684,-0.013940,-0.044247,0.262182,0.000731,-0.002387,7.332244,0.017259,7.332238,0.017257,0.179895,0.177866,0.179895,0.177866,0.207801,-0.004635,0.207852,0.080693,0.123104,-0.000094,0.001978
3.400000,0.755459,-0.019063,0.036460,0.388234,0.000604,-0.000370,0.388234,-0.000604,0.000370,0.542461,-0.014305,-0.044322,0.264886,0.000715,-0.002241,7.405148,0.017499,7.405141,0.017502,0.181020,0.178967,0.181020,0.178967,0.212998,-0.004758,0.213051,0.080782,0.123348,-0.000111,0.001871
3.436000,0.769539,-0.019556,0.036468,0.391191,0.000571,-0.000235,0.391191,-0.000571,0.000235,0.551328,-0.014675,-0.044392,0.267601,0.000699,-0.002097,7.478334,0.017739,7.478312,0.017739,0.182146,0.180070,0.182146,0.180070,0.218211,-0.004881,0.218265,0.080860,0.123590,-0.000128,0.001862
3.468000,0.783725,-0.020054,0.036471,0.394152,0.000538,-0.000102,0.394152,-0.000538,0.000102,0.560286,-0.015050,-0.044457,0.270329,0.000682,-0.001955,7.551802,0.017979,7.551784,0.017977,0.183274,0.181175,0.183274,0.181175,0.223439,-0.005004,0.223495,0.080928,0.123823,-0.000144,0.001853
3.500000,0.798019,-0.020558,0.036470,0.397119,0.000505,-0.000006,0.397119,-0.000505,0.000006,0.569335,-0.015430,-0.044517,0.273068,0.000666,-0.001816,7.625547,0.018219,7.625559,0.018216,0.184404,0.182282,0.184404,0.182282,0.228684,-0.005128,0.228741,0.080987,0.124051,-0.000161,0.001810
3.536000,0.812419,-0.021066,0.036464,0.400092,0.000472,0.000126,0.400092,-0.000472,-0.000126,0.578475,-0.015816,-0.044573,0.275818,0.000649,-0.001679,7.699568,0.018458,7.699572,0.018456,0.185535,0.183390,0.185535,0.183390,0.233944,-0.005250,0.234003,0.081037,0.124274,-0.000177,0.001805
3.568000,0.826926,-0.021580,0.036453,0.403058,0.000438,0.000286,0.403058,-0.000438,-0.000286,0.587706,-0.016206,-0.044625,0.278579,0.000632,-0.001544,7.773863,0.018698,7.773890,0.018698,0.186668,0.184500,0.186668,0.184500,0.239220,-0.005374,0.239280,0.081078,0.124479,-0.000194,0.001830
3.600000,0.826926,-0.021580,0.036453,0.403058,0.000438,0.000286,0.403058,-0.000438,-0.000286,0.597030,-0.016602,-0.044672,0.281351,0.000615,-0.001411,7.848429,0.018937,7.848448,0.018940,0.187802,0.185611,0.187802,0.185611,0.229896,-0.004978,0.229950,0.081125,0.121707,-0.000177,0.001697
3.636000,0.841539,-0.022098,0.036438,0.406019,0.000404,0.000412,0.406019,-0.000404,-0.000412,0.606446,-0.017003,-0.044714,0.284134,0.000598,-0.001280,7.923264,0.019176,7.923280,0.019175,0.188937,0.186724,0.188937,0.186724,0.235093,-0.005095,0.235149,0.081152,0.121885,-0.000194,0.001692
3.668000,0.856259,-0.022621,0.036419,0.408982,0.000371,0.000536,0.408982,-0.000371,-0.000536,0.615955,-0.017409,-0.044753,0.286927,0.000580,-0.001152,7.998365,0.019415,7.998354,0.019411,0.190073,0.187838,0.190073,0.187838,0.240304,-0.005212,0.240361,0.081172,0.122055,-0.000209,0.001688
3.700000,0.871086,-0.023149,0.036395,0.411938,0.000337,0.000659,0.411938,-0.000337,-0.000659,0.625557,-0.017820,-0.044787,0.289729,0.000562,-0.001025,8.073730,0.019654,8.073738,0.019648,0.191211,0.188954,0.191211,0.188954,0.245529,-0.005329,0.245587,0.081182,0.122209,-0.000225,0.001684
3.736000,0.886019,-0.023682,0.036366,0.414905,0.000303,0.000780,0.414905,-0.000303,-0.000780,0.635253,-0.018236,-0.044817,0.292542,0.000545,-0.000900,8.149356,0.019893,8.149332,0.019895,0.192350,0.190070,0.192350,0.190070,0.250766,-0.005446,0.250825,0.081183,0.122363,-0.000242,0.001680
3.768000,0.901059,-0.024219,0.036334,0.417882,0.000269,0.000900,0.417882,-0.000269,-0.000900,0.645042,-0.018658,-0.044843,0.295364,0.000527,-0.000778,8.225241,0.020132,8.225238,0.020126,0.193490,0.191189,0.193490,0.191189,0.256017,-0.005561,0.256077,0.081177,0.122518,-0.000258,0.001678
3.800000,0.916206,-0.024761,0.036297,0.420863,0.000235,0.001019,0.420863,-0.000235,-0.001019,0.654926,-0.019084,-0.044865,0.298196,0.000509,-0.000657,8.301382,0.020371,8.301390,0.020375,0.194632,0.192308,0.194632,0.192308,0.261280,-0.005677,0.261342,0.081162,0.122667,-0.000274,0.001676
3.836000,0.931461,-0.025307,0.036256,0.423857,0.000201,0.001136,0.423857,-0.000201,-0.001136,0.664904,-0.019515,-0.044883,0.301036,0.000490,-0.000537,8.377776,0.020610,8.377789,0.020607,0.195774,0.193429,0.195774,0.193429,0.266557,-0.005792,0.266620,0.081139,0.122821,-0.000289,0.001673
3.868000,0.946824,-0.025858,0.036210,0.426851,0.000167,0.001252,0.426851,-0.000167,-0.001252,0.674976,-0.019952,-0.044897,0.303886,0.000472,-0.000420,8.454421,0.020848,8.454401,0.020849,0.196917,0.194550,0.196917,0.194550,0.271848,-0.005906,0.271912,0.081107,0.122965,-0.000305,0.001672
3.900000,0.962294,-0.026413,0.036161,0.429843,0.000133,0.001367,0.429843,-0.000133,-0.001367,0.685144,-0.020393,-0.044907,0.306744,0.000454,-0.000304,8.531313,0.021087,8.531296,0.021084,0.198061,0.195673,0.198061,0.195673,0.277150,-0.006020,0.277216,0.081068,0.123099,-0.000321,0.001671
3.936000,0.977873,-0.026973,0.036107,0.432837,0.000099,0.001481,0.432837,-0.000099,-0.001481,0.695407,-0.020840,-0.044913,0.309610,0.000435,-0.000190,8.608451,0.021325,8.608440,0.021320,0.199206,0.196797,0.199206,0.196797,0.282466,-0.006133,0.282532,0.081020,0.123227,-0.000336,0.001671
3.968000,0.993558,-0.027537,0.036050,0.435828,0.000064,0.001593,0.435828,-0.000064,-0.001593,0.705765,-0.021291,-0.044916,0.312485,0.000416,-0.000077,8.685830,0.021564,8.685835,0.021556,0.200352,0.197922,0.200352,0.197922,0.287793,-0.006246,0.287861,0.080966,0.123343,-0.000352,0.001670
4.000000,1.009352,-0.028105,0.035988,0.438823,0.000030,0.001705,0.438823,-0.000030,-0.001705,0.716219,-0.021747,-0.044915,0.315367,0.000397,0.000034,8.763449,0.021802,8.763447,0.021803,0.201499,0.199047,0.201499,0.199047,0.293133,-0.006358,0.293202,0.080903,0.123456,-0.000367,0.001671
4.036000,1.025253,-0.028677,0.035923,0.441833,-0.000005,0.001816,0.441833,0.000005,-0.001816,0.726770,-0.022208,-0.044910,0.318257,0.000378,0.000143,8.841304,0.022041,8.841276,0.022042,0.202646,0.200173,0.202646,0.200173,0.298483,-0.006469,0.298553,0.080833,0.123576,-0.000383,0.001673
4.068000,1.025253,-0.028677,0.035923,0.441833,-0.000005,0.001816,0.441833,0.000005,-0.001816,0.737416,-0.022675,-0.044901,0.321154,0.000359,0.000251,8.919392,0.022279,8.919393,0.022273,0.203794,0.201301,0.203794,0.201301,0.287837,-0.006002,0.287900,0.080824,0.120679,-0.000364,0.001565
4.100000,1.041264,-0.029253,0.035853,0.444847,-0.000040,0.001926,0.444847,0.000040,-0.001926,0.748159,-0.023146,-0.044890,0.324059,0.000339,0.000358,8.997710,0.022518,8.997694,0.022522,0.204943,0.202428,0.204943,0.202428,0.293105,-0.006107,0.293168,0.080743,0.120788,-0.000379,0.001568
4.136000,1.057383,-0.029834,0.035779,0.447876,-0.000075,0.002035,0.447876,0.000075,-0.002035,0.758999,-0.023621,-0.044874,0.326971,0.000320,0.000463,9.076255,0.022756,9.076250,0.022755,0.206092,0.203557,0.206092,0.203557,0.298384,-0.006213,0.298448,0.080653,0.120905,-0.000395,0.001572
4.168000,1.073611,-0.030418,0.035702,0.450915,-0.000110,0.002143,0.450915,0.000110,-0.002143,0.769937,-0.024102,-0.044855,0.329889,0.000300,0.000567,9.155024,0.022995,9.155027,0.022998,0.207242,0.204686,0.207242,0.204686,0.303674,-0.006316,0.303740,0.080557,0.121026,-0.000410,0.001576
4.200000,1.089949,-0.031006,0.035621,0.453950,-0.000145,0.002251,0.453950,0.000145,-0.002251,0.780971,-0.024588,-0.044833,0.332814,0.000280,0.000670,9.234014,0.023234,9.234026,0.023233,0.208392,0.205816,0.208392,0.205816,0.308978,-0.006418,0.309045,0.080454,0.121136,-0.000425,0.001581
4.236000,1.106396,-0.031598,0.035536,0.456991,-0.000180,0.002358,0.456991,0.000180,-0.002358,0.792103,-0.025078,-0.044807,0.335745,0.000260,0.000771,9.313221,0.023473,9.313212,0.023469,0.209542,0.206946,0.209542,0.206946,0.314293,-0.006520,0.314361,0.080343,0.121246,-0.000440,0.001587
4.268000,1.122953,-0.032193,0.035447,0.460033,-0.000215,0.002464,0.460033,0.000215,-0.002464,0.803332,-0.025573,-0.044778,0.338682,0.000240,0.000871,9.392642,0.023712,9.392620,0.023715,0.210693,0.208076,0.210693,0.208076,0.319621,-0.006620,0.319689,0.080225,0.121351,-0.000455,0.001593
4.300000,1.139619,-0.032793,0.035354,0.463074,-0.000251,0.002570,0.463074,0.000251,-0.002570,0.814660,-0.026073,-0.044746,0.341625,0.000220,0.000970,9.472274,0.023951,9.472252,0.023953,0.211844,0.209207,0.211844,0.209207,0.324959,-0.006720,0.325028,0.080100,0.121449,-0.000471,0.001600
4.336000,1.156395,-0.033396,0.035258,0.466129,-0.000287,0.002675,0.466129,0.000287,-0.002675,0.826085,-0.026577,-0.044710,0.344574,0.000199,0.001067,9.552114,0.024190,9.552108,0.024183,0.212995,0.210339,0.212995,0.210339,0.330310,-0.006819,0.330380,0.079968,0.121555,-0.000486,0.001608
4.368000,1.173281,-0.034002,0.035157,0.469191,-0.000322,0.002779,0.469191,0.000322,-0.002779,0.837609,-0.027086,-0.044671,0.347528,0.000179,0.001164,9.632157,0.024430,9.632154,0.024432,0.214147,0.211470,0.214147,0.211470,0.335672,-0.006916,0.335743,0.079828,0.121663,-0.000501,0.001615
4.400000,1.190277,-0.034612,0.035053,0.472264,-0.000358,0.002883,0.472264,0.000358,-0.002883,0.849231,-0.027600,-0.044630,0.350487,0.000158,0.001259,9.712401,0.024669,9.712390,0.024664,0.215298,0.212602,0.215298,0.212602,0.341046,-0.007012,0.341118,0.079683,0.121777,-0.000516,0.001624
4.436000,1.207385,-0.035225,0.034946,0.475352,-0.000395,0.002987,0.475352,0.000395,-0.002987,0.860952,-0.028118,-0.044584,0.353451,0.000137,0.001353,9.792841,0.024908,9.792852,0.024906,0.216450,0.213734,0.216450,0.213734,0.346433,-0.007107,0.346506,0.079530,0.121901,-0.000532,0.001634
4.468000,1.224604,-0.035841,0.034834,0.478441,-0.000431,0.003090,0.478441,0.000431,-0.003090,0.872772,-0.028641,-0.044536,0.356420,0.000116,0.001447,9.873476,0.025148,9.873505,0.025149,0.217602,0.214866,0.217602,0.214866,0.351832,-0.007200,0.351906,0.079370,0.122021,-0.000547,0.001643
4.500000,1.224604,-0.035841,0.034834,0.478441,-0.000431,0.003090,0.478441,0.000431,-0.003090,0.884690,-0.029168,-0.044485,0.359393,0.000095,0.001539,9.954299,0.025388,9.954314,0.025384,0.218753,0.215998,0.218753,0.215998,0.339914,-0.006673,0.339980,0.079319,0.119048,-0.000526,0.001551
4.536000,1.241935,-0.036461,0.034719,0.481534,-0.000468,0.003192,0.481534,0.000468,-0.003192,0.896708,-0.029700,-0.044431,0.362371,0.000074,0.001630,10.035309,0.025627,10.035279,0.025629,0.219904,0.217129,0.219904,0.217129,0.345227,-0.006761,0.345293,0.079150,0.119163,-0.000542,0.001562
4.568000,1.259377,-0.037084,0.034600,0.484633,-0.000504,0.003295,0.484633,0.000504,-0.003295,0.908825,-0.030236,-0.044373,0.365352,0.000053,0.001720,10.116501,0.025867,10.116473,0.025865,0.221055,0.218261,0.221055,0.218261,0.350552,-0.006848,0.350618,0.078973,0.119281,-0.000557,0.001575
4.600000,1.276930,-0.037710,0.034478,0.487728,-0.000541,0.003397,0.487728,0.000541,-0.003397,0.921041,-0.030777,-0.044313,0.368338,0.000031,0.001810,10.197872,0.026107,10.197859,0.026103,0.222206,0.219393,0.222206,0.219393,0.355889,-0.006933,0.355956,0.078791,0.119390,-0.000572,0.001587
4.636000,1.294595,-0.038339,0.034352,0.490835,-0.000578,0.003498,0.490835,0.000578,-0.003498,0.933356,-0.031322,-0.044250,0.371327,0.000010,0.001898,10.279418,0.026347,10.279403,0.026351,0.223357,0.220524,0.223357,0.220524,0.361239,-0.007017,0.361307,0.078602,0.119508,-0.000588,0.001600
4.668000,1.312372,-0.038971,0.034222,0.493952,-0.000616,0.003600,0.493952,0.000616,-0.003600,0.945772,-0.031871,-0.044183,0.374319,-0.000012,0.001986,10.361135,0.026587,10.361141,0.026581,0.224507,0.221656,0.224507,0.221656,0.366600,-0.007100,0.366669,0.078405,0.119633,-0.000604,0.001614
4.700000,1.330262,-0.039606,0.034088,0.497076,-0.000653,0.003701,0.497076,0.000653,-0.003701,0.958287,-0.032425,-0.044114,0.377315,-0.000034,0.002072,10.443018,0.026827,10.443000,0.026831,0.225657,0.222786,0.225657,0.222786,0.371975,-0.007181,0.372044,0.078202,0.119761,-0.000619,0.001629
4.736000,1.348265,-0.040243,0.033951,0.500215,-0.000691,0.003802,0.500215,0.000691,-0.003802,0.970902,-0.032983,-0.044042,0.380314,-0.000056,0.002158,10.525065,0.027067,10.525054,0.027064,0.226806,0.223917,0.226806,0.223917,0.377363,-0.007260,0.377433,0.077993,0.119901,-0.000635,0.001644
4.768000,1.366381,-0.040883,0.033811,0.503362,-0.000729,0.003903,0.503362,0.000729,-0.003903,0.983616,-0.033545,-0.043968,0.383315,-0.000078,0.002243,10.607271,0.027308,10.607267,0.027306,0.227955,0.225047,0.227955,0.225047,0.382765,-0.007338,0.382835,0.077779,0.120047,-0.000651,0.001660
4.800000,1.384610,-0.041526,0.033666,0.506510,-0.000767,0.004003,0.506510,0.000767,-0.004003,0.996431,-0.034111,-0.043890,0.386320,-0.000101,0.002327,10.689632,0.027548,10.689638,0.027540,0.229103,0.226177,0.229103,0.226177,0.388179,-0.007415,0.388250,0.077556,0.120190,-0.000666,0.001676
4.836000,1.402953,-0.042172,0.033518,0.509666,-0.000806,0.004104,0.509666,0.000806,-0.004104,1.009346,-0.034682,-0.043810,0.389326,-0.000123,0.002411,10.772144,0.027789,10.772132,0.027794,0.230251,0.227305,0.230251,0.227305,0.393607,-0.007490,0.393678,0.077328,0.120340,-0.000683,0.001693
4.868000,1.421410,-0.042819,0.033367,0.512820,-0.000845,0.004204,0.512820,0.000845,-0.004204,1.022361,-0.035256,-0.043727,0.392335,-0.000146,0.002493,10.854803,0.028030,10.854821,0.028030,0.231398,0.228434,0.231398,0.228434,0.399049,-0.007563,0.399120,0.077094,0.120485,-0.000699,0.001711
4.900000,1.439980,-0.043470,0.033212,0.515978,-0.000884,0.004304,0.515978,0.000884,-0.004304,1.035476,-0.035835,-0.043641,0.395345,-0.000169,0.002575,10.937605,0.028271,10.937597,0.028277,0.232544,0.229561,0.232544,0.229561,0.404504,-0.007635,0.404576,0.076853,0.120633,-0.000715,0.001729
4.936000,1.458664,-0.044122,0.033053,0.519148,-0.000923,0.004404,0.519148,0.000923,-0.004404,1.048692,-0.036417,-0.043552,0.398358,-0.000192,0.002657,11.020545,0.028512,11.020532,0.028515,0.233689,0.230688,0.233689,0.230688,0.409972,-0.007705,0.410045,0.076605,0.120790,-0.000731,0.001747
4.968000,1.458664,-0.044122,0.033053,0.519148,-0.000923,0.004404,0.519148,0.000923,-0.004404,1.062008,-0.037004,-0.043461,0.401372,-0.000215,0.002737,11.103619,0.028753,11.103589,0.028753,0.234833,0.231814,0.234833,0.231814,0.396656,-0.007118,0.396720,0.076514,0.117776,-0.000708,0.001667
5.000000,1.477463,-0.044777,0.032891,0.522321,-0.000962,0.004504,0.522321,0.000962,-0.004504,1.075424,-0.037594,-0.043367,0.404387,-0.000238,0.002817,11.186824,0.028994,11.186843,0.028993,0.235977,0.232940,0.235977,0.232940,0.402039,-0.007183,0.402103,0.076258,0.117934,-0.000724,0.001687
5.036000,1.496376,-0.045433,0.032725,0.525509,-0.001002,0.004604,0.525509,0.001002,-0.004604,1.088941,-0.038188,-0.043270,0.407403,-0.000261,0.002897,11.270154,0.029236,11.270146,0.029234,0.237119,0.234064,0.237119,0.234064,0.407435,-0.007245,0.407500,0.075995,0.118106,-0.000741,0.001707
5.068000,1.515405,-0.046092,0.032555,0.528711,-0.001043,0.004704,0.528711,0.001043,-0.004704,1.102558,-0.038786,-0.043171,0.410420,-0.000285,0.002975,11.353606,0.029478,11.353609,0.029485,0.238261,0.235187,0.238261,0.235187,0.412847,-0.007306,0.412911,0.075726,0.118291,-0.000758,0.001729
5.100000,1.534549,-0.046753,0.032382,0.531911,-0.001083,0.004804,0.531911,0.001083,-0.004804,1.116276,-0.039388,-0.043070,0.413439,-0.000308,0.003054,11.437175,0.029720,11.437194,0.029718,0.239401,0.236310,0.239401,0.236310,0.418273,-0.007365,0.418338,0.075452,0.118472,-0.000775,0.001750
5.136000,1.553808,-0.047415,0.032205,0.535120,-0.001124,0.004904,0.535120,0.001124,-0.004904,1.130094,-0.039993,-0.042965,0.416457,-0.000332,0.003131,11.520856,0.029962,11.520866,0.029961,0.240540,0.237431,0.240540,0.237431,0.423714,-0.007422,0.423779,0.075170,0.118663,-0.000792,0.001773
5.168000,1.573183,-0.048080,0.032025,0.538331,-0.001165,0.005004,0.538331,0.001165,-0.005004,1.144013,-0.040603,-0.042858,0.419476,-0.000356,0.003208,11.604645,0.030204,11.604659,0.030205,0.241678,0.238551,0.241678,0.238551,0.429170,-0.007477,0.429235,0.074883,0.118855,-0.000809,0.001796
