t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,x_real,y_real,psi_real,u_real,v_real,r_real
5.000000,1.070196,-0.032382,-0.034206,0.405418,-0.002492,-0.000705,16.872801,-0.002796,8.431024,8.441777,1.547823,-0.048238,-0.036303,0.572442,0.000603,-0.001736
5.033333,1.083751,-0.032930,-0.034229,0.408522,-0.002510,-0.000679,16.988232,-0.002438,8.489427,8.498805,1.566956,-0.048913,-0.036360,0.576219,0.000605,-0.001712
5.066667,1.097409,-0.033482,-0.034251,0.411627,-0.002527,-0.000652,17.103593,-0.002073,8.547810,8.555782,1.586215,-0.049594,-0.036417,0.579988,0.000606,-0.001686
5.100000,1.111171,-0.034038,-0.034273,0.414735,-0.002544,-0.000624,17.218875,-0.001699,8.606170,8.612705,1.605599,-0.050281,-0.036473,0.583750,0.000608,-0.001660
5.133333,1.125036,-0.034599,-0.034293,0.417844,-0.002560,-0.000596,17.334070,-0.001317,8.664502,8.669568,1.625108,-0.050973,-0.036528,0.587503,0.000609,-0.001632
5.166667,1.139005,-0.035164,-0.034312,0.420954,-0.002575,-0.000567,17.449170,-0.000927,8.722802,8.726367,1.644741,-0.051670,-0.036582,0.591248,0.000610,-0.001603
5.200000,1.153077,-0.035733,-0.034331,0.424065,-0.002590,-0.000537,17.564166,-0.000528,8.781067,8.783100,1.664500,-0.052374,-0.036635,0.594985,0.000610,-0.001573
5.233333,1.167253,-0.036306,-0.034348,0.427177,-0.002603,-0.000506,17.679051,-0.000122,8.839292,8.839760,1.684383,-0.053083,-0.036686,0.598713,0.000610,-0.001542
5.266667,1.181533,-0.036884,-0.034365,0.430290,-0.002616,-0.000475,17.793816,0.000293,8.897473,8.896344,1.704389,-0.053797,-0.036737,0.602431,0.000609,-0.001509
5.300000,1.195916,-0.037466,-0.034380,0.433403,-0.002628,-0.000443,17.908453,0.000717,8.955605,8.952847,1.724520,-0.054517,-0.036787,0.606140,0.000609,-0.001475
5.333333,1.210403,-0.038053,-0.034394,0.436516,-0.002640,-0.000410,18.022953,0.001149,9.013687,9.009266,1.744774,-0.055243,-0.036836,0.609840,0.000607,-0.001440
5.366667,1.224994,-0.038643,-0.034407,0.439630,-0.002651,-0.000376,18.137308,0.001590,9.071712,9.065596,1.765150,-0.055974,-0.036883,0.613529,0.000606,-0.001404
5.400000,1.239688,-0.039237,-0.034419,0.442742,-0.002660,-0.000341,18.251510,0.002039,9.129677,9.121833,1.785650,-0.056711,-0.036929,0.617209,0.000604,-0.001366
5.433333,1.254487,-0.039836,-0.034430,0.445855,-0.002670,-0.000306,18.365551,0.002497,9.187578,9.177973,1.806272,-0.057453,-0.036974,0.620878,0.000601,-0.001327
5.466667,1.269388,-0.040438,-0.034439,0.448966,-0.002678,-0.000269,18.479423,0.002964,9.245411,9.234011,1.827016,-0.058201,-0.037018,0.624537,0.000598,-0.001286
5.500000,1.284394,-0.041045,-0.034448,0.452077,-0.002686,-0.000232,18.593116,0.003440,9.303172,9.289943,1.847881,-0.058954,-0.037060,0.628184,0.000594,-0.001245
5.533333,1.299503,-0.041655,-0.034455,0.455187,-0.002693,-0.000194,18.706623,0.003924,9.360858,9.345766,1.868868,-0.059713,-0.037101,0.631821,0.000590,-0.001201
5.566667,1.314715,-0.042270,-0.034461,0.458295,-0.002700,-0.000156,18.819936,0.004417,9.418462,9.401474,1.889976,-0.060477,-0.037140,0.635446,0.000586,-0.001157
5.600000,1.330031,-0.042888,-0.034465,0.461401,-0.002705,-0.000116,18.933046,0.004919,9.475983,9.457063,1.911204,-0.061247,-0.037178,0.639060,0.000581,-0.001111
5.633333,1.345451,-0.043510,-0.034468,0.464506,-0.002710,-0.000076,19.045946,0.005430,9.533416,9.512530,1.932552,-0.062022,-0.037214,0.642662,0.000575,-0.001063
5.666667,1.360974,-0.044136,-0.034470,0.467608,-0.002715,-0.000034,19.158626,0.005950,9.590756,9.567870,1.954020,-0.062802,-0.037249,0.646253,0.000569,-0.001014
5.700000,1.376600,-0.044765,-0.034471,0.470708,-0.002718,0.000008,19.271079,0.006480,9.648000,9.623078,1.975608,-0.063588,-0.037281,0.649831,0.000563,-0.000964
5.733333,1.392329,-0.045398,-0.034470,0.473806,-0.002721,0.000051,19.383296,0.007018,9.705144,9.678151,1.997314,-0.064380,-0.037313,0.653396,0.000555,-0.000912
5.766667,1.408162,-0.046035,-0.034467,0.476901,-0.002724,0.000095,19.495268,0.007566,9.762183,9.733085,2.019139,-0.065176,-0.037342,0.656949,0.000547,-0.000859
5.800000,1.424098,-0.046675,-0.034463,0.479993,-0.002725,0.000140,19.606989,0.008122,9.819115,9.787875,2.041082,-0.065978,-0.037370,0.660489,0.000539,-0.000804
5.833333,1.440136,-0.047319,-0.034458,0.483082,-0.002726,0.000185,19.718449,0.008688,9.875933,9.842516,2.063143,-0.066786,-0.037396,0.664017,0.000530,-0.000748
5.866667,1.456278,-0.047966,-0.034451,0.486167,-0.002727,0.000232,19.829641,0.009264,9.932635,9.897005,2.085321,-0.067598,-0.037420,0.667531,0.000520,-0.000690
5.900000,1.472522,-0.048617,-0.034443,0.489248,-0.002727,0.000279,19.940555,0.009849,9.989217,9.951338,2.107616,-0.068416,-0.037442,0.671031,0.000510,-0.000631
5.933333,1.488869,-0.049271,-0.034432,0.492326,-0.002726,0.000328,20.051185,0.010443,10.045674,10.005510,2.130027,-0.069239,-0.037462,0.674519,0.000499,-0.000569
5.966667,1.505318,-0.049929,-0.034421,0.495400,-0.002725,0.000377,20.161520,0.011046,10.102003,10.059517,2.152554,-0.070067,-0.037480,0.677992,0.000487,-0.000507
6.000000,1.521869,-0.050589,-0.034407,0.498469,-0.002723,0.000427,20.271554,0.011659,10.158199,10.113355,2.175197,-0.070900,-0.037496,0.681451,0.000475,-0.000443
6.033333,1.538523,-0.051253,-0.034392,0.501534,-0.002720,0.000478,20.381278,0.012282,10.214258,10.167019,2.197954,-0.071738,-0.037509,0.684896,0.000462,-0.000377
6.066667,1.555279,-0.051920,-0.034375,0.504594,-0.002717,0.000530,20.490683,0.012914,10.270177,10.220506,2.220826,-0.072581,-0.037521,0.688327,0.000448,-0.000309
6.100000,1.572137,-0.052590,-0.034357,0.507649,-0.002713,0.000583,20.599762,0.013556,10.325951,10.273811,2.243812,-0.073430,-0.037530,0.691744,0.000434,-0.000240
6.133333,1.589096,-0.053264,-0.034337,0.510698,-0.002709,0.000637,20.708506,0.014208,10.381576,10.326930,2.266911,-0.074283,-0.037537,0.695146,0.000418,-0.000169
6.166667,1.606157,-0.053940,-0.034314,0.513743,-0.002705,0.000691,20.816907,0.014869,10.437048,10.379859,2.290124,-0.075141,-0.037541,0.698532,0.000402,-0.000097
6.200000,1.623319,-0.054619,-0.034290,0.516781,-0.002699,0.000747,20.924956,0.015540,10.492363,10.432593,2.313449,-0.076004,-0.037543,0.701904,0.000386,-0.000023
6.233333,1.640582,-0.055301,-0.034265,0.519814,-0.002694,0.000803,21.032646,0.016221,10.547518,10.485128,2.336886,-0.076872,-0.037543,0.705261,0.000368,0.000053
6.266667,1.657947,-0.055985,-0.034237,0.522840,-0.002687,0.000861,21.139968,0.016912,10.602507,10.537461,2.360435,-0.077744,-0.037539,0.708603,0.000350,0.000131
6.300000,1.675412,-0.056673,-0.034207,0.525860,-0.002681,0.000919,21.246914,0.017613,10.657328,10.589587,2.384094,-0.078621,-0.037534,0.711928,0.000331,0.000211
6.333333,1.692977,-0.057363,-0.034176,0.528874,-0.002674,0.000979,21.353476,0.018323,10.711975,10.641501,2.407865,-0.079503,-0.037525,0.715239,0.000311,0.000292
6.366667,1.710643,-0.058056,-0.034142,0.531881,-0.002666,0.001039,21.459645,0.019044,10.766445,10.693200,2.431745,-0.080390,-0.037514,0.718533,0.000290,0.000375
6.400000,1.728409,-0.058751,-0.034106,0.534880,-0.002658,0.001101,21.565413,0.019774,10.820734,10.744679,2.455734,-0.081280,-0.037500,0.721812,0.000268,0.000460
6.433333,1.746275,-0.059449,-0.034069,0.537873,-0.002650,0.001163,21.670772,0.020515,10.874838,10.795934,2.479833,-0.082176,-0.037484,0.725074,0.000245,0.000547
6.466667,1.764241,-0.060149,-0.034029,0.540858,-0.002641,0.001226,21.775713,0.021266,10.928752,10.846961,2.504040,-0.083076,-0.037464,0.728320,0.000222,0.000635
6.500000,1.782305,-0.060851,-0.033987,0.543835,-0.002632,0.001290,21.880229,0.022026,10.982473,10.897756,2.528355,-0.083980,-0.037441,0.731550,0.000197,0.000726
6.533333,1.800469,-0.061556,-0.033943,0.546804,-0.002623,0.001356,21.984311,0.022797,11.035997,10.948314,2.552777,-0.084888,-0.037415,0.734763,0.000172,0.000818
6.566667,1.818732,-0.062263,-0.033896,0.549766,-0.002613,0.001422,22.087951,0.023579,11.089319,10.998632,2.577305,-0.085801,-0.037387,0.737959,0.000145,0.000912
6.600000,1.837093,-0.062973,-0.033848,0.552718,-0.002603,0.001489,22.191141,0.024370,11.142436,11.048705,2.601940,-0.086717,-0.037355,0.741139,0.000118,0.001008
6.633333,1.855553,-0.063684,-0.033797,0.555663,-0.002593,0.001557,22.293872,0.025172,11.195343,11.098529,2.626681,-0.087638,-0.037319,0.744301,0.000090,0.001106
6.666667,1.874110,-0.064397,-0.033744,0.558598,-0.002582,0.001626,22.396136,0.025983,11.248036,11.148100,2.651527,-0.088563,-0.037281,0.747447,0.000061,0.001206
6.700000,1.892766,-0.065112,-0.033689,0.561524,-0.002572,0.001697,22.497925,0.026806,11.300512,11.197413,2.676477,-0.089491,-0.037239,0.750575,0.000030,0.001308
6.733333,1.911518,-0.065829,-0.033631,0.564441,-0.002561,0.001768,22.599231,0.027638,11.352766,11.246465,2.701531,-0.090424,-0.037194,0.753685,-0.000001,0.001412
6.766667,1.930368,-0.066548,-0.033571,0.567349,-0.002549,0.001840,22.700045,0.028481,11.404794,11.295251,2.726688,-0.091360,-0.037145,0.756779,-0.000033,0.001519
6.800000,1.949314,-0.067269,-0.033508,0.570247,-0.002538,0.001913,22.800359,0.029335,11.456592,11.343767,2.751948,-0.092299,-0.037092,0.759854,-0.000067,0.001627
6.833333,1.968357,-0.067991,-0.033443,0.573135,-0.002526,0.001988,22.900165,0.030199,11.508157,11.392009,2.777311,-0.093243,-0.037036,0.762912,-0.000101,0.001737
6.866667,1.987496,-0.068714,-0.033376,0.576012,-0.002514,0.002063,22.999455,0.031073,11.559483,11.439972,2.802774,-0.094189,-0.036976,0.765952,-0.000137,0.001849
6.900000,2.006731,-0.069440,-0.033306,0.578880,-0.002502,0.002139,23.098221,0.031958,11.610567,11.487653,2.828339,-0.095139,-0.036913,0.768973,-0.000174,0.001963
6.933333,2.026061,-0.070166,-0.033233,0.581736,-0.002490,0.002217,23.196453,0.032853,11.661406,11.535048,2.854004,-0.096093,-0.036845,0.771977,-0.000212,0.002080
6.966667,2.045486,-0.070894,-0.033158,0.584582,-0.002478,0.002295,23.294145,0.033759,11.711994,11.582152,2.879769,-0.097049,-0.036774,0.774962,-0.000251,0.002198
7.000000,2.065006,-0.071623,-0.033080,0.587417,-0.002466,0.002375,23.391287,0.034675,11.762327,11.628960,2.905633,-0.098009,-0.036699,0.777929,-0.000291,0.002319
7.033333,2.084620,-0.072354,-0.033000,0.590240,-0.002454,0.002455,23.487872,0.035603,11.812403,11.675470,2.931596,-0.098972,-0.036620,0.780877,-0.000332,0.002441
7.066667,2.104329,-0.073085,-0.032916,0.593052,-0.002442,0.002537,23.583892,0.036540,11.862216,11.721676,2.957657,-0.099937,-0.036536,0.783807,-0.000375,0.002566
7.100000,2.124130,-0.073818,-0.032830,0.595853,-0.002429,0.002620,23.679337,0.037489,11.911762,11.767575,2.983815,-0.100905,-0.036448,0.786718,-0.000418,0.002693
7.133333,2.144025,-0.074551,-0.032742,0.598641,-0.002417,0.002704,23.774200,0.038448,11.961038,11.813162,3.010069,-0.101876,-0.036356,0.789610,-0.000463,0.002823
7.166667,2.164013,-0.075285,-0.032650,0.601417,-0.002405,0.002788,23.868473,0.039418,12.010039,11.858433,3.036420,-0.102849,-0.036260,0.792483,-0.000510,0.002954
7.200000,2.184093,-0.076020,-0.032556,0.604181,-0.002393,0.002874,23.962147,0.040398,12.058762,11.903385,3.062866,-0.103825,-0.036159,0.795337,-0.000557,0.003088
7.233333,2.204265,-0.076756,-0.032459,0.606932,-0.002381,0.002961,24.055223,0.041389,12.107206,11.948017,3.089407,-0.104803,-0.036054,0.798171,-0.000606,0.003224
7.266667,2.224528,-0.077492,-0.032358,0.609670,-0.002369,0.003049,24.147765,0.042391,12.155403,11.992362,3.116042,-0.105784,-0.035944,0.800987,-0.000656,0.003363
7.300000,2.244883,-0.078228,-0.032255,0.612395,-0.002357,0.003139,24.239785,0.043403,12.203359,12.036426,3.142770,-0.106766,-0.035830,0.803782,-0.000707,0.003503
7.333333,2.265328,-0.078965,-0.032149,0.615107,-0.002346,0.003229,24.331280,0.044425,12.251072,12.080208,3.169591,-0.107750,-0.035711,0.806559,-0.000760,0.003646
7.366667,2.285864,-0.079703,-0.032040,0.617807,-0.002334,0.003320,24.422248,0.045457,12.298541,12.123707,3.196505,-0.108737,-0.035587,0.809316,-0.000814,0.003791
7.400000,2.306489,-0.080440,-0.031928,0.620493,-0.002323,0.003413,24.512685,0.046499,12.345764,12.166921,3.223510,-0.109724,-0.035458,0.812054,-0.000869,0.003939
7.433333,2.327204,-0.081178,-0.031812,0.623166,-0.002312,0.003507,24.602588,0.047552,12.392740,12.209849,3.250606,-0.110714,-0.035324,0.814772,-0.000926,0.004089
7.466667,2.348008,-0.081916,-0.031694,0.625826,-0.002301,0.003601,24.691956,0.048615,12.439467,12.252488,3.277793,-0.111704,-0.035185,0.817471,-0.000984,0.004241
7.500000,2.368900,-0.082653,-0.031572,0.628472,-0.002291,0.003697,24.780784,0.049688,12.485945,12.294839,3.305069,-0.112696,-0.035041,0.820151,-0.001044,0.004396
7.533333,2.389880,-0.083391,-0.031448,0.631105,-0.002280,0.003794,24.869071,0.050771,12.532172,12.336899,3.332434,-0.113689,-0.034892,0.822812,-0.001105,0.004553
7.566667,2.410948,-0.084128,-0.031319,0.633725,-0.002270,0.003892,24.956813,0.051864,12.578146,12.378667,3.359887,-0.114683,-0.034738,0.825453,-0.001167,0.004712
7.600000,2.432103,-0.084865,-0.031188,0.636331,-0.002260,0.003991,25.044008,0.052968,12.623866,12.420142,3.387428,-0.115678,-0.034578,0.828075,-0.001231,0.004874
7.633333,2.453344,-0.085602,-0.031053,0.638923,-0.002251,0.004092,25.130653,0.054082,12.669330,12.461323,3.415057,-0.116674,-0.034413,0.830677,-0.001297,0.005039
7.666667,2.474672,-0.086338,-0.030915,0.641502,-0.002242,0.004193,25.216744,0.055206,12.714538,12.502207,3.442771,-0.117670,-0.034242,0.833261,-0.001364,0.005206
7.700000,2.496086,-0.087073,-0.030774,0.644066,-0.002233,0.004296,25.302281,0.056340,12.759487,12.542793,3.470572,-0.118667,-0.034066,0.835825,-0.001432,0.005375
7.733333,2.517585,-0.087807,-0.030629,0.646617,-0.002224,0.004399,25.387258,0.057485,12.804177,12.583081,3.498458,-0.119663,-0.033884,0.838370,-0.001502,0.005547
7.766667,2.539169,-0.088541,-0.030480,0.649154,-0.002216,0.004504,25.471675,0.058640,12.848606,12.623069,3.526428,-0.120660,-0.033696,0.840896,-0.001573,0.005721
7.800000,2.560837,-0.089274,-0.030329,0.651677,-0.002208,0.004610,25.555527,0.059805,12.892773,12.662754,3.554483,-0.121657,-0.033502,0.843403,-0.001646,0.005897
7.833333,2.582589,-0.090006,-0.030173,0.654186,-0.002201,0.004717,25.638813,0.060980,12.936675,12.702137,3.582620,-0.122653,-0.033303,0.845890,-0.001721,0.006077
7.866667,2.604425,-0.090736,-0.030014,0.656681,-0.002194,0.004825,25.721528,0.062165,12.980313,12.741216,3.610841,-0.123649,-0.033097,0.848359,-0.001797,0.006259
7.900000,2.626344,-0.091466,-0.029851,0.659161,-0.002187,0.004934,25.803672,0.063361,13.023684,12.779988,3.639143,-0.124644,-0.032885,0.850808,-0.001875,0.006443
7.933333,2.648345,-0.092194,-0.029685,0.661627,-0.002181,0.005045,25.885240,0.064567,13.066787,12.818454,3.667527,-0.125639,-0.032667,0.853238,-0.001954,0.006630
7.966667,2.670428,-0.092920,-0.029515,0.664079,-0.002176,0.005156,25.966231,0.065783,13.109621,12.856610,3.695991,-0.126632,-0.032443,0.855649,-0.002035,0.006819
8.000000,2.692593,-0.093645,-0.029341,0.666516,-0.002171,0.005269,26.046641,0.067009,13.152183,12.894457,3.724536,-0.127625,-0.032213,0.858042,-0.002118,0.007011
8.033333,2.714839,-0.094368,-0.029164,0.668939,-0.002166,0.005383,26.126467,0.068245,13.194474,12.931993,3.753160,-0.128616,-0.031976,0.860415,-0.002202,0.007206
8.066667,2.737166,-0.095090,-0.028982,0.671347,-0.002162,0.005498,26.205707,0.069492,13.236491,12.969216,3.781863,-0.129605,-0.031732,0.862769,-0.002288,0.007403
8.100000,2.759572,-0.095809,-0.028797,0.673740,-0.002159,0.005614,26.284359,0.070748,13.278234,13.006125,3.810645,-0.130593,-0.031482,0.865104,-0.002375,0.007603
8.133333,2.782059,-0.096527,-0.028608,0.676118,-0.002156,0.005731,26.362418,0.072015,13.319700,13.042718,3.839504,-0.131579,-0.031225,0.867420,-0.002465,0.007806
8.166667,2.804624,-0.097242,-0.028415,0.678482,-0.002153,0.005850,26.439883,0.073292,13.360888,13.078995,3.868440,-0.132563,-0.030962,0.869718,-0.002556,0.008011
8.200000,2.827268,-0.097955,-0.028218,0.680831,-0.002152,0.005969,26.516751,0.074579,13.401797,13.114954,3.897452,-0.133544,-0.030691,0.871996,-0.002648,0.008219
8.233333,2.849991,-0.098666,-0.028017,0.683164,-0.002150,0.006090,26.593018,0.075876,13.442425,13.150593,3.926540,-0.134523,-0.030414,0.874256,-0.002743,0.008429
8.266667,2.872791,-0.099375,-0.027812,0.685483,-0.002150,0.006212,26.668683,0.077184,13.482772,13.185911,3.955704,-0.135499,-0.030129,0.876497,-0.002839,0.008642
8.300000,2.895668,-0.100080,-0.027603,0.687786,-0.002150,0.006335,26.743743,0.078501,13.522836,13.220907,3.984941,-0.136472,-0.029838,0.878719,-0.002937,0.008858
8.333333,2.918621,-0.100783,-0.027390,0.690075,-0.002151,0.006459,26.818194,0.079829,13.562614,13.255579,4.014253,-0.137442,-0.029539,0.880922,-0.003037,0.009077
8.366667,2.941651,-0.101484,-0.027172,0.692347,-0.002153,0.006585,26.892034,0.081167,13.602107,13.289927,4.043638,-0.138409,-0.029232,0.883107,-0.003139,0.009298
8.400000,2.964757,-0.102181,-0.026951,0.694605,-0.002155,0.006711,26.965260,0.082515,13.641313,13.323948,4.073096,-0.139372,-0.028919,0.885272,-0.003242,0.009522
8.433333,2.987937,-0.102875,-0.026725,0.696847,-0.002158,0.006839,27.037870,0.083873,13.680229,13.357641,4.102626,-0.140332,-0.028597,0.887419,-0.003347,0.009749
8.466667,3.011193,-0.103566,-0.026495,0.699073,-0.002162,0.006968,27.109861,0.085241,13.718855,13.391006,4.132227,-0.141287,-0.028269,0.889548,-0.003454,0.009979
8.500000,3.034522,-0.104254,-0.026260,0.701284,-0.002166,0.007098,27.181230,0.086619,13.757190,13.424040,4.161899,-0.142238,-0.027932,0.891657,-0.003563,0.010211
8.533333,3.057925,-0.104938,-0.026022,0.703479,-0.002172,0.007229,27.251974,0.088007,13.795232,13.456742,4.191641,-0.143184,-0.027588,0.893748,-0.003674,0.010446
8.566667,3.081401,-0.105619,-0.025778,0.705659,-0.002178,0.007362,27.322090,0.089406,13.832979,13.489111,4.221453,-0.144126,-0.027236,0.895821,-0.003787,0.010684
8.600000,3.104949,-0.106296,-0.025531,0.707822,-0.002185,0.007496,27.391577,0.090814,13.870431,13.521146,4.251334,-0.145063,-0.026875,0.897875,-0.003901,0.010925
8.633333,3.128570,-0.106969,-0.025279,0.709970,-0.002192,0.007630,27.460430,0.092233,13.907586,13.552845,4.281283,-0.145995,-0.026507,0.899910,-0.004018,0.011169
8.666667,3.152262,-0.107638,-0.025022,0.712101,-0.002201,0.007766,27.528648,0.093661,13.944442,13.584206,4.311300,-0.146921,-0.026131,0.901926,-0.004136,0.011415
8.700000,3.176024,-0.108303,-0.024761,0.714217,-0.002211,0.007903,27.596228,0.095100,13.980998,13.615230,4.341384,-0.147841,-0.025746,0.903924,-0.004256,0.011664
8.733333,3.199858,-0.108964,-0.024495,0.716316,-0.002221,0.008042,27.663167,0.096548,14.017253,13.645913,4.371535,-0.148756,-0.025353,0.905904,-0.004379,0.011917
8.766667,3.223761,-0.109621,-0.024225,0.718399,-0.002232,0.008181,27.729462,0.098007,14.053206,13.676256,4.401751,-0.149664,-0.024952,0.907865,-0.004503,0.012172
8.800000,3.247733,-0.110273,-0.023950,0.720466,-0.002245,0.008322,27.795110,0.099476,14.088855,13.706255,4.432033,-0.150566,-0.024542,0.909808,-0.004629,0.012429
8.833333,3.271774,-0.110921,-0.023670,0.722517,-0.002258,0.008464,27.860109,0.100955,14.124198,13.735911,4.462379,-0.151461,-0.024123,0.911732,-0.004757,0.012690
8.866667,3.295884,-0.111563,-0.023385,0.724551,-0.002272,0.008607,27.924457,0.102443,14.159235,13.765222,4.492790,-0.152349,-0.023695,0.913637,-0.004887,0.012954
8.900000,3.320061,-0.112201,-0.023096,0.726568,-0.002287,0.008752,27.988150,0.103942,14.193963,13.794186,4.523264,-0.153230,-0.023259,0.915524,-0.005019,0.013220
8.933333,3.344305,-0.112834,-0.022802,0.728569,-0.002303,0.008897,28.051185,0.105451,14.228383,13.822803,4.553801,-0.154103,-0.022814,0.917393,-0.005153,0.013490
8.966667,3.368616,-0.113462,-0.022503,0.730553,-0.002321,0.009044,28.113561,0.106969,14.262491,13.851070,4.584400,-0.154968,-0.022360,0.919244,-0.005290,0.013762
9.000000,3.392992,-0.114085,-0.022199,0.732521,-0.002339,0.009192,28.175274,0.108498,14.296287,13.878987,4.615061,-0.155826,-0.021897,0.921075,-0.005428,0.014037
9.033333,3.417435,-0.114702,-0.021890,0.734472,-0.002358,0.009341,28.236322,0.110037,14.329770,13.906552,4.645782,-0.156674,-0.021424,0.922889,-0.005568,0.014316
9.066667,3.441942,-0.115314,-0.021576,0.736405,-0.002378,0.009491,28.296702,0.111586,14.362938,13.933763,4.676565,-0.157515,-0.020942,0.924684,-0.005710,0.014597
9.100000,3.466513,-0.115920,-0.021257,0.738322,-0.002400,0.009643,28.356411,0.113144,14.395790,13.960620,4.707407,-0.158346,-0.020451,0.926461,-0.005855,0.014881
9.133333,3.491149,-0.116520,-0.020933,0.740222,-0.002422,0.009796,28.415446,0.114713,14.428325,13.987122,4.738308,-0.159168,-0.019950,0.928220,-0.006001,0.015168
9.166667,3.515847,-0.117114,-0.020604,0.742104,-0.002446,0.009950,28.473806,0.116291,14.460540,14.013266,4.769268,-0.159980,-0.019439,0.929960,-0.006149,0.015458
9.200000,3.540608,-0.117702,-0.020270,0.743970,-0.002470,0.010105,28.531487,0.117880,14.492435,14.039051,4.800286,-0.160783,-0.018919,0.931682,-0.006300,0.015751
9.233333,3.565431,-0.118284,-0.019931,0.745818,-0.002496,0.010261,28.588486,0.119478,14.524009,14.064477,4.831361,-0.161575,-0.018389,0.933385,-0.006453,0.016047
9.266667,3.590316,-0.118859,-0.019586,0.747649,-0.002523,0.010419,28.644801,0.121087,14.555260,14.089542,4.862493,-0.162357,-0.017849,0.935070,-0.006607,0.016346
