t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,T1_ref,T2_ref,cmd_left_ref,cmd_right_ref
66.400000,26.358084,17.509352,-0.225343,0.612269,0.032460,-0.087181,14.650785,-0.452867,6.454494,8.196291,0.257358,0.300589
66.433333,26.378206,17.505821,-0.228259,0.611767,0.032567,-0.087492,14.635911,-0.454106,6.444675,8.191235,0.257103,0.300469
66.466667,26.398302,17.502238,-0.231186,0.611266,0.032673,-0.087802,14.621137,-0.455329,6.434936,8.186201,0.256850,0.300350
66.500000,26.418372,17.498604,-0.234123,0.610767,0.032778,-0.088109,14.606464,-0.456536,6.425278,8.181187,0.256599,0.300231
66.533333,26.438416,17.494918,-0.237070,0.610269,0.032883,-0.088415,14.591895,-0.457728,6.415702,8.176194,0.256350,0.300112
66.566667,26.458433,17.491180,-0.240027,0.609773,0.032987,-0.088719,14.577431,-0.458903,6.406209,8.171222,0.256103,0.299994
66.600000,26.478425,17.487390,-0.242995,0.609279,0.033091,-0.089022,14.563073,-0.460062,6.396802,8.166272,0.255858,0.299876
66.633333,26.498389,17.483548,-0.245972,0.608787,0.033194,-0.089322,14.548823,-0.461204,6.387480,8.161343,0.255615,0.299759
66.666667,26.518328,17.479653,-0.248959,0.608296,0.033296,-0.089621,14.534682,-0.462329,6.378246,8.156436,0.255374,0.299642
66.700000,26.538239,17.475707,-0.251957,0.607807,0.033398,-0.089917,14.520651,-0.463437,6.369100,8.151551,0.255136,0.299526
66.733333,26.558124,17.471708,-0.254964,0.607321,0.033499,-0.090212,14.506732,-0.464528,6.360043,8.146688,0.254899,0.299411
66.766667,26.577981,17.467656,-0.257980,0.606836,0.033599,-0.090504,14.492926,-0.465600,6.351078,8.141848,0.254665,0.299295
66.800000,26.597812,17.463552,-0.261007,0.606353,0.033699,-0.090795,14.479235,-0.466655,6.342204,8.137031,0.254433,0.299181
66.833333,26.617616,17.459395,-0.264043,0.605872,0.033798,-0.091083,14.465660,-0.467691,6.333424,8.132236,0.254204,0.299066
66.866667,26.637392,17.455186,-0.267089,0.605394,0.033897,-0.091369,14.452202,-0.468709,6.324738,8.127464,0.253977,0.298953
66.900000,26.657141,17.450923,-0.270144,0.604918,0.033995,-0.091653,14.438862,-0.469708,6.316147,8.122715,0.253752,0.298840
66.933333,26.676862,17.446607,-0.273208,0.604444,0.034092,-0.091934,14.425642,-0.470687,6.307653,8.117989,0.253530,0.298727
66.966667,26.696555,17.442239,-0.276282,0.603972,0.034188,-0.092213,14.412544,-0.471648,6.299256,8.113287,0.253310,0.298615
67.000000,26.716221,17.437817,-0.279365,0.603502,0.034283,-0.092490,14.399567,-0.472589,6.290959,8.108609,0.253093,0.298504
67.033333,26.735859,17.433341,-0.282457,0.603035,0.034378,-0.092765,14.386715,-0.473510,6.282761,8.103954,0.252878,0.298393
67.066667,26.755469,17.428813,-0.285558,0.602571,0.034472,-0.093037,14.373987,-0.474411,6.274664,8.099323,0.252665,0.298282
67.100000,26.775051,17.424230,-0.288669,0.602109,0.034566,-0.093306,14.361384,-0.475292,6.266668,8.094716,0.252456,0.298172
67.133333,26.794605,17.419595,-0.291788,0.601649,0.034658,-0.093573,14.348909,-0.476153,6.258776,8.090133,0.252249,0.298063
67.166667,26.814130,17.414905,-0.294916,0.601192,0.034750,-0.093838,14.336563,-0.476993,6.250988,8.085575,0.252044,0.297954
67.200000,26.833627,17.410162,-0.298052,0.600738,0.034841,-0.094100,14.324345,-0.477811,6.243305,8.081040,0.251842,0.297846
67.233333,26.853096,17.405365,-0.301198,0.600286,0.034931,-0.094359,14.312258,-0.478609,6.235728,8.076531,0.251643,0.297738
67.266667,26.872536,17.400513,-0.304351,0.599838,0.035021,-0.094615,14.300303,-0.479385,6.228258,8.072045,0.251447,0.297631
67.300000,26.891947,17.395608,-0.307514,0.599391,0.035109,-0.094869,14.288480,-0.480139,6.220895,8.067585,0.251253,0.297524
67.333333,26.911329,17.390649,-0.310684,0.598948,0.035197,-0.095120,14.276791,-0.480872,6.213642,8.063149,0.251063,0.297418
67.366667,26.930682,17.385635,-0.313863,0.598508,0.035284,-0.095368,14.265237,-0.481582,6.206499,8.058738,0.250875,0.297313
67.400000,26.950007,17.380567,-0.317050,0.598070,0.035370,-0.095613,14.253818,-0.482270,6.199466,8.054352,0.250689,0.297208
67.433333,26.969302,17.375445,-0.320246,0.597636,0.035455,-0.095855,14.242536,-0.482936,6.192545,8.049991,0.250507,0.297104
67.466667,26.988567,17.370269,-0.323449,0.597204,0.035539,-0.096095,14.231391,-0.483579,6.185736,8.045655,0.250328,0.297000
67.500000,27.007804,17.365037,-0.326660,0.596776,0.035622,-0.096331,14.220385,-0.484199,6.179040,8.041345,0.250151,0.296897
67.533333,27.027011,17.359751,-0.329879,0.596351,0.035705,-0.096564,14.209518,-0.484796,6.172459,8.037059,0.249978,0.296795
67.566667,27.046188,17.354411,-0.333105,0.595928,0.035786,-0.096795,14.198792,-0.485370,6.165993,8.032799,0.249807,0.296693
67.600000,27.065335,17.349016,-0.336339,0.595509,0.035867,-0.097022,14.188207,-0.485920,6.159642,8.028564,0.249640,0.296591
67.633333,27.084453,17.343566,-0.339581,0.595094,0.035947,-0.097245,14.177764,-0.486446,6.153408,8.024355,0.249475,0.296491
67.666667,27.103541,17.338060,-0.342830,0.594681,0.036025,-0.097466,14.167463,-0.486949,6.147292,8.020171,0.249314,0.296390
67.700000,27.122599,17.332500,-0.346086,0.594272,0.036103,-0.097683,14.157306,-0.487427,6.141293,8.016013,0.249155,0.296291
67.733333,27.141626,17.326885,-0.349349,0.593866,0.036180,-0.097898,14.147294,-0.487881,6.135413,8.011880,0.249000,0.296192
67.766667,27.160624,17.321215,-0.352619,0.593464,0.036256,-0.098108,14.137426,-0.488311,6.129653,8.007773,0.248848,0.296094
67.800000,27.179591,17.315490,-0.355896,0.593065,0.036331,-0.098316,14.127705,-0.488717,6.124012,8.003692,0.248699,0.295996
67.833333,27.198528,17.309709,-0.359180,0.592670,0.036405,-0.098520,14.118129,-0.489097,6.118493,7.999636,0.248553,0.295898
67.866667,27.217434,17.303874,-0.362471,0.592278,0.036478,-0.098720,14.108701,-0.489453,6.113094,7.995607,0.248410,0.295802
67.900000,27.236310,17.297982,-0.365768,0.591889,0.036550,-0.098917,14.099420,-0.489784,6.107818,7.991602,0.248270,0.295706
67.933333,27.255155,17.292036,-0.369072,0.591505,0.036620,-0.099111,14.090288,-0.490089,6.102664,7.987624,0.248134,0.295610
67.966667,27.273969,17.286034,-0.372382,0.591124,0.036690,-0.099301,14.081305,-0.490370,6.097634,7.983671,0.248001,0.295516
68.000000,27.292752,17.279976,-0.375698,0.590746,0.036759,-0.099487,14.072471,-0.490625,6.092726,7.979744,0.247871,0.295421
68.033333,27.311504,17.273863,-0.379021,0.590373,0.036827,-0.099670,14.063787,-0.490854,6.087944,7.975843,0.247744,0.295328
68.066667,27.330225,17.267694,-0.382349,0.590003,0.036894,-0.099849,14.055253,-0.491058,6.083285,7.971968,0.247621,0.295235
68.100000,27.348915,17.261469,-0.385683,0.589637,0.036959,-0.100024,14.046871,-0.491235,6.078752,7.968119,0.247500,0.295142
68.133333,27.367573,17.255189,-0.389023,0.589274,0.037024,-0.100195,14.038639,-0.491387,6.074344,7.964295,0.247384,0.295051
68.166667,27.386201,17.248853,-0.392368,0.588916,0.037087,-0.100363,14.030560,-0.491513,6.070062,7.960498,0.247270,0.294959
68.200000,27.404796,17.242461,-0.395719,0.588561,0.037150,-0.100527,14.022632,-0.491613,6.065907,7.956726,0.247160,0.294869
68.233333,27.423360,17.236013,-0.399075,0.588211,0.037211,-0.100687,14.014857,-0.491686,6.061878,7.952980,0.247053,0.294779
68.266667,27.441893,17.229510,-0.402437,0.587864,0.037271,-0.100843,14.007235,-0.491734,6.057976,7.949259,0.246949,0.294689
68.300000,27.460394,17.222950,-0.405803,0.587522,0.037330,-0.100995,13.999766,-0.491755,6.054201,7.945565,0.246849,0.294601
68.333333,27.478862,17.216334,-0.409175,0.587183,0.037388,-0.101144,13.992450,-0.491749,6.050554,7.941896,0.246752,0.294512
68.366667,27.497299,17.209662,-0.412551,0.586848,0.037445,-0.101288,13.985287,-0.491717,6.047034,7.938253,0.246659,0.294425
68.400000,27.515704,17.202935,-0.415932,0.586518,0.037500,-0.101428,13.978279,-0.491658,6.043643,7.934635,0.246569,0.294338
68.433333,27.534077,17.196151,-0.419318,0.586192,0.037555,-0.101564,13.971424,-0.491572,6.040380,7.931044,0.246482,0.294251
68.466667,27.552417,17.189311,-0.422707,0.585870,0.037608,-0.101696,13.964723,-0.491460,6.037246,7.927478,0.246399,0.294166
68.500000,27.570725,17.182415,-0.426102,0.585552,0.037660,-0.101824,13.958177,-0.491321,6.034240,7.923937,0.246319,0.294081
68.533333,27.589001,17.175462,-0.429500,0.585238,0.037711,-0.101948,13.951784,-0.491156,6.031362,7.920422,0.246243,0.293996
68.566667,27.607244,17.168453,-0.432902,0.584928,0.037761,-0.102068,13.945546,-0.490963,6.028614,7.916933,0.246170,0.293912
68.600000,27.625455,17.161388,-0.436308,0.584623,0.037810,-0.102183,13.939463,-0.490743,6.025994,7.913469,0.246100,0.293829
68.633333,27.643633,17.154267,-0.439718,0.584322,0.037857,-0.102295,13.933533,-0.490497,6.023503,7.910030,0.246034,0.293746
68.666667,27.661779,17.147090,-0.443131,0.584026,0.037903,-0.102402,13.927758,-0.490224,6.021141,7.906617,0.245971,0.293664
68.700000,27.679891,17.139856,-0.446548,0.583733,0.037948,-0.102504,13.922137,-0.489923,6.018908,7.903229,0.245912,0.293582
68.733333,27.697971,17.132566,-0.449968,0.583445,0.037992,-0.102603,13.916670,-0.489596,6.016804,7.899866,0.245856,0.293501
68.766667,27.716017,17.125219,-0.453392,0.583162,0.038034,-0.102697,13.911357,-0.489242,6.014829,7.896529,0.245803,0.293421
68.800000,27.734031,17.117816,-0.456818,0.582882,0.038076,-0.102787,13.906198,-0.488861,6.012982,7.893216,0.245754,0.293341
68.833333,27.752011,17.110357,-0.460247,0.582608,0.038116,-0.102872,13.901192,-0.488453,6.011264,7.889929,0.245708,0.293262
68.866667,27.769958,17.102841,-0.463679,0.582337,0.038154,-0.102953,13.896340,-0.488018,6.009674,7.886666,0.245666,0.293183
68.900000,27.787872,17.095269,-0.467113,0.582072,0.038192,-0.103029,13.891641,-0.487556,6.008212,7.883429,0.245627,0.293105
68.933333,27.805753,17.087640,-0.470550,0.581810,0.038228,-0.103102,13.887094,-0.487068,6.006879,7.880216,0.245591,0.293027
68.966667,27.823600,17.079955,-0.473989,0.581553,0.038263,-0.103169,13.882700,-0.486552,6.005673,7.877027,0.245559,0.292951
69.000000,27.841413,17.072214,-0.477430,0.581301,0.038297,-0.103232,13.878458,-0.486010,6.004594,7.873864,0.245531,0.292874
69.033333,27.859193,17.064416,-0.480873,0.581053,0.038329,-0.103291,13.874368,-0.485441,6.003643,7.870725,0.245505,0.292798
69.066667,27.876939,17.056561,-0.484318,0.580810,0.038360,-0.103345,13.870429,-0.484846,6.002819,7.867610,0.245483,0.292723
69.100000,27.894651,17.048650,-0.487764,0.580571,0.038390,-0.103395,13.866640,-0.484224,6.002121,7.864519,0.245465,0.292649
69.133333,27.912329,17.040683,-0.491212,0.580337,0.038419,-0.103440,13.863002,-0.483575,6.001549,7.861453,0.245450,0.292575
69.166667,27.929974,17.032659,-0.494661,0.580107,0.038446,-0.103480,13.859514,-0.482900,6.001103,7.858411,0.245438,0.292501
69.200000,27.947584,17.024579,-0.498112,0.579882,0.038472,-0.103516,13.856175,-0.482198,6.000783,7.855392,0.245429,0.292428
69.233333,27.965160,17.016442,-0.501564,0.579662,0.038496,-0.103548,13.852984,-0.481471,6.000587,7.852397,0.245424,0.292356
69.266667,27.982702,17.008249,-0.505016,0.579446,0.038520,-0.103574,13.849942,-0.480717,6.000515,7.849426,0.245422,0.292284
69.300000,28.000210,17.000000,-0.508469,0.579235,0.038542,-0.103597,13.847047,-0.479940,6.000562,7.846485,0.245423,0.292213
69.333333,28.017683,16.991694,-0.511923,0.579029,0.038562,-0.103614,13.844298,-0.479154,6.000699,7.843599,0.245427,0.292144
69.366667,28.035123,16.983332,-0.515377,0.578827,0.038582,-0.103627,13.841695,-0.478370,6.000905,7.840790,0.245432,0.292076
69.400000,28.052527,16.974913,-0.518832,0.578629,0.038599,-0.103636,13.839238,-0.477586,6.001185,7.838053,0.245440,0.292010
69.433333,28.069897,16.966438,-0.522286,0.578437,0.038616,-0.103641,13.836925,-0.476796,6.001547,7.835378,0.245450,0.291945
69.466667,28.087233,16.957907,-0.525741,0.578249,0.038631,-0.103641,13.834757,-0.475998,6.001998,7.832759,0.245462,0.291882
69.500000,28.104534,16.949320,-0.529196,0.578065,0.038645,-0.103637,13.832732,-0.475189,6.002541,7.830190,0.245476,0.291820
69.533333,28.121800,16.940676,-0.532650,0.577887,0.038658,-0.103629,13.830849,-0.474367,6.003180,7.827669,0.245493,0.291759
69.566667,28.139031,16.931976,-0.536104,0.577713,0.038669,-0.103618,13.829108,-0.473532,6.003916,7.825192,0.245513,0.291699
69.600000,28.156227,16.923219,-0.539557,0.577543,0.038679,-0.103602,13.827509,-0.472683,6.004749,7.822759,0.245535,0.291640
69.633333,28.173389,16.914407,-0.543010,0.577379,0.038688,-0.103582,13.826050,-0.471819,6.005681,7.820369,0.245560,0.291582
69.666667,28.190515,16.905538,-0.546462,0.577219,0.038696,-0.103559,13.824730,-0.470940,6.006710,7.818020,0.245587,0.291525
69.700000,28.207606,16.896613,-0.549913,0.577063,0.038702,-0.103531,13.823549,-0.470047,6.007838,7.815712,0.245617,0.291469
69.733333,28.224663,16.887633,-0.553363,0.576912,0.038707,-0.103500,13.822506,-0.469139,6.009062,7.813444,0.245650,0.291415
69.766667,28.241684,16.878596,-0.556812,0.576766,0.038710,-0.103464,13.821600,-0.468217,6.010384,7.811217,0.245685,0.291361
69.800000,28.258669,16.869503,-0.560259,0.576625,0.038713,-0.103425,13.820831,-0.467280,6.011801,7.809030,0.245722,0.291308
69.833333,28.275620,16.860354,-0.563706,0.576488,0.038714,-0.103383,13.820196,-0.466328,6.013313,7.806883,0.245763,0.291256
69.866667,28.292535,16.851149,-0.567150,0.576355,0.038714,-0.103336,13.819696,-0.465362,6.014920,7.804776,0.245805,0.291205
69.900000,28.309414,16.841888,-0.570593,0.576228,0.038713,-0.103286,13.819329,-0.464383,6.016621,7.802709,0.245851,0.291155
69.933333,28.326258,16.832572,-0.574034,0.576105,0.038710,-0.103232,13.819095,-0.463390,6.018414,7.800681,0.245898,0.291106
69.966667,28.343066,16.823200,-0.577473,0.575986,0.038706,-0.103174,13.818992,-0.462383,6.020298,7.798693,0.245948,0.291058
70.000000,28.359839,16.813771,-0.580910,0.575872,0.038701,-0.103113,13.819019,-0.461362,6.022274,7.796745,0.246001,0.291010
70.033333,28.376576,16.804288,-0.584345,0.575763,0.038695,-0.103048,13.819176,-0.460329,6.024339,7.794837,0.246056,0.290964
70.066667,28.393277,16.794748,-0.587778,0.575658,0.038688,-0.102979,13.819461,-0.459283,6.026494,7.792968,0.246113,0.290919
70.100000,28.409943,16.785153,-0.591208,0.575557,0.038679,-0.102907,13.819874,-0.458225,6.028736,7.791138,0.246173,0.290875
70.133333,28.426572,16.775503,-0.594636,0.575462,0.038669,-0.102832,13.820413,-0.457154,6.031065,7.789348,0.246235,0.290831
70.166667,28.443166,16.765797,-0.598061,0.575370,0.038658,-0.102752,13.821077,-0.456071,6.033479,7.787597,0.246299,0.290789
70.200000,28.459724,16.756036,-0.601483,0.575284,0.038646,-0.102670,13.821865,-0.454976,6.035979,7.785886,0.246365,0.290747
70.233333,28.476245,16.746219,-0.604903,0.575201,0.038633,-0.102584,13.822776,-0.453869,6.038562,7.784214,0.246434,0.290707
70.266667,28.492731,16.736347,-0.608319,0.575123,0.038618,-0.102494,13.823809,-0.452752,6.041228,7.782581,0.246505,0.290667
70.300000,28.509180,16.726420,-0.611733,0.575050,0.038603,-0.102402,13.824962,-0.451623,6.043976,7.780987,0.246578,0.290629
70.333333,28.525593,16.716438,-0.615143,0.574981,0.038586,-0.102305,13.826235,-0.450483,6.046804,7.779432,0.246653,0.290591
70.366667,28.541970,16.706400,-0.618550,0.574916,0.038568,-0.102206,13.827627,-0.449333,6.049711,7.777915,0.246730,0.290554
70.400000,28.558310,16.696308,-0.621953,0.574856,0.038549,-0.102103,13.829135,-0.448173,6.052697,7.776438,0.246809,0.290518
70.433333,28.574615,16.686161,-0.625353,0.574800,0.038529,-0.101997,13.830760,-0.447002,6.055761,7.774999,0.246891,0.290484
70.466667,28.590882,16.675959,-0.628749,0.574749,0.038508,-0.101888,13.832499,-0.445821,6.058900,7.773598,0.246974,0.290450
70.500000,28.607113,16.665702,-0.632142,0.574702,0.038486,-0.101776,13.834351,-0.444631,6.062115,7.772236,0.247059,0.290417
70.533333,28.623308,16.655390,-0.635530,0.574659,0.038463,-0.101660,13.836316,-0.443432,6.065404,7.770912,0.247146,0.290384
70.566667,28.639466,16.645024,-0.638915,0.574620,0.038438,-0.101542,13.838392,-0.442224,6.068766,7.769626,0.247236,0.290353
70.600000,28.655588,16.634603,-0.642296,0.574586,0.038413,-0.101420,13.840577,-0.441006,6.072199,7.768378,0.247327,0.290323
70.633333,28.671673,16.624128,-0.645672,0.574556,0.038387,-0.101295,13.842871,-0.439781,6.075703,7.767167,0.247420,0.290294
70.666667,28.687721,16.613599,-0.649044,0.574530,0.038359,-0.101167,13.845271,-0.438547,6.079277,7.765994,0.247514,0.290265
70.700000,28.703732,16.603015,-0.652412,0.574508,0.038331,-0.101037,13.847778,-0.437304,6.082919,7.764859,0.247611,0.290238
70.733333,28.719706,16.592377,-0.655776,0.574490,0.038301,-0.100903,13.850388,-0.436054,6.086628,7.763760,0.247709,0.290211
70.766667,28.735644,16.581685,-0.659135,0.574477,0.038270,-0.100767,13.853102,-0.434797,6.090403,7.762699,0.247809,0.290185
70.800000,28.751545,16.570938,-0.662489,0.574468,0.038239,-0.100627,13.855918,-0.433532,6.094244,7.761674,0.247911,0.290160
70.833333,28.767408,16.560138,-0.665838,0.574462,0.038206,-0.100485,13.858833,-0.432260,6.098148,7.760686,0.248014,0.290136
70.866667,28.783235,16.549284,-0.669183,0.574461,0.038173,-0.100340,13.861848,-0.430981,6.102114,7.759734,0.248119,0.290113
70.900000,28.799025,16.538377,-0.672523,0.574464,0.038138,-0.100193,13.864960,-0.429696,6.106142,7.758818,0.248226,0.290091
70.933333,28.814777,16.527415,-0.675858,0.574470,0.038103,-0.100042,13.868169,-0.428404,6.110231,7.757938,0.248334,0.290070
70.966667,28.830493,16.516401,-0.679187,0.574481,0.038067,-0.099889,13.871472,-0.427106,6.114378,7.757094,0.248444,0.290049
71.000000,28.846171,16.505332,-0.682512,0.574495,0.038029,-0.099734,13.874868,-0.425802,6.118584,7.756285,0.248555,0.290030
71.033333,28.861812,16.494211,-0.685831,0.574514,0.037991,-0.099575,13.878356,-0.424493,6.122846,7.755511,0.248668,0.290011
71.066667,28.877416,16.483036,-0.689145,0.574536,0.037952,-0.099415,13.881935,-0.423178,6.127164,7.754772,0.248782,0.289993
71.100000,28.892983,16.471808,-0.692453,0.574562,0.037912,-0.099251,13.885603,-0.421858,6.131536,7.754067,0.248897,0.289976
71.133333,28.908512,16.460527,-0.695756,0.574592,0.037871,-0.099086,13.889358,-0.420533,6.135961,7.753397,0.249014,0.289960
71.166667,28.924003,16.449193,-0.699053,0.574625,0.037829,-0.098917,13.893199,-0.419204,6.140439,7.752760,0.249133,0.289944
71.200000,28.939458,16.437806,-0.702345,0.574662,0.037786,-0.098747,13.897125,-0.417870,6.144967,7.752158,0.249252,0.289930
71.233333,28.954874,16.426367,-0.705631,0.574703,0.037743,-0.098574,13.901134,-0.416531,6.149545,7.751589,0.249373,0.289916
71.266667,28.970254,16.414875,-0.708911,0.574748,0.037698,-0.098399,13.905224,-0.415189,6.154172,7.751052,0.249495,0.289903
71.300000,28.985596,16.403330,-0.712185,0.574796,0.037653,-0.098221,13.909394,-0.413843,6.158846,7.750549,0.249619,0.289890
71.333333,29.000900,16.391733,-0.715453,0.574848,0.037607,-0.098041,13.913644,-0.412493,6.163566,7.750078,0.249743,0.289879
71.366667,29.016166,16.380084,-0.718715,0.574903,0.037560,-0.097859,13.917970,-0.411140,6.168330,7.749639,0.249869,0.289868
71.400000,29.031395,16.368383,-0.721970,0.574961,0.037512,-0.097675,13.922371,-0.409784,6.173139,7.749232,0.249996,0.289859
71.433333,29.046586,16.356630,-0.725220,0.575023,0.037464,-0.097489,13.926847,-0.408425,6.177990,7.748856,0.250124,0.289849
71.466667,29.061740,16.344824,-0.728463,0.575089,0.037414,-0.097301,13.931395,-0.407063,6.182883,7.748512,0.250253,0.289841
71.500000,29.076856,16.332968,-0.731700,0.575158,0.037364,-0.097110,13.936013,-0.405699,6.187816,7.748198,0.250383,0.289833
71.533333,29.091934,16.321059,-0.734931,0.575230,0.037313,-0.096918,13.940702,-0.404333,6.192788,7.747914,0.250514,0.289827
71.566667,29.106974,16.309099,-0.738155,0.575305,0.037262,-0.096724,13.945458,-0.402964,6.197797,7.747660,0.250646,0.289820
71.600000,29.121976,16.297087,-0.741373,0.575384,0.037209,-0.096527,13.950280,-0.401594,6.202844,7.747436,0.250778,0.289815
71.633333,29.136940,16.285025,-0.744584,0.575466,0.037156,-0.096329,13.955166,-0.400222,6.207926,7.747241,0.250912,0.289810
