t,x_real,y_real,psi_real,u_real,v_real,r_real,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,tau_u_ref,tau_r_ref,tau_u_applied,tau_r_applied,cmd_left,cmd_right,err_x,err_y,err_pos,err_psi,err_u,err_v,err_r
96.300000,16.525786,-2.286753,1.794397,0.901133,0.086168,-0.151162,29.083726,5.641724,-2.575504,0.559387,0.014341,-0.045390,21.300162,-0.349551,21.300150,-0.349550,0.341124,0.369601,-12.557940,-7.928477,14.851350,-1.913285,0.341746,0.071827,-0.105772
96.332000,16.521513,-2.319116,1.799843,0.902571,0.086300,-0.151282,29.068221,5.631322,-2.577013,0.560521,0.014306,-0.045172,21.343549,-0.347609,21.343547,-0.347599,0.341679,0.369970,-12.546708,-7.950438,14.853597,-1.906329,0.342050,0.071994,-0.106110
96.364000,16.517055,-2.351506,1.805294,0.904009,0.086434,-0.151406,29.052667,5.620924,-2.578515,0.561658,0.014271,-0.044955,21.387003,-0.345669,21.386990,-0.345669,0.342233,0.370340,-12.535612,-7.972430,14.856016,-1.899376,0.342351,0.072163,-0.106451
96.400000,16.512414,-2.383923,1.810749,0.905454,0.086572,-0.151534,29.037066,5.610530,-2.580010,0.562798,0.014237,-0.044737,21.430522,-0.343730,21.430523,-0.343724,0.342788,0.370710,-12.524652,-7.994453,14.858607,-1.892426,0.342656,0.072335,-0.106797
96.432000,16.507588,-2.416367,1.816210,0.906901,0.086712,-0.151662,29.021415,5.600140,-2.581498,0.563941,0.014202,-0.044520,21.474103,-0.341792,21.474101,-0.341798,0.343342,0.371081,-12.513827,-8.016507,14.861367,-1.885478,0.342960,0.072510,-0.107142
96.464000,16.502578,-2.448835,1.821675,0.908350,0.086855,-0.151798,29.005717,5.589755,-2.582978,0.565086,0.014168,-0.044302,21.517745,-0.339855,21.517769,-0.339857,0.343897,0.371452,-12.503139,-8.038590,14.864300,-1.878533,0.343264,0.072687,-0.107496
96.500000,16.497381,-2.481327,1.827145,0.909805,0.087001,-0.151938,28.989970,5.579373,-2.584451,0.566233,0.014134,-0.044084,21.561446,-0.337920,21.561434,-0.337924,0.344451,0.371823,-12.492589,-8.060700,14.867403,-1.871590,0.343572,0.072867,-0.107854
96.532000,16.491999,-2.513843,1.832620,0.911261,0.087150,-0.152076,28.974175,5.568995,-2.585917,0.567384,0.014101,-0.043867,21.605202,-0.335987,21.605237,-0.335987,0.345006,0.372195,-12.482176,-8.082838,14.870675,-1.864649,0.343877,0.073049,-0.108209
96.564000,16.486430,-2.546380,1.838100,0.912719,0.087302,-0.152223,28.958332,5.558620,-2.587376,0.568536,0.014067,-0.043649,21.649013,-0.334055,21.649038,-0.334059,0.345560,0.372567,-12.471902,-8.105000,14.874117,-1.857709,0.344183,0.073235,-0.108574
96.600000,16.480674,-2.578939,1.843586,0.914185,0.087457,-0.152376,28.942440,5.548250,-2.588827,0.569691,0.014034,-0.043432,21.692876,-0.332125,21.692882,-0.332126,0.346114,0.372939,-12.461766,-8.127189,14.877729,-1.850772,0.344494,0.073423,-0.108944
96.632000,16.480674,-2.578939,1.843586,0.914185,0.087457,-0.152376,28.926499,5.537883,-2.590271,0.570849,0.014001,-0.043214,21.736789,-0.330197,21.736770,-0.330189,0.346668,0.373311,-12.445825,-8.116822,14.858713,-1.849328,0.343336,0.073456,-0.109162
96.664000,16.474731,-2.611519,1.849077,0.915647,0.087615,-0.152523,28.910511,5.527520,-2.591708,0.572009,0.013968,-0.042997,21.780749,-0.328271,21.780751,-0.328262,0.347222,0.373684,-12.435780,-8.139039,14.862455,-1.842400,0.343638,0.073647,-0.109526
96.700000,16.468600,-2.644117,1.854574,0.917116,0.087775,-0.152680,28.894474,5.517161,-2.593138,0.573170,0.013936,-0.042779,21.824755,-0.326346,21.824728,-0.326342,0.347775,0.374057,-12.425874,-8.161278,14.866365,-1.835473,0.343946,0.073839,-0.109901
96.732000,16.462280,-2.676734,1.860077,0.918589,0.087939,-0.152847,28.878388,5.506805,-2.594560,0.574334,0.013903,-0.042562,21.868805,-0.324423,21.868799,-0.324431,0.348328,0.374431,-12.416108,-8.183539,14.870442,-1.828549,0.344255,0.074036,-0.110285
96.764000,16.455771,-2.709368,1.865585,0.920060,0.088106,-0.153003,28.862254,5.496453,-2.595975,0.575501,0.013871,-0.042344,21.912896,-0.322503,21.912864,-0.322503,0.348881,0.374804,-12.406483,-8.205821,14.874687,-1.821625,0.344559,0.074235,-0.110659
96.800000,16.449072,-2.742018,1.871100,0.921538,0.088275,-0.153170,28.846072,5.486105,-2.597383,0.576669,0.013839,-0.042127,21.957027,-0.320585,21.957023,-0.320584,0.349434,0.375178,-12.397000,-8.228123,14.879100,-1.814703,0.344869,0.074436,-0.111043
96.832000,16.442184,-2.774683,1.876620,0.923017,0.088448,-0.153350,28.829841,5.475759,-2.598784,0.577839,0.013807,-0.041910,22.001195,-0.318669,22.001178,-0.318673,0.349986,0.375552,-12.387657,-8.250442,14.883677,-1.807781,0.345178,0.074641,-0.111440
96.864000,16.435105,-2.807363,1.882147,0.924495,0.088624,-0.153516,28.813562,5.465418,-2.600177,0.579011,0.013775,-0.041693,22.045398,-0.316755,22.045377,-0.316758,0.350538,0.375926,-12.378457,-8.272781,14.888422,-1.800861,0.345484,0.074849,-0.111823
96.900000,16.427835,-2.840055,1.887681,0.925980,0.088803,-0.153693,28.797234,5.455080,-2.601563,0.580185,0.013744,-0.041476,22.089633,-0.314843,22.089621,-0.314839,0.351090,0.376300,-12.369399,-8.295135,14.893331,-1.793942,0.345795,0.075059,-0.112217
96.932000,16.420373,-2.872760,1.893221,0.927464,0.088985,-0.153887,28.780858,5.444745,-2.602942,0.581361,0.013712,-0.041259,22.133900,-0.312934,22.133910,-0.312942,0.351641,0.376675,-12.360485,-8.317505,14.898405,-1.787022,0.346103,0.075273,-0.112628
96.964000,16.412720,-2.905475,1.898768,0.928949,0.089171,-0.154064,28.764434,5.434413,-2.604314,0.582538,0.013681,-0.041042,22.178196,-0.311028,22.178194,-0.311027,0.352192,0.377049,-12.351714,-8.339888,14.903643,-1.780104,0.346411,0.075490,-0.113022
97.000000,16.404874,-2.938201,1.904321,0.930439,0.089359,-0.154250,28.747961,5.424085,-2.605678,0.583718,0.013650,-0.040825,22.222518,-0.309124,22.222525,-0.309134,0.352742,0.377424,-12.343087,-8.362286,14.909045,-1.773186,0.346721,0.075709,-0.113425
97.032000,16.396835,-2.970935,1.909882,0.931927,0.089551,-0.154456,28.731440,5.413760,-2.607035,0.584899,0.013619,-0.040609,22.266865,-0.307223,22.266850,-0.307223,0.353292,0.377798,-12.334605,-8.384695,14.914610,-1.766268,0.347028,0.075932,-0.113847
97.064000,16.396835,-2.970935,1.909882,0.931927,0.089551,-0.154456,28.714870,5.403438,-2.608385,0.586081,0.013589,-0.040393,22.311234,-0.305324,22.311269,-0.305322,0.353842,0.378173,-12.318035,-8.374373,14.895103,-1.764918,0.345846,0.075962,-0.114063
97.100000,16.388603,-3.003677,1.915449,0.933417,0.089746,-0.154645,28.698252,5.393119,-2.609728,0.587265,0.013558,-0.040176,22.355623,-0.303428,22.355587,-0.303429,0.354390,0.378547,-12.309649,-8.396796,14.900793,-1.758008,0.346152,0.076188,-0.114469
97.132000,16.380177,-3.036426,1.921024,0.934912,0.089943,-0.154840,28.681586,5.382804,-2.611064,0.588451,0.013528,-0.039960,22.400031,-0.301536,22.400046,-0.301532,0.354939,0.378922,-12.301409,-8.419230,14.906646,-1.751097,0.346461,0.076415,-0.114880
97.164000,16.371556,-3.069180,1.926607,0.936404,0.090145,-0.155059,28.664871,5.372492,-2.612392,0.589638,0.013498,-0.039744,22.444454,-0.299646,22.444455,-0.299655,0.355486,0.379297,-12.293315,-8.441672,14.912659,-1.744187,0.346766,0.076647,-0.115315
97.200000,16.362741,-3.101938,1.932196,0.937900,0.090350,-0.155258,28.648108,5.362182,-2.613713,0.590826,0.013468,-0.039528,22.488892,-0.297759,22.488858,-0.297762,0.356033,0.379671,-12.285367,-8.464120,14.918833,-1.737276,0.347074,0.076882,-0.115730
97.232000,16.353730,-3.134700,1.937794,0.939399,0.090557,-0.155464,28.631297,5.351876,-2.615028,0.592015,0.013438,-0.039313,22.533342,-0.295875,22.533355,-0.295878,0.356580,0.380046,-12.277567,-8.486576,14.925167,-1.730364,0.347384,0.077119,-0.116151
97.264000,16.344524,-3.167463,1.943399,0.940894,0.090768,-0.155694,28.614437,5.341573,-2.616334,0.593206,0.013408,-0.039097,22.577801,-0.293995,22.577798,-0.293990,0.357126,0.380420,-12.269913,-8.509036,14.931660,-1.723452,0.347688,0.077360,-0.116597
97.300000,16.335121,-3.200227,1.949012,0.942394,0.090983,-0.155906,28.597529,5.331272,-2.617634,0.594398,0.013379,-0.038882,22.622268,-0.292118,22.622287,-0.292123,0.357671,0.380795,-12.262408,-8.531499,14.938311,-1.716539,0.347996,0.077604,-0.117024
97.332000,16.325521,-3.232992,1.954633,0.943893,0.091200,-0.156122,28.580573,5.320975,-2.618926,0.595591,0.013349,-0.038667,22.666741,-0.290244,22.666723,-0.290251,0.358215,0.381169,-12.255052,-8.553967,14.945121,-1.709626,0.348302,0.077851,-0.117455
97.364000,16.315725,-3.265754,1.960262,0.945391,0.091421,-0.156363,28.563568,5.310680,-2.620212,0.596785,0.013320,-0.038452,22.711217,-0.288374,22.711202,-0.288376,0.358759,0.381543,-12.247843,-8.576434,14.952086,-1.702711,0.348606,0.078101,-0.117911
97.400000,16.305730,-3.298514,1.965900,0.946894,0.091646,-0.156586,28.546516,5.300388,-2.621490,0.597981,0.013291,-0.038238,22.755694,-0.286507,22.755678,-0.286509,0.359302,0.381917,-12.240786,-8.598902,14.959209,-1.695795,0.348913,0.078355,-0.118348
97.432000,16.295538,-3.331270,1.971546,0.948393,0.091873,-0.156814,28.529415,5.290099,-2.622761,0.599177,0.013262,-0.038023,22.800171,-0.284644,22.800197,-0.284639,0.359845,0.382291,-12.233877,-8.621369,14.966487,-1.688879,0.349216,0.078611,-0.118791
97.464000,16.285147,-3.364021,1.977201,0.949893,0.092104,-0.157065,28.512266,5.279813,-2.624025,0.600374,0.013233,-0.037809,22.844645,-0.282784,22.844665,-0.282789,0.360386,0.382665,-12.227119,-8.643834,14.973920,-1.681960,0.349519,0.078871,-0.119256
97.500000,16.274557,-3.396765,1.982864,0.951397,0.092339,-0.157299,28.495068,5.269530,-2.625282,0.601572,0.013204,-0.037595,22.889114,-0.280928,22.889126,-0.280923,0.360927,0.383038,-12.220511,-8.666295,14.981507,-1.675039,0.349825,0.079135,-0.119704
97.532000,16.274557,-3.396765,1.982864,0.951397,0.092339,-0.157299,28.477823,5.259249,-2.626531,0.602770,0.013175,-0.037382,22.933576,-0.279076,22.933534,-0.279077,0.361466,0.383411,-12.203266,-8.656014,14.961493,-1.673790,0.348627,0.079164,-0.119917
97.564000,16.263768,-3.429502,1.988536,0.952896,0.092576,-0.157538,28.460530,5.248971,-2.627774,0.603970,0.013147,-0.037168,22.978029,-0.277228,22.977987,-0.277228,0.362005,0.383784,-12.196762,-8.678473,14.969198,-1.666876,0.348926,0.079429,-0.120370
97.600000,16.252779,-3.462230,1.994217,0.954398,0.092818,-0.157799,28.443189,5.238695,-2.629009,0.605170,0.013118,-0.036955,23.022470,-0.275384,23.022482,-0.275376,0.362544,0.384157,-12.190410,-8.700925,14.977055,-1.659959,0.349228,0.079700,-0.120844
97.632000,16.241590,-3.494947,1.999907,0.955902,0.093062,-0.158044,28.425799,5.228422,-2.630237,0.606370,0.013090,-0.036742,23.066899,-0.273544,23.066925,-0.273544,0.363081,0.384530,-12.184209,-8.723369,14.985063,-1.653041,0.349532,0.079972,-0.121302
97.664000,16.230200,-3.527654,2.005606,0.957401,0.093310,-0.158295,28.408362,5.218152,-2.631459,0.607572,0.013061,-0.036530,23.111312,-0.271708,23.111313,-0.271708,0.363617,0.384902,-12.178162,-8.745806,14.993223,-1.646120,0.349829,0.080249,-0.121765
97.700000,16.218609,-3.560347,2.011315,0.958903,0.093561,-0.158565,28.390877,5.207884,-2.632673,0.608773,0.013033,-0.036318,23.155707,-0.269876,23.155696,-0.269881,0.364152,0.385274,-12.172268,-8.768231,15.001533,-1.639197,0.350130,0.080528,-0.122247
97.732000,16.206816,-3.593027,2.017033,0.960405,0.093816,-0.158822,28.373344,5.197619,-2.633880,0.609976,0.013005,-0.036106,23.200083,-0.268049,23.200122,-0.268050,0.364687,0.385646,-12.166528,-8.790646,15.009992,-1.632272,0.350429,0.080811,-0.122716
97.764000,16.194822,-3.625691,2.022761,0.961903,0.094074,-0.159085,28.355763,5.187356,-2.635080,0.611178,0.012977,-0.035894,23.244438,-0.266226,23.244444,-0.266228,0.365220,0.386017,-12.160941,-8.813047,15.018598,-1.625344,0.350725,0.081097,-0.123191
97.800000,16.182625,-3.658338,2.028499,0.963405,0.094336,-0.159364,28.338134,5.177096,-2.636273,0.612381,0.012949,-0.035683,23.288769,-0.264407,23.288761,-0.264414,0.365752,0.386388,-12.155509,-8.835434,15.027352,-1.618414,0.351024,0.081387,-0.123681
97.832000,16.170225,-3.690968,2.034246,0.964903,0.094601,-0.159632,28.320458,5.166838,-2.637459,0.613584,0.012921,-0.035472,23.333073,-0.262593,23.333070,-0.262584,0.366284,0.386758,-12.150233,-8.857806,15.036252,-1.611481,0.351319,0.081680,-0.124160
97.864000,16.157622,-3.723578,2.040003,0.966400,0.094870,-0.159906,28.302734,5.156582,-2.638638,0.614787,0.012893,-0.035261,23.377350,-0.260784,23.377375,-0.260788,0.366814,0.387129,-12.145112,-8.880160,15.045297,-1.604544,0.351613,0.081977,-0.124645
97.900000,16.144816,-3.756167,2.045771,0.967899,0.095142,-0.160194,28.284962,5.146329,-2.639809,0.615991,0.012865,-0.035051,23.421598,-0.258979,23.421574,-0.258975,0.367343,0.387498,-12.140146,-8.902496,15.054487,-1.597606,0.351908,0.082277,-0.125143
97.932000,16.131806,-3.788735,2.051548,0.969393,0.095417,-0.160473,28.267142,5.136078,-2.640974,0.617195,0.012837,-0.034841,23.465813,-0.257179,23.465818,-0.257184,0.367871,0.387868,-12.135336,-8.924813,15.063820,-1.590663,0.352198,0.082580,-0.125632
97.964000,16.131806,-3.788735,2.051548,0.969393,0.095417,-0.160473,28.249276,5.125829,-2.642132,0.618398,0.012809,-0.034631,23.509994,-0.255384,23.510004,-0.255390,0.368398,0.388237,-12.117470,-8.914564,15.043355,-1.589505,0.350995,0.082608,-0.125842
98.000000,16.118592,-3.821278,2.057336,0.970887,0.095696,-0.160759,28.231361,5.115582,-2.643283,0.619602,0.012782,-0.034422,23.554138,-0.253594,23.554134,-0.253591,0.368924,0.388605,-12.112769,-8.936860,15.052796,-1.582566,0.351285,0.082914,-0.126337
98.032000,16.105172,-3.853797,2.063135,0.972383,0.095979,-0.161054,28.213399,5.105338,-2.644427,0.620805,0.012754,-0.034213,23.598245,-0.251809,23.598258,-0.251801,0.369449,0.388973,-12.108227,-8.959135,15.062379,-1.575624,0.351578,0.083225,-0.126841
98.064000,16.091548,-3.886290,2.068944,0.973873,0.096265,-0.161345,28.195390,5.095096,-2.645564,0.622009,0.012726,-0.034004,23.642311,-0.250028,23.642326,-0.250032,0.369972,0.389341,-12.103842,-8.981386,15.072103,-1.568678,0.351864,0.083539,-0.127341
98.100000,16.077719,-3.918755,2.074763,0.975365,0.096554,-0.161641,28.177333,5.084856,-2.646694,0.623212,0.012698,-0.033796,23.686335,-0.248253,23.686336,-0.248260,0.370494,0.389708,-12.099614,-9.003611,15.081965,-1.561728,0.352153,0.083856,-0.127845
98.132000,16.063684,-3.951191,2.080594,0.976856,0.096847,-0.161945,28.159230,5.074618,-2.647817,0.624415,0.012671,-0.033589,23.730314,-0.246484,23.730289,-0.246484,0.371015,0.390074,-12.095546,-9.025809,15.091967,-1.554774,0.352441,0.084176,-0.128356
98.164000,16.049443,-3.983596,2.086435,0.978341,0.097143,-0.162246,28.141079,5.064383,-2.648933,0.625618,0.012643,-0.033381,23.774247,-0.244719,23.774234,-0.244717,0.371535,0.390440,-12.091636,-9.047979,15.102106,-1.547817,0.352723,0.084500,-0.128865
98.200000,16.034995,-4.015969,2.092288,0.979829,0.097442,-0.162553,28.122880,5.054149,-2.650042,0.626820,0.012615,-0.033174,23.818132,-0.242960,23.818173,-0.242960,0.372054,0.390806,-12.087885,-9.070118,15.112379,-1.540855,0.353009,0.084827,-0.129379
98.232000,16.020341,-4.048309,2.098152,0.981312,0.097745,-0.162864,28.104635,5.043918,-2.651145,0.628022,0.012587,-0.032968,23.861965,-0.241207,23.861953,-0.241197,0.372571,0.391170,-12.084294,-9.092227,15.122790,-1.533889,0.353290,0.085158,-0.129896
98.264000,16.005479,-4.080614,2.104027,0.982793,0.098052,-0.163177,28.086343,5.033688,-2.652240,0.629224,0.012560,-0.032762,23.905746,-0.239459,23.905776,-0.239458,0.373087,0.391535,-12.080864,-9.114302,15.133333,-1.526919,0.353569,0.085492,-0.130415
98.300000,15.990410,-4.112882,2.109913,0.984275,0.098362,-0.163493,28.068004,5.023461,-2.653329,0.630425,0.012532,-0.032556,23.949472,-0.237716,23.949440,-0.237714,0.373601,0.391898,-12.077594,-9.136343,15.144010,-1.519943,0.353850,0.085830,-0.130937
98.332000,15.975134,-4.145112,2.115811,0.985751,0.098675,-0.163812,28.049618,5.013235,-2.654411,0.631625,0.012504,-0.032351,23.993139,-0.235980,23.993096,-0.235979,0.374114,0.392261,-12.074484,-9.158347,15.154818,-1.512963,0.354126,0.086171,-0.131461
98.364000,15.959649,-4.177303,2.121721,0.987225,0.098992,-0.164136,28.031185,5.003012,-2.655486,0.632825,0.012476,-0.032146,24.036718,-0.234248,24.036693,-0.234241,0.374626,0.392623,-12.071536,-9.180315,15.165756,-1.505979,0.354400,0.086516,-0.131990
98.400000,15.943957,-4.209453,2.127642,0.988700,0.099312,-0.164461,28.012705,4.992790,-2.656554,0.634024,0.012448,-0.031942,24.080199,-0.232520,24.080232,-0.232525,0.375136,0.392985,-12.068748,-9.202243,15.176823,-1.498990,0.354676,0.086864,-0.132519
98.432000,15.943957,-4.209453,2.127642,0.988700,0.099312,-0.164461,27.994179,4.982570,-2.657615,0.635222,0.012420,-0.031738,24.123579,-0.230798,24.123560,-0.230791,0.375644,0.393344,-12.050222,-9.192023,15.155895,-1.497929,0.353478,0.086892,-0.132723
98.464000,15.928056,-4.241560,2.133575,0.990168,0.099636,-0.164788,27.975606,4.972352,-2.658670,0.636419,0.012393,-0.031535,24.166853,-0.229080,24.166829,-0.229080,0.376150,0.393703,-12.047550,-9.213912,15.167058,-1.490941,0.353749,0.087243,-0.133253
98.500000,15.911945,-4.273623,2.139520,0.991636,0.099963,-0.165122,27.956987,4.962136,-2.659717,0.637615,0.012365,-0.031332,24.210018,-0.227366,24.210038,-0.227365,0.376655,0.394061,-12.045042,-9.235759,15.178349,-1.483948,0.354021,0.087598,-0.133790
98.532000,15.895626,-4.305641,2.145477,0.993102,0.100293,-0.165454,27.938321,4.951922,-2.660758,0.638809,0.012337,-0.031129,24.253068,-0.225657,24.253036,-0.225658,0.377157,0.394417,-12.042695,-9.257563,15.189765,-1.476950,0.354293,0.087956,-0.134325
98.564000,15.879098,-4.337611,2.151446,0.994561,0.100627,-0.165789,27.919609,4.941710,-2.661793,0.640003,0.012309,-0.030927,24.296001,-0.223953,24.295972,-0.223948,0.377658,0.394772,-12.040511,-9.279321,15.201306,-1.469946,0.354558,0.088318,-0.134862
98.600000,15.862360,-4.369532,2.157427,0.996021,0.100964,-0.166133,27.900850,4.931499,-2.662820,0.641195,0.012281,-0.030726,24.338812,-0.222254,24.338797,-0.222247,0.378157,0.395126,-12.038490,-9.301031,15.212969,-1.462938,0.354826,0.088683,-0.135407
98.632000,15.845412,-4.401403,2.163421,0.997477,0.101304,-0.166471,27.882046,4.921290,-2.663841,0.642385,0.012253,-0.030525,24.381497,-0.220560,24.381511,-0.220555,0.378654,0.395479,-12.036634,-9.322693,15.224755,-1.455923,0.355092,0.089051,-0.135946
98.664000,15.828254,-4.433222,2.169427,0.998926,0.101648,-0.166814,27.863195,4.911083,-2.664855,0.643574,0.012225,-0.030324,24.424053,-0.218870,24.424062,-0.218860,0.379149,0.395830,-12.034941,-9.344305,15.236661,-1.448903,0.355352,0.089423,-0.136490
98.700000,15.810886,-4.464987,2.175446,1.000375,0.101995,-0.167166,27.844299,4.900878,-2.665863,0.644761,0.012197,-0.030124,24.466474,-0.217185,24.466451,-0.217186,0.379641,0.396180,-12.033413,-9.365865,15.248687,-1.441877,0.355614,0.089798,-0.137042
98.732000,15.793308,-4.496696,2.181477,1.001817,0.102345,-0.167510,27.825357,4.890674,-2.666864,0.645946,0.012169,-0.029925,24.508758,-0.215504,24.508776,-0.215509,0.380132,0.396529,-12.032049,-9.387370,15.260830,-1.434845,0.355871,0.090176,-0.137585
98.764000,15.775519,-4.528349,2.187521,1.003254,0.102698,-0.167861,27.806369,4.880472,-2.667858,0.647130,0.012141,-0.029725,24.550899,-0.213829,24.550937,-0.213828,0.380621,0.396876,-12.030850,-9.408821,15.273090,-1.427807,0.356124,0.090557,-0.138136
98.800000,15.757519,-4.559943,2.193577,1.004691,0.103054,-0.168221,27.787335,4.870272,-2.668845,0.648311,0.012113,-0.029527,24.592895,-0.212158,24.592884,-0.212156,0.381107,0.397221,-12.029816,-9.430215,15.285464,-1.420763,0.356380,0.090941,-0.138694
98.832000,15.739308,-4.591476,2.199646,1.006119,0.103414,-0.168569,27.768256,4.860073,-2.669826,0.649490,0.012085,-0.029329,24.634741,-0.210492,24.634716,-0.210493,0.381591,0.397565,-12.028948,-9.451549,15.297953,-1.413713,0.356629,0.091329,-0.139240
98.864000,15.739308,-4.591476,2.199646,1.006119,0.103414,-0.168569,27.749132,4.849876,-2.670800,0.650666,0.012057,-0.029131,24.676432,-0.208832,24.676433,-0.208840,0.382073,0.397908,-12.009824,-9.441352,15.276616,-1.412739,0.355453,0.091357,-0.139438
98.900000,15.720886,-4.622947,2.205729,1.007543,0.103776,-0.168929,27.729962,4.839681,-2.671768,0.651840,0.012029,-0.028934,24.717966,-0.207176,24.717985,-0.207183,0.382553,0.398249,-12.009076,-9.462628,15.289187,-1.405689,0.355703,0.091747,-0.139995
98.932000,15.702253,-4.654355,2.211824,1.008966,0.104142,-0.169295,27.710748,4.829487,-2.672729,0.653012,0.012001,-0.028737,24.759337,-0.205525,24.759369,-0.205523,0.383031,0.398588,-12.008495,-9.483842,15.301869,-1.398632,0.355954,0.092141,-0.140558
