t,x_ref,y_ref,psi_ref,u_ref,v_ref,r_ref,x_real,y_real,psi_real,u_real,v_real,r_real,tau_u_plan,tau_r_plan,T1_plan,T2_plan
4.233333333,0.791887965,-0.025077786,-0.044689557,0.335745096,0.000220793,0.000080639,0.787973845,-0.025085927,-0.045233675,0.334253666,0.000232343,0.000023288,55.333383256,0.060723178,27.783466971,27.549916285
4.266666667,0.803117502,-0.025572777,-0.044685047,0.338682259,0.000208637,0.000186957,0.799154246,-0.025584446,-0.045231095,0.337187793,0.000219975,0.000130387,55.787543124,0.063578276,28.016037478,27.771505646
4.300000000,0.814444930,-0.026072481,-0.044677016,0.341625251,0.000196406,0.000291939,0.810432434,-0.026087754,-0.045224967,0.340127861,0.000207539,0.000236130,56.242246333,0.066401571,28.248818496,27.993427837
4.333333333,0.825870440,-0.026576867,-0.044665507,0.344573846,0.000184101,0.000395618,0.821808607,-0.026595824,-0.045215337,0.343073648,0.000195035,0.000340552,56.697460513,0.069193837,28.481795327,28.215665186
4.366666667,0.837394218,-0.027085906,-0.044650563,0.347527823,0.000171722,0.000498028,0.833282953,-0.027108624,-0.045202248,0.346024929,0.000182463,0.000443687,57.153153452,0.071955826,28.714953315,28.438200137
4.400000000,0.849016439,-0.027599564,-0.044632226,0.350486959,0.000159269,0.000599201,0.844855651,-0.027626123,-0.045185742,0.348981481,0.000169824,0.000545567,57.609293093,0.074688278,28.948277851,28.661015242
4.433333333,0.860737275,-0.028117808,-0.044610536,0.353451034,0.000146743,0.000699169,0.856526877,-0.028148287,-0.045165861,0.351943085,0.000157117,0.000646224,58.065847538,0.077391913,29.181754371,28.884093167
4.466666667,0.872556888,-0.028640606,-0.044585534,0.356419827,0.000134144,0.000797963,0.868296796,-0.028675084,-0.045142645,0.354909518,0.000144343,0.000745690,58.522785045,0.080067435,29.415368358,29.107416687
4.500000000,0.884475433,-0.029167923,-0.044557258,0.359393121,0.000121471,0.000895613,0.880165568,-0.029206479,-0.045116133,0.357880563,0.000131502,0.000843996,58.980074029,0.082715532,29.649105345,29.330968684
4.533333333,0.896493058,-0.029699723,-0.044525746,0.362370697,0.000108725,0.000992150,0.892133343,-0.029742437,-0.045086363,0.360856001,0.000118593,0.000941171,59.437683060,0.085336877,29.882950910,29.554732150
4.566666667,0.908609905,-0.030235969,-0.044491034,0.365352339,0.000095907,0.001087602,0.904200268,-0.030282922,-0.045053372,0.363835614,0.000105617,0.001037246,59.895580868,0.087932129,30.116890683,29.778690185
4.600000000,0.920826106,-0.030776625,-0.044453157,0.368337831,0.000083015,0.001181998,0.916366478,-0.030827898,-0.045017197,0.366819187,0.000092573,0.001132249,60.353736337,0.090501931,30.350910344,30.002825993
4.633333333,0.933141789,-0.031321653,-0.044412152,0.371326959,0.000070051,0.001275365,0.928632104,-0.031377326,-0.044977873,0.369806505,0.000079461,0.001226209,60.812118511,0.093046912,30.584995625,30.227122886
4.666666667,0.945557073,-0.031871014,-0.044368050,0.374319508,0.000057014,0.001367732,0.940997269,-0.031931169,-0.044935434,0.372797352,0.000066282,0.001319153,61.270696587,0.095567688,30.819132308,30.451564279
4.700000000,0.958072070,-0.032424668,-0.044320887,0.377315268,0.000043904,0.001459125,0.953462090,-0.032489386,-0.044889913,0.375791517,0.000053035,0.001411108,61.729439922,0.098064860,31.053306230,30.676133692
4.733333333,0.970686886,-0.032982575,-0.044270692,0.380314025,0.000030721,0.001549570,0.966026674,-0.033051937,-0.044841344,0.378788787,0.000039720,0.001502101,62.188318028,0.100539018,31.287503279,30.900814749
4.766666667,0.983401619,-0.033544693,-0.044217498,0.383315569,0.000017465,0.001639093,0.978691125,-0.033618783,-0.044789757,0.381788952,0.000026336,0.001592158,62.647300575,0.102990738,31.521709398,31.125591177
4.800000000,0.996216360,-0.034110979,-0.044161335,0.386319692,0.000004135,0.001727719,0.991455536,-0.034189879,-0.044735183,0.384791801,0.000012883,0.001681304,63.106357389,0.105420584,31.755910586,31.350446803
4.833333333,1.009131194,-0.034681393,-0.044102232,0.389326184,-0.000009267,0.001815472,1.004319996,-0.034765185,-0.044677654,0.387797125,-0.000000638,0.001769564,63.565458454,0.107829108,31.990092897,31.575365557
4.866666667,1.022146199,-0.035255888,-0.044040219,0.392334839,-0.000022743,0.001902377,1.017284585,-0.035344656,-0.044617196,0.390804717,-0.000014228,0.001856963,64.024573909,0.110216852,32.224242439,31.800331469
4.900000000,1.035261445,-0.035834421,-0.043975322,0.395345449,-0.000036293,0.001988458,1.030349379,-0.035928248,-0.044553840,0.393814369,-0.000027888,0.001943524,64.483674052,0.112584344,32.458345380,32.025328672
4.933333333,1.048476996,-0.036416946,-0.043907570,0.398357811,-0.000049917,0.002073736,1.043514444,-0.036515916,-0.044487612,0.396825877,-0.000041618,0.002029271,64.942729336,0.114932103,32.692387942,32.250341394
4.966666667,1.061792909,-0.037003417,-0.043836987,0.401371718,-0.000063615,0.002158236,1.056779840,-0.037107613,-0.044418539,0.399839034,-0.000055418,0.002114226,65.401710372,0.117260635,32.926356407,32.475353965
5.000000000,1.075209234,-0.037593786,-0.043763601,0.404386970,-0.000077387,0.002241978,1.070145622,-0.037703294,-0.044346647,0.402853638,-0.000069288,0.002198412,65.860587928,0.119570439,33.160237116,32.700350812
5.033333333,1.088726015,-0.038188007,-0.043687436,0.407403362,-0.000091234,0.002324985,1.083611837,-0.038302910,-0.044271961,0.405869486,-0.000083229,0.002281851,66.319332928,0.121862001,33.394016466,32.925316462
5.066666667,1.102343289,-0.038786030,-0.043608515,0.410420694,-0.000105155,0.002407278,1.097178523,-0.038906413,-0.044194507,0.408886375,-0.000097242,0.002364564,66.777916454,0.124135799,33.627680917,33.150235537
5.100000000,1.116061085,-0.039387805,-0.043526864,0.413438766,-0.000119152,0.002488878,1.110845716,-0.039513754,-0.044114307,0.411904106,-0.000111326,0.002446573,67.236309744,0.126392300,33.861216987,33.375092757
5.133333333,1.129879429,-0.039993283,-0.043442503,0.416457379,-0.000133225,0.002569805,1.124613442,-0.040124883,-0.044031385,0.414922479,-0.000125482,0.002527897,67.694484193,0.128631963,34.094611256,33.599872937
5.166666667,1.143798335,-0.040602412,-0.043355456,0.419476334,-0.000147374,0.002650079,1.138481721,-0.040739749,-0.043945764,0.417941294,-0.000139711,0.002608558,68.152411354,0.130855237,34.327850364,33.824560990
5.200000000,1.157817815,-0.041215140,-0.043265743,0.422495435,-0.000161599,0.002729720,1.152450567,-0.041358301,-0.043857465,0.420960356,-0.000154013,0.002688575,68.610062935,0.133062564,34.560921013,34.049141922
5.233333333,1.171937873,-0.041831416,-0.043173387,0.425514486,-0.000175900,0.002808746,1.166519987,-0.041980485,-0.043766509,0.423979467,-0.000168389,0.002767967,69.067410802,0.135254374,34.793809966,34.273600836
5.266666667,1.186158506,-0.042451184,-0.043078405,0.428533292,-0.000190279,0.002887177,1.180689982,-0.042606250,-0.043672917,0.426998431,-0.000182838,0.002846753,69.524426979,0.137431092,35.026504051,34.497922927
5.300000000,1.200479705,-0.043074392,-0.042980820,0.431551658,-0.000204735,0.002965030,1.194960546,-0.043235540,-0.043576708,0.430017055,-0.000197362,0.002924952,69.981083644,0.139593134,35.258990157,34.722093487
5.333333333,1.214901454,-0.043700985,-0.042880648,0.434569392,-0.000219269,0.003042325,1.209331666,-0.043868303,-0.043477903,0.433035144,-0.000211960,0.003002582,70.437353136,0.141740908,35.491255237,34.946097899
5.366666667,1.229423731,-0.044330905,-0.042777909,0.437586303,-0.000233882,0.003119078,1.223803324,-0.044504481,-0.043376519,0.436052507,-0.000226634,0.003079661,70.893207947,0.143874814,35.723286308,35.169921639
5.400000000,1.244046508,-0.044964098,-0.042672620,0.440602199,-0.000248573,0.003195308,1.238375495,-0.045144018,-0.043272575,0.439068952,-0.000241385,0.003156207,71.348620729,0.145995245,35.955070451,35.393550278
5.433333333,1.258769752,-0.045600506,-0.042564799,0.443616891,-0.000263344,0.003271030,1.253048148,-0.045786859,-0.043166088,0.442084289,-0.000256211,0.003232236,71.803564289,0.148102587,36.186594812,35.616969477
5.466666667,1.273593419,-0.046240070,-0.042454462,0.446630189,-0.000278194,0.003346262,1.267821244,-0.046432944,-0.043057076,0.445098329,-0.000271115,0.003307766,72.258011592,0.150197219,36.417846601,35.840164991
5.500000000,1.288517464,-0.046882732,-0.042341625,0.449641907,-0.000293125,0.003421019,1.282694740,-0.047082216,-0.042945554,0.448110883,-0.000286096,0.003382813,72.711935760,0.152279512,36.648813096,36.063122664
5.533333333,1.303541834,-0.047528433,-0.042226304,0.452651857,-0.000308136,0.003495319,1.297668586,-0.047734615,-0.042831538,0.451121764,-0.000301156,0.003457393,73.165310071,0.154349833,36.879481637,36.285828434
5.566666667,1.318666467,-0.048177112,-0.042108513,0.455659854,-0.000323229,0.003569176,1.312742724,-0.048390081,-0.042715043,0.454130786,-0.000316294,0.003531523,73.618107962,0.156408540,37.109839634,36.508268328
5.600000000,1.333891300,-0.048828708,-0.041988268,0.458665713,-0.000338403,0.003642607,1.327917093,-0.049048554,-0.042596086,0.457137764,-0.000331512,0.003605216,74.070303024,0.158455985,37.339874561,36.730428463
5.633333333,1.349216259,-0.049483159,-0.041865582,0.461669251,-0.000353659,0.003715626,1.343191623,-0.049709971,-0.042474678,0.460142514,-0.000346809,0.003678490,74.521869008,0.160492517,37.569573960,36.952295048
5.666666667,1.364641267,-0.050140404,-0.041740469,0.464670285,-0.000368999,0.003788247,1.358566241,-0.050374271,-0.042350836,0.463144853,-0.000362188,0.003751359,74.972779821,0.162518476,37.798925440,37.173854381
5.700000000,1.380166240,-0.050800378,-0.041612941,0.467668634,-0.000384422,0.003860487,1.374040864,-0.051041391,-0.042224570,0.466144599,-0.000377647,0.003823838,75.423009527,0.164534196,38.027916679,37.395092848
5.733333333,1.395791089,-0.051463018,-0.041483012,0.470664117,-0.000399928,0.003932358,1.389615405,-0.051711268,-0.042095896,0.469141570,-0.000393188,0.003895940,75.872532346,0.166540008,38.256535419,37.615996927
5.766666667,1.411515715,-0.052128260,-0.041350693,0.473656556,-0.000415520,0.004003875,1.405289773,-0.052383835,-0.041964823,0.472135588,-0.000408811,0.003967681,76.321322658,0.168536236,38.484769475,37.836553183
5.800000000,1.427340019,-0.052796037,-0.041215995,0.476645770,-0.000431196,0.004075052,1.421063868,-0.053059030,-0.041831366,0.475126472,-0.000424518,0.004039075,76.769354997,0.170523199,38.712606727,38.056748270
5.833333333,1.443263892,-0.053466284,-0.041078931,0.479631584,-0.000446958,0.004145903,1.436937584,-0.053736785,-0.041695534,0.478114045,-0.000440308,0.004110134,77.216604056,0.172501211,38.940035126,38.276568929
5.866666667,1.459287221,-0.054138934,-0.040939510,0.482613820,-0.000462806,0.004216440,1.452910812,-0.054417034,-0.041557339,0.481098131,-0.000456182,0.004180873,77.663044684,0.174470582,39.167042691,38.496001992
5.900000000,1.475409884,-0.054813920,-0.040797743,0.485592304,-0.000478741,0.004286677,1.468983435,-0.055099710,-0.041416792,0.484078553,-0.000472142,0.004251304,78.108651888,0.176431615,39.393617511,38.715034376
5.933333333,1.491631759,-0.055491173,-0.040653639,0.488566861,-0.000494764,0.004356626,1.485155329,-0.055784744,-0.041273901,0.487055137,-0.000488187,0.004321441,78.553400832,0.178384611,39.619747744,38.933653088
5.966666667,1.507952712,-0.056170624,-0.040507208,0.491537319,-0.000510874,0.004426300,1.501426367,-0.056472069,-0.041128678,0.490027709,-0.000504318,0.004391296,78.997266837,0.180329864,39.845421619,39.151845218
6.000000000,1.524372607,-0.056852204,-0.040358460,0.494503504,-0.000527073,0.004495712,1.517796415,-0.057161615,-0.040981130,0.492996096,-0.000520536,0.004460882,79.440225381,0.182267666,40.070627434,39.369597947
6.033333333,1.540891301,-0.057535842,-0.040207401,0.497465246,-0.000543362,0.004564874,1.534265333,-0.057853311,-0.040831268,0.495960127,-0.000536842,0.004530211,79.882252100,0.184198304,40.295353558,39.586898542
6.066666667,1.557508646,-0.058221468,-0.040054042,0.500422375,-0.000559741,0.004633798,1.550832975,-0.058547087,-0.040679098,0.498919631,-0.000553236,0.004599295,80.323322787,0.186122060,40.519588432,39.803734355
6.100000000,1.574224488,-0.058909009,-0.039898388,0.503374722,-0.000576210,0.004702495,1.567499191,-0.059242872,-0.040524630,0.501874438,-0.000569719,0.004668147,80.763413391,0.188039213,40.743320566,40.020092825
6.133333333,1.591038668,-0.059598394,-0.039740449,0.506322118,-0.000592770,0.004770977,1.584263823,-0.059940592,-0.040367870,0.504824380,-0.000586291,0.004736777,81.202500021,0.189950037,40.966538543,40.235961477
6.166666667,1.607951019,-0.060289550,-0.039580230,0.509264397,-0.000609422,0.004839256,1.601126709,-0.060640177,-0.040208827,0.507769289,-0.000602954,0.004805198,81.640558940,0.191854805,41.189231017,40.451327922
6.200000000,1.624961372,-0.060982402,-0.039417738,0.512201392,-0.000626167,0.004907343,1.618087681,-0.061341551,-0.040047505,0.510709000,-0.000619708,0.004873421,82.077566570,0.193753783,41.411386713,40.666179857
6.233333333,1.642069549,-0.061676877,-0.039252980,0.515132940,-0.000643005,0.004975248,1.635146565,-0.062044640,-0.039883913,0.513643345,-0.000636554,0.004941456,82.513499491,0.195647236,41.632994429,40.880505061
6.266666667,1.659275370,-0.062372898,-0.039085961,0.518058875,-0.000659937,0.005042983,1.652303184,-0.062749371,-0.039718057,0.516572162,-0.000653492,0.005009315,82.948334439,0.197535424,41.854043035,41.094291404
6.300000000,1.676578647,-0.063070392,-0.038916687,0.520979035,-0.000676964,0.005110559,1.669557351,-0.063455667,-0.039549941,0.519495287,-0.000670523,0.005077009,83.382048308,0.199418605,42.074521472,41.307526836
6.333333333,1.693979187,-0.063769280,-0.038745162,0.523893259,-0.000694086,0.005177985,1.686908878,-0.064163452,-0.039379571,0.522412557,-0.000687648,0.005144548,83.814618150,0.201297034,42.294418756,41.520199393
6.366666667,1.711476793,-0.064469487,-0.038571393,0.526801385,-0.000711303,0.005245273,1.704357569,-0.064872649,-0.039206952,0.525323810,-0.000704868,0.005211943,84.246021172,0.203170962,42.513723975,41.732297197
6.400000000,1.729071261,-0.065170934,-0.038395383,0.529703254,-0.000728618,0.005312433,1.721903223,-0.065583181,-0.039032089,0.528228888,-0.000722183,0.005279204,84.676234743,0.205040637,42.732426289,41.943808454
6.433333333,1.746762382,-0.065873544,-0.038217136,0.532598707,-0.000746029,0.005379474,1.739545635,-0.066294969,-0.038854987,0.531127631,-0.000739594,0.005346341,85.105236384,0.206906305,42.950514933,42.154721451
6.466666667,1.764549942,-0.066577236,-0.038036656,0.535487587,-0.000763539,0.005446407,1.757284593,-0.067007936,-0.038675648,0.534019879,-0.000757102,0.005413365,85.533003777,0.208768209,43.167979213,42.365024564
6.500000000,1.782433723,-0.067281932,-0.037853947,0.538369736,-0.000781147,0.005513241,1.775119881,-0.067722000,-0.038494077,0.536905477,-0.000774708,0.005480284,85.959514761,0.210626589,43.384808513,42.574706249
6.533333333,1.800413500,-0.067987552,-0.037669012,0.541245000,-0.000798855,0.005579987,1.793051276,-0.068437083,-0.038310277,0.539784269,-0.000792411,0.005547110,86.384747332,0.212481682,43.600992286,42.783755047
6.566666667,1.818489043,-0.068694014,-0.037481853,0.544113223,-0.000816664,0.005646652,1.811078553,-0.069153103,-0.038124250,0.542656098,-0.000810214,0.005613851,86.808679643,0.214333725,43.816520062,42.992159582
6.600000000,1.836660118,-0.069401237,-0.037292473,0.546974253,-0.000834573,0.005713248,1.829201479,-0.069869980,-0.037936001,0.545520811,-0.000828117,0.005680517,87.231290006,0.216182949,44.031381444,43.199908562
6.633333333,1.854926484,-0.070109139,-0.037100874,0.549827936,-0.000852583,0.005779784,1.847419816,-0.070587630,-0.037745530,0.548378256,-0.000846119,0.005747117,87.652556890,0.218029586,44.245566111,43.406990779
6.666666667,1.873287898,-0.070817637,-0.036907058,0.552674122,-0.000870696,0.005846267,1.865733323,-0.071305973,-0.037552841,0.551228279,-0.000864224,0.005813661,88.072458920,0.219873864,44.459063814,43.613395105
6.700000000,1.891744109,-0.071526648,-0.036711027,0.555512659,-0.000888912,0.005912708,1.884141753,-0.072024923,-0.037357934,0.554070731,-0.000882430,0.005880157,88.490974881,0.221716010,44.671864382,43.819110498
6.733333333,1.910294862,-0.072236087,-0.036512781,0.558343399,-0.000907232,0.005979116,1.902644851,-0.072744398,-0.037160811,0.556905461,-0.000900739,0.005946615,88.908083714,0.223556247,44.883957717,44.024125997
6.766666667,1.928939897,-0.072945871,-0.036312323,0.561166194,-0.000925657,0.006045498,1.921242363,-0.073464312,-0.036961473,0.559732321,-0.000919151,0.006013043,89.323764520,0.225394799,45.095333796,44.228430724
6.800000000,1.947678950,-0.073655913,-0.036109652,0.563980895,-0.000944186,0.006111865,1.939934024,-0.074184582,-0.036759922,0.562551162,-0.000937668,0.006079451,89.737996554,0.227231885,45.305982672,44.432013882
6.833333333,1.966511750,-0.074366129,-0.035904769,0.566787358,-0.000962822,0.006178224,1.958719569,-0.074905120,-0.036556157,0.565361839,-0.000956290,0.006145847,90.150759232,0.229067725,45.515894473,44.634864760
6.866666667,1.985438024,-0.075076431,-0.035697673,0.569585435,-0.000981565,0.006244584,1.977598724,-0.075625842,-0.036350179,0.568164204,-0.000975018,0.006212239,90.562032127,0.230902536,45.725059403,44.836972724
6.900000000,2.004457491,-0.075786733,-0.035488366,0.572374985,-0.001000415,0.006310953,1.996571213,-0.076346659,-0.036141988,0.570958114,-0.000993853,0.006278636,90.971794969,0.232736534,45.933467742,45.038327227
6.933333333,2.023569868,-0.076496946,-0.035276846,0.575155862,-0.001019374,0.006377340,2.015636754,-0.077067485,-0.035931583,0.573743425,-0.001012795,0.006345046,91.380027645,0.234569932,46.141109845,45.238917800
6.966666667,2.042774865,-0.077206984,-0.035063113,0.577927926,-0.001038442,0.006443753,2.034795060,-0.077788231,-0.035718965,0.576519995,-0.001031845,0.006411477,91.786710202,0.236402942,46.347976144,45.438734059
7.000000000,2.062072190,-0.077916757,-0.034847166,0.580691035,-0.001057619,0.006510199,2.054045841,-0.078508809,-0.035504131,0.579287681,-0.001051004,0.006477939,92.191822845,0.238235777,46.554057147,45.637765698
