t,x,y,psi,u,v,r,tau_u,tau_r,T1_plan,T2_plan,jx,jy
5.633333333,1.349216259,-0.049483159,-0.041865582,0.461669251,-0.000353659,0.003715626,74.521869008,0.160492517,37.569573960,36.952295048,-0.002186596,0.001696589
5.666666667,1.364641267,-0.050140404,-0.041740469,0.464670285,-0.000368999,0.003788247,74.972779821,0.162518476,37.798925440,37.173854381,-0.002349635,0.001716251
5.700000000,1.380166240,-0.050800378,-0.041612941,0.467668634,-0.000384422,0.003860487,75.423009527,0.164534196,38.027916679,37.395092848,-0.002511760,0.001735813
5.733333333,1.395791089,-0.051463018,-0.041483012,0.470664117,-0.000399928,0.003932358,75.872532346,0.166540008,38.256535419,37.615996927,-0.002672971,0.001755275
5.766666667,1.411515715,-0.052128260,-0.041350693,0.473656556,-0.000415520,0.004003875,76.321322658,0.168536236,38.484769475,37.836553183,-0.002833266,0.001774636
5.800000000,1.427340019,-0.052796037,-0.041215995,0.476645770,-0.000431196,0.004075052,76.769354997,0.170523199,38.712606727,38.056748270,-0.002992646,0.001793897
5.833333333,1.443263892,-0.053466284,-0.041078931,0.479631584,-0.000446958,0.004145903,77.216604056,0.172501211,38.940035126,38.276568929,-0.003151111,0.001813058
5.866666667,1.459287221,-0.054138934,-0.040939510,0.482613820,-0.000462806,0.004216440,77.663044684,0.174470582,39.167042691,38.496001992,-0.003308661,0.001832118
5.900000000,1.475409884,-0.054813920,-0.040797743,0.485592304,-0.000478741,0.004286677,78.108651888,0.176431615,39.393617511,38.715034376,-0.003465297,0.001851079
5.933333333,1.491631759,-0.055491173,-0.040653639,0.488566861,-0.000494764,0.004356626,78.553400832,0.178384611,39.619747744,38.933653088,-0.003621017,0.001869939
5.966666667,1.507952712,-0.056170624,-0.040507208,0.491537319,-0.000510874,0.004426300,78.997266837,0.180329864,39.845421619,39.151845218,-0.003775822,0.001888699
6.000000000,1.524372607,-0.056852204,-0.040358460,0.494503504,-0.000527073,0.004495712,79.440225381,0.182267666,40.070627434,39.369597947,-0.003929713,0.001907358
6.033333333,1.540891301,-0.057535842,-0.040207401,0.497465246,-0.000543362,0.004564874,79.882252100,0.184198304,40.295353558,39.586898542,-0.004082688,0.001925918
6.066666667,1.557508646,-0.058221468,-0.040054042,0.500422375,-0.000559741,0.004633798,80.323322787,0.186122060,40.519588432,39.803734355,-0.004234749,0.001944377
6.100000000,1.574224488,-0.058909009,-0.039898388,0.503374722,-0.000576210,0.004702495,80.763413391,0.188039213,40.743320566,40.020092825,-0.004385895,0.001962736
6.133333333,1.591038668,-0.059598394,-0.039740449,0.506322118,-0.000592770,0.004770977,81.202500021,0.189950037,40.966538543,40.235961477,-0.004536125,0.001980994
6.166666667,1.607951019,-0.060289550,-0.039580230,0.509264397,-0.000609422,0.004839256,81.640558940,0.191854805,41.189231017,40.451327922,-0.004685441,0.001999153
6.200000000,1.624961372,-0.060982402,-0.039417738,0.512201392,-0.000626167,0.004907343,82.077566570,0.193753783,41.411386713,40.666179857,-0.004833842,0.002017211
6.233333333,1.642069549,-0.061676877,-0.039252980,0.515132940,-0.000643005,0.004975248,82.513499491,0.195647236,41.632994429,40.880505061,-0.004981328,0.002035169
6.266666667,1.659275370,-0.062372898,-0.039085961,0.518058875,-0.000659937,0.005042983,82.948334439,0.197535424,41.854043035,41.094291404,-0.005127899,0.002053027
6.300000000,1.676578647,-0.063070392,-0.038916687,0.520979035,-0.000676964,0.005110559,83.382048308,0.199418605,42.074521472,41.307526836,-0.005273555,0.002070784
6.333333333,1.693979187,-0.063769280,-0.038745162,0.523893259,-0.000694086,0.005177985,83.814618150,0.201297034,42.294418756,41.520199393,-0.005418296,0.002088441
6.366666667,1.711476793,-0.064469487,-0.038571393,0.526801385,-0.000711303,0.005245273,84.246021172,0.203170962,42.513723975,41.732297197,-0.005562122,0.002105998
6.400000000,1.729071261,-0.065170934,-0.038395383,0.529703254,-0.000728618,0.005312433,84.676234743,0.205040637,42.732426289,41.943808454,-0.005705033,0.002123455
6.433333333,1.746762382,-0.065873544,-0.038217136,0.532598707,-0.000746029,0.005379474,85.105236384,0.206906305,42.950514933,42.154721451,-0.005847029,0.002140812
6.466666667,1.764549942,-0.066577236,-0.038036656,0.535487587,-0.000763539,0.005446407,85.533003777,0.208768209,43.167979213,42.365024564,-0.005988110,0.002158068
6.500000000,1.782433723,-0.067281932,-0.037853947,0.538369736,-0.000781147,0.005513241,85.959514761,0.210626589,43.384808513,42.574706249,-0.006128277,0.002175224
6.533333333,1.800413500,-0.067987552,-0.037669012,0.541245000,-0.000798855,0.005579987,86.384747332,0.212481682,43.600992286,42.783755047,-0.006267528,0.002192280
6.566666667,1.818489043,-0.068694014,-0.037481853,0.544113223,-0.000816664,0.005646652,86.808679643,0.214333725,43.816520062,42.992159582,-0.006405864,0.002209236
6.600000000,1.836660118,-0.069401237,-0.037292473,0.546974253,-0.000834573,0.005713248,87.231290006,0.216182949,44.031381444,43.199908562,-0.006543286,0.002226091
6.633333333,1.854926484,-0.070109139,-0.037100874,0.549827936,-0.000852583,0.005779784,87.652556890,0.218029586,44.245566111,43.406990779,-0.006679792,0.002242846
6.666666667,1.873287898,-0.070817637,-0.036907058,0.552674122,-0.000870696,0.005846267,88.072458920,0.219873864,44.459063814,43.613395105,-0.006815384,0.002259501
6.700000000,1.891744109,-0.071526648,-0.036711027,0.555512659,-0.000888912,0.005912708,88.490974881,0.221716010,44.671864382,43.819110498,-0.006950061,0.002276056
6.733333333,1.910294862,-0.072236087,-0.036512781,0.558343399,-0.000907232,0.005979116,88.908083714,0.223556247,44.883957717,44.024125997,-0.007083822,0.002292510
6.766666667,1.928939897,-0.072945871,-0.036312323,0.561166194,-0.000925657,0.006045498,89.323764520,0.225394799,45.095333796,44.228430724,-0.007216669,0.002308864
6.800000000,1.947678950,-0.073655913,-0.036109652,0.563980895,-0.000944186,0.006111865,89.737996554,0.227231885,45.305982672,44.432013882,-0.007348601,0.002325118
6.833333333,1.966511750,-0.074366129,-0.035904769,0.566787358,-0.000962822,0.006178224,90.150759232,0.229067725,45.515894473,44.634864760,-0.007479618,0.002341272
6.866666667,1.985438024,-0.075076431,-0.035697673,0.569585435,-0.000981565,0.006244584,90.562032127,0.230902536,45.725059403,44.836972724,-0.007609720,0.002357325
6.900000000,2.004457491,-0.075786733,-0.035488366,0.572374985,-0.001000415,0.006310953,90.971794969,0.232736534,45.933467742,45.038327227,-0.007738906,0.002373279
6.933333333,2.023569868,-0.076496946,-0.035276846,0.575155862,-0.001019374,0.006377340,91.380027645,0.234569932,46.141109845,45.238917800,-0.007867178,0.002389132
6.966666667,2.042774865,-0.077206984,-0.035063113,0.577927926,-0.001038442,0.006443753,91.786710202,0.236402942,46.347976144,45.438734059,-0.007994536,0.002404884
7.000000000,2.062072190,-0.077916757,-0.034847166,0.580691035,-0.001057619,0.006510199,92.191822845,0.238235777,46.554057147,45.637765698,-0.008120978,0.002420537
7.033333333,2.081461542,-0.078626176,-0.034629002,0.583445050,-0.001076908,0.006576688,92.595345934,0.240068645,46.759343438,45.836002496,-0.008246505,0.002436089
7.066666667,2.100942619,-0.079335150,-0.034408622,0.586189830,-0.001096307,0.006643227,92.997259989,0.241901756,46.963825678,46.033434311,-0.008371117,0.002451541
7.100000000,2.120515114,-0.080043590,-0.034186023,0.588925239,-0.001115819,0.006709823,93.397545688,0.243735316,47.167494605,46.230051083,-0.008494814,0.002466893
7.133333333,2.140178715,-0.080751403,-0.033961203,0.591651140,-0.001135444,0.006776486,93.796183868,0.245569532,47.370341033,46.425842834,-0.008617597,0.002482145
7.166666667,2.159933103,-0.081458500,-0.033734159,0.594367396,-0.001155183,0.006843221,94.193155520,0.247404609,47.572355854,46.620799666,-0.008739464,0.002497296
7.200000000,2.179777958,-0.082164786,-0.033504890,0.597073873,-0.001175037,0.006910038,94.588441798,0.249240751,47.773530036,46.814911762,-0.008860416,0.002512347
7.233333333,2.199712954,-0.082870171,-0.033273392,0.599770437,-0.001195005,0.006976943,94.982024011,0.251078162,47.973854624,47.008169387,-0.008980454,0.002527298
7.266666667,2.219737761,-0.083574559,-0.033039662,0.602456955,-0.001215090,0.007043944,95.373883626,0.252917043,48.173320742,47.200562884,-0.009099576,0.002542148
7.300000000,2.239852043,-0.084277858,-0.032803697,0.605133296,-0.001235292,0.007111049,95.764002271,0.254757596,48.371919590,47.392082681,-0.009217784,0.002556899
7.333333333,2.260055462,-0.084979973,-0.032565493,0.607799329,-0.001255612,0.007178264,96.152361728,0.256600023,48.569642447,47.582719281,-0.009335077,0.002571549
7.366666667,2.280347674,-0.085680808,-0.032325047,0.610454925,-0.001276051,0.007245598,96.538943942,0.258444523,48.766480669,47.772463273,-0.009451454,0.002586099
7.400000000,2.300728331,-0.086380269,-0.032082354,0.613099954,-0.001296609,0.007313057,96.923731011,0.260291295,48.962425689,47.961305323,-0.009566917,0.002600549
7.433333333,2.321197080,-0.087078260,-0.031837411,0.615734291,-0.001317287,0.007380649,97.306705196,0.262140539,49.157469019,48.149236177,-0.009681465,0.002614898
7.466666667,2.341753566,-0.087774683,-0.031590212,0.618357807,-0.001338086,0.007448381,97.687848914,0.263992452,49.351602250,48.336246664,-0.009795098,0.002629147
7.500000000,2.362397428,-0.088469442,-0.031340752,0.620970377,-0.001359007,0.007516259,98.067144740,0.265847234,49.544817050,48.522327690,-0.009907816,0.002643296
7.533333333,2.383128300,-0.089162440,-0.031089028,0.623571878,-0.001380051,0.007584292,98.444575408,0.267705080,49.737105165,48.707470242,-0.010019619,0.002657345
7.566666667,2.403945814,-0.089853577,-0.030835033,0.626162185,-0.001401218,0.007652485,98.820123810,0.269566188,49.928458421,48.891665389,-0.010130507,0.002671293
7.600000000,2.424849597,-0.090542755,-0.030578762,0.628741177,-0.001422510,0.007720847,99.193772998,0.271430756,50.118868722,49.074904276,-0.010240480,0.002685142
7.633333333,2.445839271,-0.091229875,-0.030320210,0.631308733,-0.001443926,0.007789383,99.565506181,0.273298979,50.308328050,49.257178130,-0.010349538,0.002698890
7.666666667,2.466914456,-0.091914838,-0.030059370,0.633864731,-0.001465469,0.007858101,99.935306726,0.275171054,50.496828467,49.438478259,-0.010457681,0.002712537
7.700000000,2.488074765,-0.092597543,-0.029796236,0.636409054,-0.001487139,0.007927007,100.303158161,0.277047177,50.684362113,49.618796047,-0.010564909,0.002726085
7.733333333,2.509319809,-0.093277889,-0.029530802,0.638941582,-0.001508937,0.007996109,100.669044169,0.278927544,50.870921208,49.798122961,-0.010671223,0.002739532
7.766666667,2.530649196,-0.093955775,-0.029263061,0.641462199,-0.001530863,0.008065413,101.032948596,0.280812351,51.056498051,49.976450545,-0.010776621,0.002752879
7.800000000,2.552062528,-0.094631100,-0.028993007,0.643970789,-0.001552919,0.008134926,101.394855442,0.282701794,51.241085018,50.153770424,-0.010881105,0.002766126
7.833333333,2.573559404,-0.095303761,-0.028720632,0.646467236,-0.001575105,0.008204654,101.754748870,0.284596070,51.424674569,50.330074301,-0.010984673,0.002779273
7.866666667,2.595139419,-0.095973655,-0.028445929,0.648951427,-0.001597422,0.008274604,102.112613199,0.286495373,51.607259240,50.505353960,-0.011087327,0.002792319
7.900000000,2.616802164,-0.096640681,-0.028168890,0.651423250,-0.001619871,0.008344784,102.468432908,0.288399900,51.788831647,50.679601261,-0.011189065,0.002805265
7.933333333,2.638547227,-0.097304732,-0.027889508,0.653882591,-0.001642453,0.008415198,102.822192634,0.290309849,51.969384487,50.852808147,-0.011289889,0.002818111
7.966666667,2.660374192,-0.097965707,-0.027607775,0.656329340,-0.001665169,0.008485855,103.173877174,0.292225414,52.148910537,51.024966637,-0.011389797,0.002830857
8.000000000,2.682282638,-0.098623499,-0.027323683,0.658763388,-0.001688020,0.008556760,103.523471482,0.294146794,52.327402652,51.196068830,-0.011488791,0.002843502
8.033333333,2.704272141,-0.099278004,-0.027037222,0.661184625,-0.001711006,0.008627920,103.870960674,0.296074184,52.504853769,51.366106905,-0.011586870,0.002856047
8.066666667,2.726342276,-0.099929117,-0.026748386,0.663592945,-0.001734128,0.008699342,104.216330022,0.298007784,52.681256903,51.535073119,-0.011684034,0.002868492
8.100000000,2.748492610,-0.100576731,-0.026457164,0.665988240,-0.001757388,0.008771032,104.559564959,0.299947790,52.856605153,51.702959806,-0.011780283,0.002880837
8.133333333,2.770722709,-0.101220740,-0.026163548,0.668370405,-0.001780786,0.008842996,104.900651076,0.301894401,53.030891695,51.869759381,-0.011875617,0.002893082
8.166666667,2.793032135,-0.101861037,-0.025867528,0.670739335,-0.001804323,0.008915242,105.239574124,0.303847816,53.204109786,52.035464338,-0.011970036,0.002905226
8.200000000,2.815420446,-0.102497514,-0.025569095,0.673094928,-0.001828000,0.008987774,105.576320012,0.305808234,53.376252764,52.200067248,-0.012063540,0.002917270
8.233333333,2.837887197,-0.103130065,-0.025268240,0.675437079,-0.001851818,0.009060601,105.910874811,0.307775855,53.547314049,52.363560761,-0.012156129,0.002929213
8.266666667,2.860431941,-0.103758579,-0.024964952,0.677765689,-0.001875777,0.009133728,106.243224747,0.309750879,53.717287140,52.525937606,-0.012247803,0.002941057
8.300000000,2.883054224,-0.104382950,-0.024659221,0.680080656,-0.001899879,0.009207162,106.573356208,0.311733507,53.886165618,52.687190591,-0.012338562,0.002952800
8.333333333,2.905753592,-0.105003067,-0.024351037,0.682381882,-0.001924125,0.009280909,106.901255743,0.313723941,54.053943143,52.847312600,-0.012428406,0.002964443
8.366666667,2.928529586,-0.105618821,-0.024040390,0.684669268,-0.001948515,0.009354975,107.226910056,0.315722384,54.220613459,53.006296597,-0.012517336,0.002975986
8.400000000,2.951381743,-0.106230102,-0.023727268,0.686942717,-0.001973051,0.009429367,107.550306015,0.317729038,54.386170389,53.164135626,-0.012605350,0.002987429
8.433333333,2.974309600,-0.106836800,-0.023411661,0.689202133,-0.001997733,0.009504092,107.871430644,0.319744108,54.550607838,53.320822806,-0.012692450,0.002998771
8.466666667,2.997312686,-0.107438804,-0.023093558,0.691447421,-0.002022562,0.009579155,108.190271128,0.321767798,54.713919792,53.476351336,-0.012778634,0.003010013
8.500000000,3.020390532,-0.108036002,-0.022772946,0.693678486,-0.002047539,0.009654563,108.506814813,0.323800315,54.876100319,53.630714494,-0.012863904,0.003021155
8.533333333,3.043542661,-0.108628283,-0.022449815,0.695895236,-0.002072665,0.009730322,108.821049203,0.325841863,55.037143569,53.783905633,-0.012948258,0.003032197
8.566666667,3.066768595,-0.109215535,-0.022124153,0.698097579,-0.002097941,0.009806440,109.132961961,0.327892652,55.197043773,53.935918188,-0.013031698,0.003043138
8.600000000,3.090067855,-0.109797644,-0.021795948,0.700285423,-0.002123368,0.009882921,109.442540913,0.329952889,55.355795243,54.086745670,-0.013114223,0.003053979
8.633333333,3.113439954,-0.110374500,-0.021465186,0.702458680,-0.002148947,0.009959773,109.749774041,0.332022784,55.513392374,54.236381667,-0.013195832,0.003064720
8.666666667,3.136884407,-0.110945987,-0.021131857,0.704617260,-0.002174679,0.010037001,110.054649489,0.334102547,55.669829642,54.384819847,-0.013276527,0.003075361
8.700000000,3.160400723,-0.111511992,-0.020795947,0.706761075,-0.002200565,0.010114613,110.357155562,0.336192389,55.825101606,54.532053955,-0.013356307,0.003085901
8.733333333,3.183988409,-0.112072402,-0.020457444,0.708890040,-0.002226605,0.010192614,110.657280722,0.338292524,55.979202907,54.678077814,-0.013435172,0.003096341
8.766666667,3.207646968,-0.112627101,-0.020116334,0.711004067,-0.002252800,0.010271012,110.955013593,0.340403165,56.132128268,54.822885325,-0.013513122,0.003106681
8.800000000,3.231375902,-0.113175975,-0.019772603,0.713103073,-0.002279153,0.010349812,111.250342960,0.342524527,56.283872494,54.966470466,-0.013590157,0.003116921
8.833333333,3.255174708,-0.113718909,-0.019426240,0.715186974,-0.002305662,0.010429020,111.543257766,0.344656826,56.434430472,55.108827294,-0.013666277,0.003127061
8.866666667,3.279042882,-0.114255786,-0.019077229,0.717255687,-0.002332331,0.010508644,111.833747116,0.346800280,56.583797173,55.249949943,-0.013741482,0.003137100
8.900000000,3.302979917,-0.114786492,-0.018725556,0.719309132,-0.002359158,0.010588689,112.121800274,0.348955106,56.731967649,55.389832625,-0.013815772,0.003147039
8.933333333,3.326985302,-0.115310909,-0.018371209,0.721347228,-0.002386147,0.010669163,112.407406665,0.351121526,56.878937037,55.528469629,-0.013889148,0.003156878
8.966666667,3.351058524,-0.115828921,-0.018014171,0.723369894,-0.002413296,0.010750071,112.690555876,0.353299760,57.024700553,55.665855323,-0.013961608,0.003166616
9.000000000,3.375199067,-0.116340410,-0.017654430,0.725377055,-0.002440608,0.010831419,112.971237651,0.355490031,57.169253500,55.801984151,-0.014033153,0.003176254
9.033333333,3.399406412,-0.116845260,-0.017291969,0.727368631,-0.002468083,0.010913216,113.249441898,0.357692562,57.312591261,55.936850637,-0.014103784,0.003185792
9.066666667,3.423680040,-0.117343352,-0.016926774,0.729344547,-0.002495722,0.010995466,113.525158682,0.359907580,57.454709303,56.070449379,-0.014173499,0.003195230
9.100000000,3.448019425,-0.117834569,-0.016558830,0.731304727,-0.002523527,0.011078177,113.798378234,0.362135311,57.595603177,56.202775056,-0.014242300,0.003204568
9.133333333,3.472424043,-0.118318791,-0.016188121,0.733249099,-0.002551497,0.011161354,114.069090939,0.364375984,57.735268516,56.333822423,-0.014310185,0.003213805
9.166666667,3.496893364,-0.118795901,-0.015814631,0.735177588,-0.002579635,0.011245006,114.337287350,0.366629829,57.873701038,56.463586312,-0.014377156,0.003222942
