t,tau_u_applied,tau_r_applied,T1_applied,T2_applied
3.500000000,7.625547041,0.018218575,3.847809241,3.777737800
3.533333333,7.699568335,0.018458135,3.885280582,3.814287753
3.566666667,7.773863199,0.018697575,3.922888474,3.850974725
3.600000000,7.848429257,0.018936902,3.960631748,3.887797509
3.633333333,7.923264087,0.019176125,3.998509207,3.924754880
3.666666667,7.998365223,0.019415250,4.036519632,3.961845591
3.700000000,8.073730156,0.019654284,4.074661778,3.999068378
3.733333333,8.149356331,0.019893230,4.112934378,4.036421953
3.766666667,8.225241148,0.020132094,4.151336140,4.073905008
3.800000000,8.301381962,0.020370880,4.189865750,4.111516212
3.833333333,8.377776083,0.020609590,4.228521869,4.149254214
3.866666667,8.454420773,0.020848228,4.267303133,4.187117640
3.900000000,8.531313251,0.021086798,4.306208159,4.225105092
3.933333333,8.608450688,0.021325301,4.345235537,4.263215151
3.966666667,8.685830209,0.021563740,4.384383835,4.301446374
4.000000000,8.763448892,0.021802126,4.423651611,4.339797281
4.033333333,8.841303771,0.022040568,4.463037594,4.378266177
4.066666667,8.919391829,0.022279102,4.502540341,4.416851488
4.100000000,8.997710007,0.022517724,4.542158318,4.455551689
4.133333333,9.076255196,0.022756431,4.581889965,4.494365231
4.166666667,9.155024242,0.022995221,4.621733700,4.533290542
4.200000000,9.234013942,0.023234093,4.661687920,4.572326023
4.233333333,9.313221049,0.023473046,4.701750997,4.611470052
4.266666667,9.392642268,0.023712078,4.741921284,4.650720984
4.300000000,9.472274256,0.023951189,4.782197107,4.690077149
4.333333333,9.552113625,0.024190380,4.822576773,4.729536852
4.366666667,9.632156939,0.024429650,4.863058566,4.769098373
4.400000000,9.712400717,0.024669002,4.903640746,4.808759971
4.433333333,9.792841431,0.024908435,4.944321553,4.848519878
4.466666667,9.873475506,0.025147953,4.985099202,4.888376304
4.500000000,9.954299320,0.025387558,5.025971887,4.928327433
4.533333333,10.035309208,0.025627252,5.066937781,4.968371427
4.566666667,10.116501456,0.025867039,5.107995034,5.008506423
4.600000000,10.197872307,0.026106922,5.149141772,5.048730535
4.633333333,10.279417956,0.026346895,5.190376083,5.089041873
4.666666667,10.361134554,0.026586915,5.231695960,5.129438593
4.700000000,10.443018206,0.026827008,5.273099503,5.169918704
4.733333333,10.525064975,0.027067238,5.314584869,5.210480107
4.766666667,10.607270876,0.027307611,5.356150075,5.251120801
4.800000000,10.689631882,0.027548126,5.397793105,5.291838776
4.833333333,10.772143920,0.027788783,5.439511928,5.332631992
4.866666667,10.854802876,0.028029587,5.481304490,5.373498386
4.900000000,10.937604590,0.028270542,5.523168722,5.414435867
4.933333333,11.020544860,0.028511654,5.565102535,5.455442326
4.966666667,11.103619443,0.028752930,5.607103817,5.496515626
5.000000000,11.186824051,0.028994376,5.649170441,5.537653610
5.033333333,11.270154354,0.029236001,5.691300256,5.578854098
5.066666667,11.353605983,0.029477812,5.733491093,5.620114891
5.100000000,11.437174526,0.029719819,5.775740762,5.661433764
5.133333333,11.520855530,0.029962031,5.818047055,5.702808475
5.166666667,11.604644503,0.030204456,5.860407744,5.744236759
5.200000000,11.688536911,0.030447105,5.902820579,5.785716331
5.233333333,11.772528181,0.030689986,5.945283295,5.827244886
5.266666667,11.856613704,0.030933112,5.987793606,5.868820098
5.300000000,11.940788827,0.031176492,6.030349205,5.910439622
5.333333333,12.025048863,0.031420136,6.072947770,5.952101093
5.366666667,12.109389086,0.031664056,6.115586959,5.993802127
5.400000000,12.193804733,0.031908263,6.158264412,6.035540321
5.433333333,12.278291004,0.032152769,6.200977751,6.077313253
5.466666667,12.362843063,0.032397585,6.243724580,6.119118483
5.500000000,12.447456038,0.032642723,6.286502487,6.160953551
5.533333333,12.532125023,0.032888196,6.329309042,6.202815981
5.566666667,12.616845076,0.033134015,6.372141798,6.244703278
5.600000000,12.701611222,0.033380193,6.414998291,6.286612931
5.633333333,12.786418452,0.033626744,6.457876041,6.328542411
5.666666667,12.871261725,0.033873679,6.500772553,6.370489172
5.700000000,12.956135966,0.034121013,6.543685315,6.412450651
5.733333333,13.041036070,0.034368758,6.586611800,6.454424270
5.766666667,13.125956900,0.034616928,6.629549465,6.496407435
5.800000000,13.210893289,0.034865537,6.672495754,6.538397535
5.833333333,13.295840039,0.035114599,6.715448095,6.580391945
5.866666667,13.380791924,0.035364128,6.758403900,6.622388024
5.900000000,13.465743689,0.035614138,6.801360572,6.664383117
5.933333333,13.550690051,0.035864644,6.844315495,6.706374556
5.966666667,13.635625698,0.036115661,6.887266043,6.748359655
6.000000000,13.720545293,0.036367203,6.930209575,6.790335718
6.033333333,13.805443473,0.036619285,6.973143439,6.832300035
6.066666667,13.890314849,0.036871923,7.016064969,6.874249880
6.100000000,13.975154008,0.037125132,7.058971489,6.916182519
6.133333333,14.059955511,0.037378928,7.101860309,6.958095202
6.166666667,14.144713897,0.037633326,7.144728729,6.999985168
6.200000000,14.229423682,0.037888342,7.187574038,7.041849644
6.233333333,14.314079361,0.038143993,7.230393514,7.083685848
6.266666667,14.398675406,0.038400295,7.273184423,7.125490983
6.300000000,14.483206269,0.038657263,7.315944025,7.167262244
6.333333333,14.567666383,0.038914915,7.358669567,7.208996816
6.366666667,14.652050160,0.039173268,7.401358288,7.250691872
6.400000000,14.736351994,0.039432338,7.444007417,7.292344577
6.433333333,14.820566263,0.039692143,7.486614176,7.333952087
6.466666667,14.904687327,0.039952700,7.529175778,7.375511549
6.500000000,14.988709527,0.040214026,7.571689428,7.417020099
6.533333333,15.072627193,0.040476139,7.614152325,7.458474868
6.566666667,15.156434638,0.040739057,7.656561658,7.499872979
6.600000000,15.240126159,0.041002797,7.698914613,7.541211546
6.633333333,15.323696043,0.041267379,7.741208365,7.582487677
6.666666667,15.407138562,0.041532820,7.783440089,7.623698474
6.700000000,15.490447979,0.041799139,7.825606949,7.664841030
6.733333333,15.573618542,0.042066354,7.867706106,7.705912436
6.766666667,15.656644492,0.042334485,7.909734718,7.746909774
6.800000000,15.739520058,0.042603551,7.951689935,7.787830123
6.833333333,15.822239463,0.042873570,7.993568905,7.828670558
6.866666667,15.904796920,0.043144563,8.035368773,7.869428146
6.900000000,15.987186634,0.043416549,8.077086680,7.910099954
6.933333333,16.069402807,0.043689547,8.118719763,7.950683044
6.966666667,16.151439631,0.043963578,8.160265157,7.991174473
7.000000000,16.233291296,0.044238662,8.201719997,8.031571299
7.033333333,16.314951988,0.044514819,8.243081415,8.071870573
7.066666667,16.396415887,0.044792070,8.284346540,8.112069347
7.100000000,16.477677174,0.045070436,8.325512502,8.152164672
7.133333333,16.558730026,0.045349937,8.366576430,8.192153595
7.166666667,16.639568619,0.045630595,8.407535454,8.232033165
7.200000000,16.720187130,0.045912432,8.448386703,8.271800427
7.233333333,16.800579736,0.046195468,8.489127307,8.311452429
7.266666667,16.880740615,0.046479726,8.529754396,8.350986219
7.300000000,16.960663948,0.046765227,8.570265104,8.390398844
7.333333333,17.040343919,0.047051995,8.610656565,8.429687354
7.366666667,17.119774714,0.047340050,8.650925916,8.468848799
7.400000000,17.198950527,0.047629417,8.691070296,8.507880231
7.433333333,17.277865555,0.047920117,8.731086849,8.546778706
7.466666667,17.356514000,0.048212174,8.770972720,8.585541280
7.500000000,17.434890075,0.048505612,8.810725060,8.624165015
7.533333333,17.512987996,0.048800453,8.850341023,8.662646973
7.566666667,17.590801992,0.049096722,8.889817768,8.700984223
7.600000000,17.668326298,0.049394442,8.929152460,8.739173838
7.633333333,17.745555161,0.049693638,8.968342269,8.777212892
7.666666667,17.822482839,0.049994334,9.007384370,8.815098469
7.700000000,17.899103600,0.050296555,9.046275945,8.852827655
7.733333333,17.975411727,0.050600326,9.085014183,8.890397543
7.766666667,18.051401514,0.050905673,9.123596281,8.927805233
7.800000000,18.127067271,0.051212619,9.162019442,8.965047829
7.833333333,18.202403321,0.051521193,9.200280877,9.002122444
7.866666667,18.277404005,0.051831418,9.238377806,9.039026199
7.900000000,18.352063679,0.052143322,9.276307458,9.075756221
7.933333333,18.426376716,0.052456930,9.314067071,9.112309646
7.966666667,18.500337509,0.052772271,9.351653891,9.148683618
8.000000000,18.573940467,0.053089370,9.389065176,9.184875291
8.033333333,18.647180021,0.053408255,9.426298193,9.220881827
8.066666667,18.720050621,0.053728954,9.463350221,9.256700399
8.100000000,18.792546738,0.054051494,9.500218549,9.292328189
8.133333333,18.864662867,0.054375903,9.536900478,9.327762389
8.166666667,18.936393524,0.054702210,9.573393320,9.363000204
8.200000000,19.007733248,0.055030444,9.609694401,9.398038847
8.233333333,19.078676604,0.055360633,9.645801058,9.432875546
8.266666667,19.149218180,0.055692807,9.681710642,9.467507538
8.300000000,19.219352591,0.056026995,9.717420517,9.501932074
8.333333333,19.289074479,0.056363227,9.752928062,9.536146418
8.366666667,19.358378513,0.056701534,9.788230668,9.570147845
8.400000000,19.427259388,0.057041945,9.823325742,9.603933646
8.433333333,19.495711830,0.057384491,9.858210706,9.637501124
8.466666667,19.563730595,0.057729204,9.892882998,9.670847597
8.500000000,19.631310467,0.058076115,9.927340070,9.703970397
8.533333333,19.698446263,0.058425256,9.961579392,9.736866871
8.566666667,19.765132830,0.058776657,9.995598448,9.769534381
8.600000000,19.831365049,0.059130353,10.029394742,9.801970306
8.633333333,19.897137833,0.059486376,10.062965793,9.834172040
8.666666667,19.962446131,0.059844758,10.096309138,9.866136993
8.700000000,20.027284923,0.060205532,10.129422332,9.897862592
8.733333333,20.091649228,0.060568734,10.162302948,9.929346280
8.766666667,20.155534099,0.060934396,10.194948580,9.960585520
8.800000000,20.218934627,0.061302552,10.227356837,9.991577790
8.833333333,20.281845938,0.061673239,10.259525351,10.022320587
8.866666667,20.344263199,0.062046490,10.291451772,10.052811427
8.900000000,20.406181615,0.062422340,10.323133770,10.083047845
8.933333333,20.467596430,0.062800827,10.354569037,10.113027393
8.966666667,20.528502928,0.063181986,10.385755283,10.142747645
9.000000000,20.588896435,0.063565853,10.416690242,10.172206193
9.033333333,20.648772318,0.063952465,10.447371669,10.201400649
9.066666667,20.708125986,0.064341860,10.477797338,10.230328647
9.100000000,20.766952890,0.064734074,10.507965050,10.258987841
9.133333333,20.825248528,0.065129147,10.537872623,10.287375904
9.166666667,20.883008438,0.065527116,10.567517903,10.315490534
9.200000000,20.940228205,0.065928020,10.596898756,10.343329449
9.233333333,20.996903459,0.066331898,10.626013072,10.370890387
9.266666667,21.053029878,0.066738790,10.654858765,10.398171112
9.300000000,21.108603183,0.067148735,10.683433775,10.425169408
9.333333333,21.163619145,0.067561775,10.711736062,10.451883083
9.366666667,21.218073584,0.067977949,10.739763616,10.478309968
9.400000000,21.271962366,0.068397298,10.767514449,10.504447918
9.433333333,21.325281407,0.068819865,10.794986598,10.530294810
9.466666667,21.378026675,0.069245691,10.822178127,10.555848548
9.500000000,21.430194184,0.069674818,10.849087126,10.581107058
9.533333333,21.481780004,0.070107289,10.875711712,10.606068292
9.566666667,21.532780253,0.070543148,10.902050026,10.630730227
9.600000000,21.583191104,0.070982438,10.928100239,10.655090864
9.633333333,21.633008779,0.071425202,10.953860547,10.679148232
9.666666667,21.682229557,0.071871486,10.979329174,10.702900383
9.700000000,21.730849770,0.072321334,11.004504373,10.726345396
9.733333333,21.778865802,0.072774792,11.029384423,10.749481379
9.766666667,21.826274096,0.073231904,11.053967633,10.772306463
9.800000000,21.873071147,0.073692719,11.078252340,10.794818807
9.833333333,21.919253508,0.074157281,11.102236909,10.817016598
9.866666667,21.964817788,0.074625638,11.125919737,10.838898051
9.900000000,22.009760653,0.075097838,11.149299246,10.860461407
9.933333333,22.054078827,0.075573929,11.172373892,10.881704935
9.966666667,22.097769091,0.076053958,11.195142158,10.902626933
10.000000000,22.140828287,0.076537976,11.217602559,10.923225729
10.033333333,22.183253314,0.077026030,11.239753638,10.943499676
10.066666667,22.225041131,0.077518172,11.261593973,10.963447158
10.100000000,22.266188758,0.078014451,11.283122168,10.983066589
10.133333333,22.306693274,0.078514917,11.304336862,11.002356412
10.166666667,22.346551820,0.079019623,11.325236723,11.021315097
10.200000000,22.385761599,0.079528619,11.345820452,11.039941147
10.233333333,22.424319875,0.080041959,11.366086781,11.058233094
10.266666667,22.462223974,0.080559693,11.386034474,11.076189500
10.300000000,22.499471286,0.081081877,11.405662329,11.093808958
10.333333333,22.536059265,0.081608562,11.424969174,11.111090090
10.366666667,22.571985425,0.082139803,11.443953872,11.128031553
10.400000000,22.607247348,0.082675655,11.462615318,11.144632030
10.433333333,22.641842678,0.083216172,11.480952440,11.160890238
10.466666667,22.675769125,0.083761411,11.498964199,11.176804927
10.500000000,22.709024465,0.084311426,11.516649590,11.192374875
10.533333333,22.741606538,0.084866275,11.534007643,11.207598894
10.566666667,22.773513250,0.085426014,11.551037420,11.222475830
10.600000000,22.804742575,0.085990700,11.567738018,11.237004556
10.633333333,22.835292552,0.086560392,11.584108569,11.251183983
10.666666667,22.865161289,0.087135148,11.600148237,11.265013052
10.700000000,22.894346960,0.087715027,11.615856224,11.278490736
10.733333333,22.922847807,0.088300088,11.631231765,11.291616042
10.766666667,22.950662141,0.088890391,11.646274129,11.304388011
10.800000000,22.977788339,0.089485996,11.660982623,11.316805716
10.833333333,23.004224851,0.090086964,11.675356587,11.328868264
10.866666667,23.029970192,0.090693356,11.689395397,11.340574795
10.900000000,23.055022948,0.091305235,11.703098464,11.351924484
10.933333333,23.079381775,0.091922662,11.716465238,11.362916538
10.966666667,23.103045399,0.092545700,11.729495200,11.373550199
11.000000000,23.126012614,0.093174413,11.742187870,11.383824744
11.033333333,23.148282288,0.093808863,11.754542804,11.393739484
11.066666667,23.169853358,0.094449116,11.766559595,11.403293763
11.100000000,23.190724830,0.095095236,11.778237869,11.412486961
11.133333333,23.210895786,0.095747288,11.789577293,11.421318493
11.166666667,23.230365374,0.096405338,11.800577567,11.429787807
11.200000000,23.249132818,0.097069451,11.811238431,11.437894387
11.233333333,23.267197411,0.097739695,11.821559658,11.445637753
11.266666667,23.284558520,0.098416136,11.831541061,11.453017459
11.300000000,23.301215584,0.099098843,11.841182490,11.460033095
11.333333333,23.317168115,0.099787882,11.850483829,11.466684285
11.366666667,23.332415694,0.100483322,11.859445004,11.472970690
11.400000000,23.346957981,0.101185232,11.868065975,11.478892006
11.433333333,23.360794704,0.101893682,11.876346739,11.484447964
11.466666667,23.373925666,0.102608740,11.884287333,11.489638333
11.500000000,23.386350744,0.103330478,11.891887830,11.494462914
11.533333333,23.398069888,0.104058966,11.899148340,11.498921548
11.566666667,23.409083121,0.104794274,11.906069011,11.503014110
11.600000000,23.419390542,0.105536475,11.912650031,11.506740511
11.633333333,23.428992320,0.106285640,11.918891621,11.510100698
11.666666667,23.437888701,0.107041841,11.924794045,11.513094656
11.700000000,23.446080005,0.107805152,11.930357601,11.515722403
11.733333333,23.453566625,0.108575644,11.935582627,11.517983997
11.766666667,23.460349029,0.109353391,11.940469498,11.519879531
11.800000000,23.466427759,0.110138468,11.945018626,11.521409133
11.833333333,23.471803433,0.110930948,11.949230462,11.522572970
11.866666667,23.476476740,0.111730906,11.953105496,11.523371244
11.900000000,23.480448448,0.112538416,11.956644255,11.523804193
11.933333333,23.483719396,0.113353554,11.959847301,11.523872095
11.966666667,23.486290500,0.114176395,11.962715240,11.523575260
12.000000000,23.488162749,0.115007015,11.965248710,11.522914039
12.033333333,23.489337208,0.115845489,11.967448391,11.521888817
12.066666667,23.489815016,0.116691895,11.969314999,11.520500017
12.100000000,23.489597386,0.117546309,11.970849288,11.518748098
12.133333333,23.488685609,0.118408808,11.972052050,11.516633559
12.166666667,23.487081046,0.119279468,11.972924115,11.514156931
12.200000000,23.484785136,0.120158367,11.973466351,11.511318785
12.233333333,23.481799392,0.121045583,11.973679663,11.508119729
12.266666667,23.478125401,0.121941193,11.973564994,11.504560407
12.300000000,23.473764825,0.122845274,11.973123325,11.500641500
12.333333333,23.468719401,0.123757906,11.972355674,11.496363727
12.366666667,23.462990939,0.124679166,11.971263096,11.491727843
12.400000000,23.456581326,0.125609132,11.969846686,11.486734640
12.433333333,23.449492520,0.126547883,11.968107573,11.481384947
12.466666667,23.441726556,0.127495496,11.966046925,11.475679631
12.500000000,23.433285542,0.128452051,11.963665947,11.469619595
12.533333333,23.424171661,0.129417626,11.960965881,11.463205780
12.566666667,23.414387168,0.130392299,11.957948006,11.456439162
12.600000000,23.403934394,0.131376149,11.954613638,11.449320757
12.633333333,23.392815743,0.132369254,11.950964129,11.441851615
12.666666667,23.381033692,0.133371691,11.947000868,11.434032824
12.700000000,23.368590792,0.134383541,11.942725282,11.425865510
12.733333333,23.355489667,0.135404879,11.938138832,11.417350835
12.766666667,23.341733014,0.136435785,11.933243017,11.408489998
12.800000000,23.327323605,0.137476335,11.928039370,11.399284235
12.833333333,23.312264282,0.138526608,11.922529464,11.389734818
12.866666667,23.296557961,0.139586680,11.916714903,11.379843058
12.900000000,23.280207630,0.140656627,11.910597329,11.369610301
12.933333333,23.263216350,0.141736528,11.904178421,11.359037929
12.966666667,23.245587254,0.142826457,11.897459890,11.348127364
13.000000000,23.227323547,0.143926490,11.890443484,11.336880062
13.033333333,23.208428503,0.145036702,11.883130986,11.325297517
13.066666667,23.188905472,0.146157169,11.875524214,11.313381258
13.100000000,23.168757872,0.147287963,11.867625019,11.301132853
13.133333333,23.147989193,0.148429160,11.859435288,11.288553905
13.166666667,23.126602995,0.149580831,11.850956941,11.275646054
13.200000000,23.104602909,0.150743049,11.842191932,11.262410976
13.233333333,23.081992636,0.151915885,11.833142251,11.248850385
13.266666667,23.058775948,0.153099410,11.823809917,11.234966031
13.300000000,23.034956685,0.154293695,11.814196986,11.220759699
13.333333333,23.010538757,0.155498807,11.804305546,11.206233211
13.366666667,22.985526144,0.156714816,11.794137717,11.191388427
13.400000000,22.959922893,0.157941787,11.783695652,11.176227241
13.433333333,22.933733121,0.159179788,11.772981536,11.160751584
13.466666667,22.906961012,0.160428882,11.761997587,11.144963425
13.500000000,22.879610819,0.161689134,11.750746052,11.128864767
13.533333333,22.851686861,0.162960606,11.739229211,11.112457650
13.566666667,22.823193527,0.164243359,11.727449377,11.095744150
13.600000000,22.794135269,0.165537453,11.715408891,11.078726378
13.633333333,22.764516608,0.166842946,11.703110124,11.061406484
13.666666667,22.734342131,0.168159896,11.690555480,11.043786651
13.700000000,22.703616490,0.169488356,11.677747391,11.025869100
13.733333333,22.672344403,0.170828380,11.664688318,11.007656086
13.766666667,22.640530653,0.172180021,11.651380752,10.989149901
13.800000000,22.608180086,0.173543328,11.637827213,10.970352873
13.833333333,22.575297615,0.174918350,11.624030249,10.951267366
13.866666667,22.541888215,0.176305131,11.609992436,10.931895779
13.900000000,22.507956924,0.177703716,11.595716377,10.912240547
13.933333333,22.473508845,0.179114147,11.581204705,10.892304140
13.966666667,22.438549143,0.180536462,11.566460076,10.872089067
14.000000000,22.403083043,0.181970700,11.551485175,10.851597868
14.033333333,22.367115835,0.183416894,11.536282713,10.830833121
14.066666667,22.330652867,0.184875077,11.520855427,10.809797440
14.100000000,22.293699552,0.186345277,11.505206078,10.788493474
14.133333333,22.256261359,0.187827521,11.489337451,10.766923908
14.166666667,22.218343820,0.189321834,11.473252359,10.745091461
14.200000000,22.179952526,0.190828234,11.456953636,10.722998889
14.233333333,22.141093124,0.192346741,11.440444141,10.700648984
14.266666667,22.101771325,0.193877367,11.423726754,10.678044571
14.300000000,22.061992893,0.195420125,11.406804379,10.655188513
14.333333333,22.021763652,0.196975021,11.389679943,10.632083709
14.366666667,21.981089483,0.198542059,11.372356394,10.608733089
14.400000000,21.939976323,0.200121239,11.354836698,10.585139624
14.433333333,21.898430165,0.201712558,11.337123847,10.561306317
14.466666667,21.856457057,0.203316007,11.319220849,10.537236208
14.500000000,21.814063105,0.204931574,11.301130733,10.512932371
14.533333333,21.771254464,0.206559243,11.282856547,10.488397918
14.566666667,21.728037349,0.208198994,11.264401356,10.463635993
14.600000000,21.684418023,0.209850801,11.245768245,10.438649778
14.633333333,21.640402805,0.211514634,11.226960314,10.413442491
14.666666667,21.595998066,0.213190458,11.207980683,10.388017383
14.700000000,21.551210205,0.214879042,11.188834030,10.362376175
14.733333333,21.506045412,0.216584316,11.169531005,10.336514407
14.766666667,21.460509457,0.218309570,11.150080825,10.310428631
14.800000000,21.414607865,0.220054224,11.130485133,10.284122732
14.833333333,21.368346144,0.221817125,11.110744466,10.257601679
14.866666667,21.321729805,0.223597496,11.090860088,10.230869717
14.900000000,21.274764359,0.225394827,11.070833770,10.203930589
14.933333333,21.227455321,0.227208789,11.050667639,10.176787682
14.966666667,21.179808210,0.229039182,11.030364069,10.149444140
15.000000000,21.131828542,0.230885895,11.009925608,10.121902934
15.033333333,21.083521839,0.232748883,10.989354926,10.094166914
15.066666667,21.034893623,0.234628141,10.968654774,10.066238849
15.100000000,20.985949416,0.236523694,10.947827966,10.038121450
15.133333333,20.936694742,0.238435592,10.926877355,10.009817387
15.166666667,20.887135125,0.240363895,10.905805821,9.981329303
15.200000000,20.837276088,0.242308675,10.884616265,9.952659823
15.233333333,20.787123157,0.244270010,10.863311598,9.923811559
15.266666667,20.736681855,0.246247983,10.841894741,9.894787114
15.300000000,20.685957705,0.248242679,10.820368620,9.865589085
15.333333333,20.634956230,0.250254185,10.798736163,9.836220067
15.366666667,20.583682950,0.252282588,10.777000298,9.806682652
15.400000000,20.532143386,0.254327976,10.755163955,9.776979431
15.433333333,20.480343055,0.256390437,10.733230060,9.747112995
15.466666667,20.428287474,0.258470056,10.711201538,9.717085937
15.500000000,20.375982157,0.260566921,10.689081311,9.686900846
15.533333333,20.323432615,0.262681116,10.666872299,9.656560316
15.566666667,20.270644356,0.264812724,10.644577416,9.626066940
15.600000000,20.217622887,0.266961828,10.622199574,9.595423313
15.633333333,20.164373710,0.269128509,10.599741680,9.564632030
15.666666667,20.110902324,0.271312847,10.577206636,9.533695688
15.700000000,20.057214225,0.273514918,10.554597340,9.502616885
15.733333333,20.003314903,0.275734800,10.531916682,9.471398221
15.766666667,19.949209847,0.277972566,10.509167551,9.440042296
15.800000000,19.894904539,0.280228289,10.486352825,9.408551714
15.833333333,19.840404458,0.282502039,10.463475381,9.376929077
15.866666667,19.785715076,0.284793884,10.440538085,9.345176991
15.900000000,19.730841863,0.287103892,10.417543800,9.313298063
15.933333333,19.675790281,0.289432124,10.394495379,9.281294901
15.966666667,19.620565787,0.291778644,10.371395671,9.249170116
16.000000000,19.565173834,0.294143511,10.348247515,9.216926319
16.033333333,19.509619867,0.296526781,10.325053742,9.184566124
16.066666667,19.453909325,0.298928508,10.301817178,9.152092147
16.100000000,19.398047642,0.301348744,10.278540637,9.119507006
16.133333333,19.342040245,0.303787538,10.255226926,9.086813319
16.166666667,19.285892553,0.306244935,10.231878843,9.054013709
16.200000000,19.229609978,0.308720978,10.208499178,9.021110800
16.233333333,19.173197927,0.311215708,10.185090709,8.988107218
16.266666667,19.116661797,0.313729160,10.161656206,8.955005591
16.300000000,19.060006979,0.316261368,10.138198428,8.921808552
16.333333333,19.003238856,0.318812362,10.114720123,8.888518733
16.366666667,18.946362801,0.321382167,10.091224030,8.855138771
16.400000000,18.889384181,0.323970808,10.067712875,8.821671306
16.433333333,18.832308354,0.326578302,10.044189374,8.788118980
16.466666667,18.775140670,0.329204665,10.020656230,8.754484440
16.500000000,18.717886468,0.331849909,9.997116135,8.720770333
16.533333333,18.660551081,0.334514039,9.973571769,8.686979312
16.566666667,18.603139830,0.337197058,9.950025796,8.653114034
16.600000000,18.545658028,0.339898966,9.926480871,8.619177157
16.633333333,18.488110979,0.342619755,9.902939634,8.585171345
16.666666667,18.430503976,0.345359416,9.879404710,8.551099266
16.700000000,18.372842302,0.348117932,9.855878712,8.516963591
16.733333333,18.315131232,0.350895282,9.832364236,8.482766996
16.766666667,18.257376027,0.353691443,9.808863865,8.448512162
16.800000000,18.199581941,0.356506381,9.785380165,8.414201775
16.833333333,18.141754215,0.359340063,9.761915690,8.379838525
16.866666667,18.083898080,0.362192445,9.738472973,8.345425107
16.900000000,18.026018757,0.365063481,9.715054535,8.310964222
16.933333333,17.968121453,0.367953118,9.691662877,8.276458576
16.966666667,17.910211366,0.370861297,9.668300484,8.241910882
17.000000000,17.852293681,0.373787952,9.644969824,8.207323856
17.033333333,17.794373572,0.376733012,9.621673347,8.172700225
17.066666667,17.736456200,0.379696399,9.598413484,8.138042717
17.100000000,17.678546716,0.382678030,9.575192647,8.103354069
17.133333333,17.620650255,0.385677812,9.552013228,8.068637027
17.166666667,17.562771943,0.388695648,9.528877603,8.033894340
17.200000000,17.504916891,0.391731433,9.505788124,7.999128767
17.233333333,17.447090198,0.394785053,9.482747124,7.964343074
17.266666667,17.389296950,0.397856389,9.459756916,7.929540034
17.300000000,17.331542218,0.400945314,9.436819789,7.894722428
17.333333333,17.273831061,0.404051691,9.413938013,7.859893047
17.366666667,17.216168524,0.407175378,9.391113836,7.825054689
17.400000000,17.158559639,0.410316223,9.368349479,7.790210160
17.433333333,17.101009422,0.413474066,9.345647145,7.755362277
17.466666667,17.043522875,0.416648738,9.323009011,7.720513864
17.500000000,16.986104987,0.419840063,9.300437230,7.685667757
17.533333333,16.928760731,0.423047854,9.277933931,7.650826800
17.566666667,16.871495065,0.426271916,9.255501216,7.615993848
17.600000000,16.814312932,0.429512044,9.233141166,7.581171766
17.633333333,16.757219260,0.432768025,9.210855831,7.546363429
17.666666667,16.700218961,0.436039634,9.188647238,7.511571723
17.700000000,16.643316931,0.439326638,9.166517386,7.476799545
17.733333333,16.586518051,0.442628795,9.144468246,7.442049805
17.766666667,16.529827185,0.445945848,9.122501762,7.407325423
17.800000000,16.473249180,0.449277535,9.100619850,7.372629330
17.833333333,16.416788867,0.452623581,9.078824396,7.337964471
17.866666667,16.360451060,0.455983698,9.057117258,7.303333802
17.900000000,16.304240557,0.459357592,9.035500263,7.268740294
17.933333333,16.248162135,0.462744953,9.013975208,7.234186927
17.966666667,16.192220558,0.466145463,8.992543861,7.199676697
18.000000000,16.136420568,0.469558789,8.971207955,7.165212613
18.033333333,16.080766891,0.472984590,8.949969195,7.130797696
18.066666667,16.025264235,0.476422510,8.928829252,7.096434983
18.100000000,15.969917288,0.479872182,8.907789764,7.062127524
18.133333333,15.914730719,0.483333228,8.886852336,7.027878383
18.166666667,15.859709180,0.486805255,8.866018541,6.993690638
18.200000000,15.804857300,0.490287858,8.845289916,6.959567384
18.233333333,15.750179691,0.493780621,8.824667963,6.925511728
18.266666667,15.695680945,0.497283113,8.804154151,6.891526794
18.300000000,15.641365632,0.500794889,8.783749911,6.857615721
18.333333333,15.587238301,0.504315494,8.763456639,6.823781662
18.366666667,15.533303483,0.507844456,8.743275695,6.790027788
18.400000000,15.479565686,0.511381291,8.723208402,6.756357284
18.433333333,15.426029395,0.514925501,8.703256045,6.722773350
18.466666667,15.372699076,0.518476574,8.683419872,6.689279205
18.500000000,15.319579172,0.522033983,8.663701091,6.655878081
18.533333333,15.266674101,0.525597188,8.644100873,6.622573228
18.566666667,15.213988261,0.529165634,8.624620350,6.589367912
18.600000000,15.161526027,0.532738752,8.605260612,6.556265414
18.633333333,15.109291748,0.536315957,8.586022714,6.523269035
18.666666667,15.057289752,0.539896650,8.566907666,6.490382087
18.700000000,15.005524341,0.543480219,8.547916439,6.457607903
18.733333333,14.953999793,0.547066035,8.529049964,6.424949829
18.766666667,14.902720360,0.550653453,8.510309129,6.392411231
18.800000000,14.851690271,0.554241816,8.491694782,6.359995489
18.833333333,14.800913727,0.557830450,8.473207729,6.327705998
18.866666667,14.750394904,0.561418666,8.454848732,6.295546172
18.900000000,14.700137952,0.565005759,8.436618513,6.263519439
18.933333333,14.650146992,0.568591011,8.418517748,6.231629244
18.966666667,14.600426121,0.572173687,8.400547074,6.199879047
